Date,Close,High,Low,Open,Volume,ticker
2014-11-05,35.360538482666016,35.360538482666016,35.360538482666016,35.360538482666016,100,LMBS
2014-11-06,35.360538482666016,35.360538482666016,35.360538482666016,35.360538482666016,0,LMBS
2014-11-07,35.48059844970703,35.48059844970703,35.48059844970703,35.48059844970703,1000,LMBS
2014-11-10,35.48059844970703,35.48059844970703,35.48059844970703,35.48059844970703,0,LMBS
2014-11-11,35.48059844970703,35.48059844970703,35.48059844970703,35.48059844970703,0,LMBS
2014-11-12,35.48059844970703,35.48059844970703,35.48059844970703,35.48059844970703,0,LMBS
2014-11-13,35.6218147277832,35.6218147277832,35.586511188989014,35.586511188989014,300,LMBS
2014-11-14,35.500370025634766,35.500370025634766,35.500370025634766,35.500370025634766,400,LMBS
2014-11-17,35.500370025634766,35.500370025634766,35.500370025634766,35.500370025634766,0,LMBS
2014-11-18,35.500370025634766,35.500370025634766,35.500370025634766,35.500370025634766,0,LMBS
2014-11-19,35.500370025634766,35.500370025634766,35.500370025634766,35.500370025634766,0,LMBS
2014-11-20,35.500370025634766,35.500370025634766,35.500370025634766,35.500370025634766,0,LMBS
2014-11-21,35.54278564453125,35.54278564453125,35.54278564453125,35.54278564453125,0,LMBS
2014-11-24,35.77041244506836,35.77041244506836,35.73506672598678,35.73506672598678,400,LMBS
2014-11-25,35.82413864135742,35.82413864135742,35.82413864135742,35.82413864135742,100,LMBS
2014-11-26,35.82413864135742,35.82413864135742,35.82413864135742,35.82413864135742,0,LMBS
2014-11-28,35.82413864135742,35.82413864135742,35.82413864135742,35.82413864135742,0,LMBS
2014-12-01,35.82413864135742,35.82413864135742,35.82413864135742,35.82413864135742,0,LMBS
2014-12-02,35.65023422241211,35.65023422241211,35.65023422241211,35.65023422241211,200,LMBS
2014-12-03,35.65023422241211,35.65023422241211,35.65023422241211,35.65023422241211,0,LMBS
2014-12-04,35.87645721435547,35.87645721435547,35.87645721435547,35.87645721435547,200,LMBS
2014-12-05,35.53003692626953,35.53003692626953,35.53003692626953,35.53003692626953,200,LMBS
2014-12-08,35.53003692626953,35.53003692626953,35.53003692626953,35.53003692626953,0,LMBS
2014-12-09,35.53003692626953,35.53003692626953,35.53003692626953,35.53003692626953,0,LMBS
2014-12-10,35.53003692626953,35.53003692626953,35.53003692626953,35.53003692626953,0,LMBS
2014-12-11,35.763309478759766,35.763309478759766,35.763309478759766,35.763309478759766,200,LMBS
2014-12-12,35.763309478759766,35.763309478759766,35.763309478759766,35.763309478759766,0,LMBS
2014-12-15,35.86231994628906,35.975427885792854,35.86231994628906,35.975427885792854,400,LMBS
2014-12-16,35.86231994628906,35.86231994628906,35.86231994628906,35.86231994628906,0,LMBS
2014-12-17,35.7845458984375,35.91179262538751,35.7845458984375,35.91179262538751,300,LMBS
2014-12-18,35.74919128417969,35.74919128417969,35.72586209414927,35.72586209414927,900,LMBS
2014-12-19,35.74919128417969,35.74919128417969,35.74919128417969,35.74919128417969,0,LMBS
2014-12-22,35.74919128417969,35.74919128417969,35.74919128417969,35.74919128417969,0,LMBS
2014-12-23,35.83991622924805,35.83991622924805,35.83991622924805,35.83991622924805,0,LMBS
2014-12-24,35.83991622924805,35.83991622924805,35.83991622924805,35.83991622924805,0,LMBS
2014-12-26,35.9178581237793,35.92494412007257,35.91076942393917,35.91076942393917,500,LMBS
2014-12-29,35.9178581237793,35.9178581237793,35.9178581237793,35.9178581237793,0,LMBS
2014-12-30,35.9178581237793,35.9178581237793,35.9178581237793,35.9178581237793,100,LMBS
2014-12-31,35.9178581237793,35.9178581237793,35.9178581237793,35.9178581237793,0,LMBS
2015-01-02,35.9178581237793,35.9178581237793,35.9178581237793,35.9178581237793,0,LMBS
2015-01-05,35.9178581237793,35.9178581237793,35.9178581237793,35.9178581237793,0,LMBS
2015-01-06,36.19426345825195,36.19426345825195,36.19426345825195,36.19426345825195,200,LMBS
2015-01-07,35.94057083129883,35.94057083129883,35.94057083129883,35.94057083129883,100,LMBS
2015-01-08,35.94057083129883,35.94057083129883,35.94057083129883,35.94057083129883,0,LMBS
2015-01-09,35.94057083129883,35.94057083129883,35.94057083129883,35.94057083129883,0,LMBS
2015-01-12,36.08797073364258,36.08797073364258,36.08797073364258,36.08797073364258,200,LMBS
2015-01-13,36.08797073364258,36.08797073364258,36.08797073364258,36.08797073364258,0,LMBS
2015-01-14,36.08797073364258,36.08797073364258,36.08797073364258,36.08797073364258,0,LMBS
2015-01-15,36.08797073364258,36.08797073364258,36.08797073364258,36.08797073364258,0,LMBS
2015-01-16,36.08797073364258,36.08797073364258,36.08797073364258,36.08797073364258,0,LMBS
2015-01-20,36.08797073364258,36.08797073364258,36.08797073364258,36.08797073364258,0,LMBS
2015-01-21,36.17890548706055,36.17890548706055,36.17890548706055,36.17890548706055,0,LMBS
