ticker,date,title,url,domain,language,tone,source
AMZN,2026-02-01,Rechargeable Battery Brands Ranked From Worst To Best,https://www.slashgear.com/2084778/rechargeable-battery-brands-ranked-worst-to-best/,slashgear.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,Shop Everything You Need to Host an Epic Super Bowl Party 2026,https://www.wapt.com/article/super-bowl-party-ideas-2026/70204618,wapt.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,  Melania  review : I watched the doc so you dont have to,https://www.stcatharinesstandard.ca/opinion/columnists/i-watched-melania-in-a-movie-theatre-so-you-dont-have-to-heres-what-i/article_e02ecb11-e34e-5cb3-946e-30b481c85989.html,stcatharinesstandard.ca,English,0.0,gdelt_gkg
AMZN,2026-02-01,How queueing turned cool and ruined a nice day out,https://www.the-independent.com/life-style/queues-gen-z-london-jolene-bakery-b2908404.html,the-independent.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,Dear Annie : Here exactly how to keep your life from going  Out of Bound with loved ones,https://www.syracuse.com/advice/2026/02/dear-annie-heres-exactly-how-to-keep-your-life-from-going-out-of-bounds-with-loved-ones.html,syracuse.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,"After going to the Super Bowl , the Seahawks could go on the market",https://www.themorningsun.com/2026/02/01/after-going-to-the-super-bowl-the-seahawks-could-go-on-the-market/,themorningsun.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,Estudo explica diferença de sintomas entre febre do Oropouche e dengue,https://www.acessa.com/noticias/2026/02/307871-estudo-explica-diferenca-de-sintomas-entre-febre-do-oropouche-e-dengue.html,acessa.com,Portuguese,0.0,gdelt_gkg
AMZN,2026-02-01,Apple je potpuno promenio način na koji se kupuje novi Mac,https://benchmark.rs/vesti/uredaji/apple-je-potpuno-promenio-nacin-na-koji-se-kupuje-novi-mac/,benchmark.rs,Serbian,0.0,gdelt_gkg
AMZN,2026-02-01,Fresh find : Gluten - free waffles or pancakes from a box,https://www.themorningsun.com/2026/02/01/fresh-find-gluten-free-waffles-or-pancakes-from-a-box/,themorningsun.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,"A chatbot entirely powered by humans , not artificial intelligence ? This Chilean community shows why",https://www.eastbaytimes.com/2026/01/31/a-chatbot-entirely-powered-by-humans-not-artificial-intelligence-this-chilean-community-shows-why/,eastbaytimes.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,Les va bien en Cuernavaca,https://www.launion.com.mx/morelos/deportes/noticias/288292-les-va-bien-en-cuernavaca.html,launion.com.mx,Spanish,0.0,gdelt_gkg
AMZN,2026-02-01,第一批笃信AI的人 ， 也被解雇了,https://www.163.com/dy/article/KKNJ0VFQ0511FMIQ.html,163.com,Chinese,0.0,gdelt_gkg
AMZN,2026-02-01,内存涨完硬盘涨 ： 等等党这波是彻底输麻了 。。。 ,https://finance.sina.com.cn/tech/roll/2026-02-02/doc-inhkitqx1452258.shtml,finance.sina.com.cn,Chinese,0.0,gdelt_gkg
AMZN,2026-02-01,Estudo explica diferença de sintomas entre febre do Oropouche e dengue,https://paraiba.com.br/estudo-explica-diferenca-de-sintomas-entre-febre-do-oropouche-e-dengue/,paraiba.com.br,Portuguese,0.0,gdelt_gkg
AMZN,2026-02-01,हिन्दू सम्मेलन एवं सनातन गौरव यात्रा का श्रद्धा और अनुशासन के साथ आयोजन,https://www.tarunmitra.in/state/uttar-pradesh/organization-of-hindu-conference-and-sanatan-gaurav-yatra-with-devotion/article-124844,tarunmitra.in,Hindi,0.0,gdelt_gkg
AMZN,2026-02-01,New grocery store tops customer satisfaction rankings ; Wegmans falls off top 10,https://www.syracuse.com/business/2026/02/new-grocery-store-tops-customer-satisfaction-rankings-wegmans-falls-off-top-10.html,syracuse.com,English,0.0,gdelt_gkg
AMZN,2026-02-01,Variety editor 4th book available at Joeten Susupe - Marianas Variety News & Views,https://www.mvariety.com/lifestyle/variety-editors-4th-book-available-at-joeten-susupe-by69l39z/article_48608f44-4dc0-49dc-b3a9-141595a85cb0.html,mvariety.com,English,0.0,gdelt_gkg
