ticker,date,title,url,domain,language,tone,source
DDOG,2020-01-01,"5 российских бизнесменов , чей успех привлек мировое внимание в 2019 году",https://www.vestifinance.ru/articles/130799,vestifinance.ru,Russian,0.0,gdelt_gkg
DDOG,2020-01-01,InsightFinder gets a $2M seed to automate outage prevention,https://www.yahoo.com/lifestyle/insightfinder-2m-seed-automate-outage-143104953.html,yahoo.com,English,0.0,gdelt_gkg
DDOG,2020-01-02,Founder Superpowers | Basis Set Ventures,https://www.basisset.ventures/founder-superpowers,basisset.ventures,English,0.0,gdelt_gkg
DDOG,2020-01-02,7 game - changing moments for open technologies in 2019,https://www.information-age.com/7-game-changing-moments-open-technologies-2019-123486710/,information-age.com,English,0.0,gdelt_gkg
DDOG,2020-01-02,Ask HN : Who wants to be hired ? ( January 2020 ) ,https://news.ycombinator.com/item?id=21936438,news.ycombinator.com,English,0.0,gdelt_gkg
DDOG,2020-01-02,Ask HN : Who is hiring ? ( January 2020 ) ,https://news.ycombinator.com/item?id=21936440,news.ycombinator.com,English,0.0,gdelt_gkg
DDOG,2020-01-03,7 game - changing moments for open source technologies in 2019,https://www.information-age.com/7-game-changing-moments-open-source-technologies-2019-123486710/,information-age.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://cloud.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,cloud.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,"Container Monitoring Market SWOT analysis by Growth Opportunities during 2019 2025 | CA Technologies , Appdynamics , Splunk , Dynatrace",https://www.marketwatch.com/press-release/container-monitoring-market-swot-analysis-by-growth-opportunities-during-2019-2025-ca-technologies-appdynamics-splunk-dynatrace-2020-01-04,marketwatch.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,Up to half of developers work remotely ; here who hiring them,https://www.zdnet.com/article/up-to-half-of-developers-work-remotely-heres-whos-hiring-them/,zdnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide,https://www.tmcnet.com/usubmit/2020/01/04/9075901.htm,tmcnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide,https://www.businesswire.com/news/home/20200104005003/en/TypingDNA-Raises-7M-Series-Improve-Typing-Biometrics,businesswire.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide,http://www.oleantimesherald.com/business/typingdna-raises-m-series-a-to-improve-typing-biometrics-adoption/article_a19f66c4-6247-5215-831b-bb74a2c34734.html,oleantimesherald.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide,https://www.finanznachrichten.de/nachrichten-2020-01/48533232-typingdna-raises-dollar-7m-series-a-to-improve-typing-biometrics-adoption-worldwide-004.htm,finanznachrichten.de,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://networking.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,networking.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://softwaredev.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,softwaredev.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://hardware.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,hardware.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://security.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,security.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://internet.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,internet.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://business.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,business.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-04,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide |,http://enterpriseapps.itbusinessnet.com/2020/01/typingdna-raises-7m-series-a-to-improve-typing-biometrics-adoption-worldwide/,enterpriseapps.itbusinessnet.com,English,0.0,gdelt_gkg
DDOG,2020-01-05,3 Recent IPOs to Watch in 2020 | The Motley Fool,https://www.fool.com/investing/2020/01/05/3-recent-ipos-to-watch-in-2020.aspx?source=iedfolrf0000001,fool.com,English,0.0,gdelt_gkg
DDOG,2020-01-05,3 Recent IPOs to Watch in 2020 | The Motley Fool,https://www.fool.com/investing/2020/01/05/3-recent-ipos-to-watch-in-2020.aspx,fool.com,English,0.0,gdelt_gkg
DDOG,2020-01-05,TypingDNA Raises $7M Series A to Improve Typing Biometrics Adoption Worldwide,https://finance.yahoo.com/news/typingdna-raises-7m-series-improve-180100232.html,finance.yahoo.com,English,0.0,gdelt_gkg
DDOG,2020-01-05,How Big Tech Is Turning New York Into a Silicon Valley Rival,https://www.nytimes.com/2020/01/05/nyregion/nyc-tech-facebook-amazon-google.html,nytimes.com,English,0.0,gdelt_gkg
