form,date,accession,document,size_bytes,ticker,cik,edgar_url
8-K,2024-07-31,0000804328-24-000055,qcom-20240731.htm,536337,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000055/0000804328-24-000055-index.htm
8-K,2024-05-09,0000804328-24-000042,qcom-20240509.htm,154229,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000042/0000804328-24-000042-index.htm
10-Q,2024-05-01,0000804328-24-000039,qcom-20240324.htm,5491010,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000039/0000804328-24-000039-index.htm
8-K,2024-05-01,0000804328-24-000038,qcom-20240501.htm,532824,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000038/0000804328-24-000038-index.htm
8-K,2024-03-07,0000804328-24-000020,qcom-20240305.htm,474282,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000020/0000804328-24-000020-index.htm
10-Q,2024-01-31,0000804328-24-000017,qcom-20231224.htm,5018158,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000017/0000804328-24-000017-index.htm
8-K,2024-01-31,0000804328-24-000015,qcom-20240131.htm,501724,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000015/0000804328-24-000015-index.htm
8-K,2024-01-23,0000804328-24-000005,qcom-20240122.htm,152416,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432824000005/0000804328-24-000005-index.htm
10-K,2023-11-01,0000804328-23-000055,qcom-20230924.htm,10589999,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000055/0000804328-23-000055-index.htm
8-K,2023-11-01,0000804328-23-000054,qcom-20231101.htm,709668,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000054/0000804328-23-000054-index.htm
10-Q,2023-08-02,0000804328-23-000043,qcom-20230625.htm,5304694,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000043/0000804328-23-000043-index.htm
8-K,2023-08-02,0000804328-23-000042,qcom-20230802.htm,611412,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000042/0000804328-23-000042-index.htm
8-K,2023-07-21,0000804328-23-000033,qcom-20230718.htm,423274,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000033/0000804328-23-000033-index.htm
10-Q,2023-05-03,0000804328-23-000023,qcom-20230326.htm,8256748,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000023/0000804328-23-000023-index.htm
8-K,2023-05-03,0000804328-23-000022,qcom-20230503.htm,626814,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000022/0000804328-23-000022-index.htm
8-K,2023-03-09,0000804328-23-000014,qcom-20230308.htm,197033,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000014/0000804328-23-000014-index.htm
10-Q,2023-02-02,0000804328-23-000006,qcom-20221225.htm,6397442,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000006/0000804328-23-000006-index.htm
8-K,2023-02-02,0000804328-23-000005,qcom-20230202.htm,552348,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432823000005/0000804328-23-000005-index.htm
8-K,2022-12-08,0001728949-22-000041,qcom-20221205.htm,172260,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000041/0001728949-22-000041-index.htm
8-K,2022-11-09,0001104659-22-116535,tm2230101d1_8k.htm,591261,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465922116535/0001104659-22-116535-index.htm
10-K,2022-11-02,0000804328-22-000021,qcom-20220925.htm,11642425,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432822000021/0000804328-22-000021-index.htm
8-K,2022-11-02,0000804328-22-000020,qcom-20221102.htm,715387,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000080432822000020/0000804328-22-000020-index.htm
10-Q,2022-07-27,0001728949-22-000040,qcom-20220626.htm,6705968,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000040/0001728949-22-000040-index.htm
8-K,2022-07-27,0001728949-22-000039,qcom-20220727.htm,585761,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000039/0001728949-22-000039-index.htm
8-K,2022-05-09,0001104659-22-057562,tm2213834d4_8k.htm,586625,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465922057562/0001104659-22-057562-index.htm
10-Q,2022-04-27,0001728949-22-000026,qcom-20220327.htm,5825199,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000026/0001728949-22-000026-index.htm
8-K,2022-04-27,0001728949-22-000025,qcom-20220427.htm,571305,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000025/0001728949-22-000025-index.htm
8-K,2022-03-14,0001728949-22-000016,qcom-20220309.htm,192955,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000016/0001728949-22-000016-index.htm
10-Q,2022-02-02,0001728949-22-000012,qcom-20211226.htm,5135873,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000012/0001728949-22-000012-index.htm
8-K,2022-02-02,0001728949-22-000011,qcom-20220202.htm,524765,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894922000011/0001728949-22-000011-index.htm
10-K,2021-11-03,0001728949-21-000076,qcom-20210926.htm,11548987,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000076/0001728949-21-000076-index.htm
8-K,2021-11-03,0001728949-21-000075,qcom-20211103.htm,677021,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000075/0001728949-21-000075-index.htm
8-K,2021-10-04,0001104659-21-122578,tm2129124d1_8k.htm,1690428,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465921122578/0001104659-21-122578-index.htm
10-Q,2021-07-28,0001728949-21-000066,qcom-20210627.htm,6360041,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000066/0001728949-21-000066-index.htm
8-K,2021-07-28,0001728949-21-000065,qcom-20210728.htm,604774,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000065/0001728949-21-000065-index.htm
8-K,2021-07-23,0001728949-21-000055,qcom-20210720.htm,435612,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000055/0001728949-21-000055-index.htm
8-K,2021-05-21,0001728949-21-000048,qcom-20210518.htm,172308,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000048/0001728949-21-000048-index.htm
10-Q,2021-04-28,0001728949-21-000043,qcom-20210328.htm,6261143,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000043/0001728949-21-000043-index.htm
8-K,2021-04-28,0001728949-21-000042,qcom-20210428.htm,607850,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000042/0001728949-21-000042-index.htm
8-K,2021-03-15,0001628280-21-004741,qcom-20210310.htm,200767,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000162828021004741/0001628280-21-004741-index.htm
10-Q,2021-02-03,0001728949-21-000022,qcom-20201227.htm,5492056,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000022/0001728949-21-000022-index.htm
8-K,2021-02-03,0001728949-21-000021,qcom-20210203.htm,560620,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000021/0001728949-21-000021-index.htm
8-K,2021-01-13,0001728949-21-000009,qcom-20210112.htm,38131883,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000009/0001728949-21-000009-index.htm
8-K,2021-01-08,0001728949-21-000004,qcom-20210104.htm,182551,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894921000004/0001728949-21-000004-index.htm
8-K,2020-12-10,0001104659-20-134200,tm2038119d1_8k.htm,1134513,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465920134200/0001104659-20-134200-index.htm
8-K,2020-11-19,0001728949-20-000070,qcom-20201118.htm,176768,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000070/0001728949-20-000070-index.htm
10-K,2020-11-04,0001728949-20-000067,qcom-20200927.htm,12970456,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000067/0001728949-20-000067-index.htm
8-K,2020-11-04,0001728949-20-000066,qcom-20201104.htm,709373,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000066/0001728949-20-000066-index.htm
8-K,2020-08-18,0001104659-20-096322,tm2027698d1_8k.htm,615130,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465920096322/0001104659-20-096322-index.htm
8-K,2020-08-05,0001104659-20-090597,tm2026316-2_8k.htm,286512,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465920090597/0001104659-20-090597-index.htm
10-Q,2020-07-29,0001728949-20-000057,qcom-20200628.htm,7515510,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000057/0001728949-20-000057-index.htm
8-K,2020-07-29,0001728949-20-000056,qcom-20200729.htm,776264,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000056/0001728949-20-000056-index.htm
8-K,2020-07-24,0001728949-20-000047,qcom-20200721.htm,184967,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000047/0001728949-20-000047-index.htm
8-K,2020-05-11,0001104659-20-058923,tm2015417-4_8k.htm,569858,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465920058923/0001104659-20-058923-index.htm
8-K,2020-05-04,0001728949-20-000037,qcom-20200504.htm,186428,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000037/0001728949-20-000037-index.htm
10-Q,2020-04-29,0001728949-20-000031,qcom-20200329.htm,7343297,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000031/0001728949-20-000031-index.htm
8-K,2020-04-29,0001728949-20-000030,qcom-20200429.htm,776882,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000030/0001728949-20-000030-index.htm
8-K,2020-03-13,0001728949-20-000015,qcom-20200310.htm,228896,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000015/0001728949-20-000015-index.htm
10-Q,2020-02-05,0001728949-20-000011,qcom12291910-q.htm,4911539,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000011/0001728949-20-000011-index.htm
8-K,2020-02-05,0001728949-20-000010,qcom122919er8-k.htm,560356,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894920000010/0001728949-20-000010-index.htm
8-K,2019-11-06,0001728949-19-000074,qcom1031198-kcfo.htm,185332,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000074/0001728949-19-000074-index.htm
10-K,2019-11-06,0001728949-19-000072,qcom10-k2019.htm,15891583,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000072/0001728949-19-000072-index.htm
8-K,2019-11-06,0001728949-19-000071,qcom092919er8-k.htm,969179,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000071/0001728949-19-000071-index.htm
8-K,2019-08-28,0001728949-19-000058,qcom0822198-kcfo.htm,186359,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000058/0001728949-19-000058-index.htm
10-Q,2019-07-31,0001728949-19-000055,qcom06301910-q.htm,10314763,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000055/0001728949-19-000055-index.htm
8-K,2019-07-31,0001728949-19-000053,qcom063019er8-k.htm,637390,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000053/0001728949-19-000053-index.htm
8-K,2019-05-10,0001728949-19-000044,qcom0506198-k.htm,26975,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000044/0001728949-19-000044-index.htm
10-Q,2019-05-01,0001728949-19-000036,qcom03311910-q.htm,9373542,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000036/0001728949-19-000036-index.htm
8-K,2019-05-01,0001728949-19-000034,qcom033119er8-k.htm,646039,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000034/0001728949-19-000034-index.htm
8-K,2019-04-16,0001728949-19-000026,qcom041619.htm,718741,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000026/0001728949-19-000026-index.htm
8-K,2019-04-05,0001728949-19-000020,qcom0401198-kgeorgedavis.htm,20950,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000020/0001728949-19-000020-index.htm
8-K,2019-03-15,0001728949-19-000016,qcom0312198-kvoteresults.htm,44067,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000016/0001728949-19-000016-index.htm
10-Q,2019-01-30,0001728949-19-000012,qcom12301810-q.htm,9852812,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000012/0001728949-19-000012-index.htm
8-K,2019-01-30,0001728949-19-000011,qcom123018er8-k.htm,517217,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894919000011/0001728949-19-000011-index.htm
8-K,2018-12-06,0001728949-18-000100,qcom124188-k.htm,18954,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000100/0001728949-18-000100-index.htm
8-K,2018-12-04,0001728949-18-000098,qcom1130188-k.htm,20874,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000098/0001728949-18-000098-index.htm
10-K,2018-11-07,0001728949-18-000095,qcom10-k2018.htm,15312738,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000095/0001728949-18-000095-index.htm
8-K,2018-11-07,0001728949-18-000093,qcom093018er8-k.htm,788801,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000093/0001728949-18-000093-index.htm
8-K,2018-10-09,0001728949-18-000085,qcom108188-k.htm,21000,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000085/0001728949-18-000085-index.htm
8-K,2018-09-21,0001728949-18-000081,qcom92020188-k.htm,76235,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000081/0001728949-18-000081-index.htm
8-K,2018-09-13,0001104659-18-056544,a18-28146_18k.htm,1192002,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918056544/0001104659-18-056544-index.htm
8-K,2018-08-01,0001104659-18-048772,a18-17825_98k.htm,35446,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918048772/0001104659-18-048772-index.htm
8-K,2018-07-26,0001104659-18-047166,a18-7900_238k.htm,47792,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918047166/0001104659-18-047166-index.htm
10-Q,2018-07-25,0001728949-18-000075,qcom06241810-q.htm,8704380,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000075/0001728949-18-000075-index.htm
8-K,2018-07-25,0001728949-18-000074,qcom062418er8-k.htm,640231,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000074/0001728949-18-000074-index.htm
8-K,2018-07-17,0001728949-18-000063,qcom71620188-k.htm,211643,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000063/0001728949-18-000063-index.htm
8-K,2018-06-28,0001728949-18-000060,qcom627188-k.htm,20308,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000060/0001728949-18-000060-index.htm
8-K,2018-06-13,0000950157-18-000615,form8-k.htm,75649,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000095015718000615/0000950157-18-000615-index.htm
8-K,2018-06-05,0001193125-18-184011,d589600d8k.htm,367014,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312518184011/0001193125-18-184011-index.htm
8-K,2018-05-29,0001193125-18-176081,d510404d8k.htm,61550,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312518176081/0001193125-18-176081-index.htm
8-K,2018-05-25,0001728949-18-000049,qcom52420188-k.htm,104657,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000049/0001728949-18-000049-index.htm
8-K,2018-05-21,0001193125-18-168810,d593629d8k.htm,75752,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312518168810/0001193125-18-168810-index.htm
8-K,2018-05-21,0001193125-18-168730,d572444d8k.htm,400660,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312518168730/0001193125-18-168730-index.htm
10-Q,2018-04-25,0001728949-18-000039,qcom03251810-q.htm,8520841,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000039/0001728949-18-000039-index.htm
8-K,2018-04-25,0001728949-18-000038,qcom032518er8-k.htm,638714,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000038/0001728949-18-000038-index.htm
8-K,2018-04-24,0000950157-18-000470,form8-k.htm,157608,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000095015718000470/0000950157-18-000470-index.htm
8-K,2018-04-20,0001728949-18-000029,qcom41820188-k.htm,230090,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000029/0001728949-18-000029-index.htm
8-K,2018-04-19,0001104659-18-025001,a18-7900_98k.htm,101851,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918025001/0001104659-18-025001-index.htm
8-K,2018-03-29,0001728949-18-000017,qcom323188-kvote.htm,101133,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000017/0001728949-18-000017-index.htm
8-K,2018-03-19,0001104659-18-018402,a18-7296_188k.htm,35984,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918018402/0001104659-18-018402-index.htm
8-K,2018-03-13,0001104659-18-016916,a18-7296_148k.htm,357883,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918016916/0001104659-18-016916-index.htm
8-K,2018-03-12,0001104659-18-016576,a18-7296_128k.htm,923787,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918016576/0001104659-18-016576-index.htm
8-K,2018-03-09,0001728949-18-000014,qcom35188-k.htm,18954,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000014/0001728949-18-000014-index.htm
8-K,2018-03-09,0000950157-18-000274,form8-k.htm,750099,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000095015718000274/0000950157-18-000274-index.htm
8-K,2018-03-06,0001104659-18-015235,a18-7296_88k.htm,22335,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918015235/0001104659-18-015235-index.htm
8-K,2018-03-06,0001104659-18-015036,a18-7296_78k.htm,628911,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918015036/0001104659-18-015036-index.htm
8-K,2018-03-05,0001104659-18-014823,a18-7296_48k.htm,51118,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918014823/0001104659-18-014823-index.htm
8-K,2018-03-02,0000950157-18-000257,form8k.htm,79150,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000095015718000257/0000950157-18-000257-index.htm
8-K,2018-02-20,0001104659-18-010546,a18-6447_18k.htm,2129958,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465918010546/0001104659-18-010546-index.htm
10-Q,2018-01-31,0001728949-18-000011,qcom12241710-q.htm,7384492,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000011/0001728949-18-000011-index.htm
8-K,2018-01-31,0001728949-18-000010,qcom122417er8-k.htm,514654,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000172894918000010/0001728949-18-000010-index.htm
8-K,2017-12-27,0001234452-17-000206,qcom1220178-k.htm,25724,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000206/0001234452-17-000206-index.htm
8-K,2017-12-22,0001104659-17-074753,a17-28583_38k.htm,124028,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000110465917074753/0001104659-17-074753-index.htm
8-K,2017-11-16,0001193125-17-345455,d465830d8k.htm,17888,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312517345455/0001193125-17-345455-index.htm
8-K,2017-11-13,0001193125-17-340001,d471878d8k.htm,23008,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312517340001/0001193125-17-340001-index.htm
10-K,2017-11-01,0001234452-17-000190,qcom10-k2017.htm,14774473,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000190/0001234452-17-000190-index.htm
8-K,2017-11-01,0001234452-17-000189,qcom092417er8-k.htm,784455,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000189/0001234452-17-000189-index.htm
8-K,2017-08-24,0001234452-17-000163,qcom820178-k.htm,23935,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000163/0001234452-17-000163-index.htm
10-Q,2017-07-19,0001234452-17-000154,qcom06251710-q.htm,8614263,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000154/0001234452-17-000154-index.htm
8-K,2017-07-19,0001234452-17-000153,qcom062517er8-k.htm,622173,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000153/0001234452-17-000153-index.htm
8-K,2017-05-31,0001193125-17-189502,d383851d8k.htm,348192,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312517189502/0001193125-17-189502-index.htm
8-K,2017-05-23,0001193125-17-178324,d206169d8k.htm,276585,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312517178324/0001193125-17-178324-index.htm
8-K,2017-05-19,0001193125-17-175921,d352303d8k.htm,444605,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000119312517175921/0001193125-17-175921-index.htm
10-Q,2017-04-19,0001234452-17-000077,qcom03261710-q.htm,8205137,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000077/0001234452-17-000077-index.htm
8-K,2017-04-19,0001234452-17-000075,qcom032617er8-k.htm,630710,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000075/0001234452-17-000075-index.htm
8-K,2017-03-10,0001234452-17-000048,qcom37178-k.htm,76373,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000048/0001234452-17-000048-index.htm
8-K,2017-02-15,0001234452-17-000036,qcom210178-k.htm,20104,QCOM,804328,https://www.sec.gov/Archives/edgar/data/804328/000123445217000036/0001234452-17-000036-index.htm
