ticker,date,title,url,domain,language,tone,source
MSFT,2022-02-01,Geoff Keighley : Weitere große Gaming - Akquisitionen in diesem Jahr,https://www.play3.de/2022/02/01/geoff-keighley-weitere-grosse-akquisitionen-in-der-gamingbranche/,play3.de,German,0.0,gdelt_gkg
MSFT,2022-02-01,Alphabet profit increased 36 percent to $20 . 64 billion in fourth quarter . ,https://www.nytimes.com/2022/02/01/technology/google-alphabet-earnings.html,nytimes.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,State Board of Higher Ed signs off on Niemi to become next FSU president,https://news.yahoo.com/state-board-higher-ed-signs-212616177.html,news.yahoo.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,Ghostwire Tokyo daté pour le 24 mars,https://www.game-focus.com/2022/02/ghostwire-tokyo-date-pour-le-24-mars.html,game-focus.com,French,0.0,gdelt_gkg
MSFT,2022-02-01,Putin on Ukraine negotiations :  Fundamental Russian concerns were ignored  ,https://news.yahoo.com/putin-ukraine-negotiations-fundamental-russian-214040587.html,news.yahoo.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,Cenovus to hold Q4 conference call and webcast on February 8,https://finance.yahoo.com/news/cenovus-hold-q4-conference-call-222300009.html,finance.yahoo.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,Shia LaBeouf expecting 1st child with Mia Goth,https://news.yahoo.com/shia-la-beouf-expecting-1st-child-mia-goth-222451380.html,news.yahoo.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,GBI joins Dawson police in investigating woman death,https://news.yahoo.com/gbi-joins-dawson-police-investigating-220800593.html,news.yahoo.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,Eleven Years Ago At Dagblog,http://dagblog.com/comment/313639,dagblog.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,"Wordle : Here are the best words to start with , fans say",https://www.ctvnews.ca/lifestyle/want-to-win-at-wordle-use-these-words-1.5763330,ctvnews.ca,English,0.0,gdelt_gkg
MSFT,2022-02-01,Life in chapters in  The Worst Person in the World  ,https://news.yahoo.com/life-chapters-worst-person-world-222347226.html,news.yahoo.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,"Man Charged With Hate Crimes For Vandalizing Two Synagogues , Two Jewish Schools In West Rogers Park",https://news.yahoo.com/man-charged-hate-crimes-vandalizing-222000336.html,news.yahoo.com,English,0.0,gdelt_gkg
MSFT,2022-02-01,AMD rapporterar ett resultat högre än väntat,https://www.di.se/live/amd-rapporterar-ett-resultat-hogre-an-vantat/,di.se,Swedish,0.0,gdelt_gkg
