ticker,date,title,url,domain,language,tone,source
PM,2026-01-11,أسعار السجائر اليوم 11 يناير 2026 .. السعر الجديد لكل نوع,https://www.dostor.org/5377189,dostor.org,Arabic,0.0,gdelt_gkg
PM,2026-01-11,أسعار السجائر اليوم 11 يناير 2026 .. السعر الجديد لكل نوع,https://www.dostor.org/5377187,dostor.org,Arabic,0.0,gdelt_gkg
PM,2026-01-12,  담배소송  선고 D - 3 … 건보공단  폐암 82 % 는 흡연때문  ,https://www.munhwa.com:443/article/11560302,munhwa.com,Korean,0.0,gdelt_gkg
PM,2026-01-12,  Укртютюн  у 2025 році передав нацполіції й податковій дані про 1600 точок продажу нелегальних сигарет DSnews . ua,https://www.dsnews.ua/ukr/society/ukrtyutyun-u-2025-roci-peredav-nacpoliciji-y-podatkoviy-dani-pro-1600-tochok-prodazhu-nelegalnih-sigaret-12012026-449776,dsnews.ua,Ukrainian,0.0,gdelt_gkg
PM,2026-01-12,Philip Morris International ( NYSE : PM ) Rating Lowered to  Hold  at Wall Street Zen,https://www.themarketsdaily.com/2026/01/12/philip-morris-international-nysepm-rating-lowered-to-hold-at-wall-street-zen.html,themarketsdaily.com,English,0.0,gdelt_gkg
PM,2026-01-12,أسعار السجائر في مصر اليوم الإثنين 12 يناير 2026 .. قائمة محدثة,https://www.dostor.org/5378564,dostor.org,Arabic,0.0,gdelt_gkg
PM,2026-01-13,加熱式タバコ新銘柄 「 テリア ステラー パール 」 を1月19日から日本先行発売 - スポニチ Sponichi Annex 社会,https://www.sponichi.co.jp/society/news/2026/01/13/kiji/20260112s00042000226000c.html,sponichi.co.jp,Japanese,0.0,gdelt_gkg
PM,2026-01-13, [ 담배 소송 - 12년의 기록 ] ② 해외 담배 소송 승소 줄지어 … 국제 흐름 이어야  ,https://www.newspim.com/news/view/20260113001107,newspim.com,Korean,0.0,gdelt_gkg
PM,2026-01-13," [ 담배 소송 - 12년의 기록 ] ③ 법원 , 누구의 손 들까 … 국민 150만명 , 승소 지지",https://www.newspim.com/news/view/20260113001206,newspim.com,Korean,0.0,gdelt_gkg
PM,2026-01-13,جريدة النهار الكويتية | « IQOS » دعت مصمّمي الشرق الأوسط لإبراز تراثهم الثقافي خلال تحدّي مبدعي الحِرف,https://www.annaharkw.com/annahar/Article.aspx?id=1037267,annaharkw.com,Arabic,0.0,gdelt_gkg
PM,2026-01-13,Romania lost over EUR 500 million in tax revenues to cigarette smuggling in 2025 - estimates,https://www.stiripesurse.ro/romania-lost-over-eur-500-million-in-tax-revenues-to-cigarette-smuggling-in-2025-estimates_3848624,stiripesurse.ro,English,0.0,gdelt_gkg
PM,2026-01-13,أسعار السجائر اليوم الثلاثاء 13 يناير 2026 ( الشعبية والمستوردة ) ,https://www.dostor.org/5379746,dostor.org,Arabic,0.0,gdelt_gkg
