form,date,accession,document,size_bytes,ticker,cik,edgar_url
8-K,2025-02-10,0001660134-25-000024,okta-20250210.htm,165040,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013425000024/0001660134-25-000024-index.htm
8-K,2025-02-04,0001660134-25-000015,okta-20250204.htm,148843,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013425000015/0001660134-25-000015-index.htm
10-Q,2024-12-04,0001660134-24-000168,okta-20241031.htm,6516476,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000168/0001660134-24-000168-index.htm
8-K,2024-12-03,0001660134-24-000165,okta-20241203.htm,493503,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000165/0001660134-24-000165-index.htm
10-Q,2024-08-29,0001660134-24-000138,okta-20240731.htm,6155714,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000138/0001660134-24-000138-index.htm
8-K,2024-08-28,0001660134-24-000134,okta-20240828.htm,492441,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000134/0001660134-24-000134-index.htm
8-K,2024-06-24,0001660134-24-000107,okta-20240620.htm,453911,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000107/0001660134-24-000107-index.htm
10-Q,2024-05-30,0001660134-24-000088,okta-20240430.htm,5563287,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000088/0001660134-24-000088-index.htm
8-K,2024-05-29,0001660134-24-000085,okta-20240529.htm,422220,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000085/0001660134-24-000085-index.htm
10-K,2024-03-01,0001660134-24-000025,okta-20240131.htm,10675603,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000025/0001660134-24-000025-index.htm
8-K,2024-02-28,0001660134-24-000019,okta-20240228.htm,501688,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000019/0001660134-24-000019-index.htm
8-K,2024-02-01,0001660134-24-000005,okta-20240201.htm,151206,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013424000005/0001660134-24-000005-index.htm
10-Q,2023-12-01,0001660134-23-000068,okta-20231031.htm,5762972,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000068/0001660134-23-000068-index.htm
8-K,2023-11-29,0001660134-23-000065,okta-20231129.htm,522426,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000065/0001660134-23-000065-index.htm
10-Q,2023-08-31,0001660134-23-000045,okta-20230731.htm,5743089,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000045/0001660134-23-000045-index.htm
8-K,2023-08-30,0001660134-23-000044,okta-20230824.htm,495043,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000044/0001660134-23-000044-index.htm
8-K,2023-06-23,0001193125-23-173821,d424048d8k.htm,150058,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312523173821/0001193125-23-173821-index.htm
10-Q,2023-06-01,0001660134-23-000033,okta-20230430.htm,5470550,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000033/0001660134-23-000033-index.htm
8-K,2023-05-31,0001660134-23-000032,okta-20230531.htm,443325,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000032/0001660134-23-000032-index.htm
8-K,2023-04-28,0001193125-23-127592,d462366d8k.htm,142578,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312523127592/0001193125-23-127592-index.htm
10-K,2023-03-03,0001660134-23-000013,okta-20230131.htm,12856711,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000013/0001660134-23-000013-index.htm
8-K,2023-03-01,0001660134-23-000009,okta-20230227.htm,544850,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013423000009/0001660134-23-000009-index.htm
8-K,2023-02-02,0001193125-23-022188,d443969d8k.htm,156879,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312523022188/0001193125-23-022188-index.htm
10-Q,2022-12-01,0001660134-22-000056,okta-20221031.htm,8841853,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000056/0001660134-22-000056-index.htm
8-K,2022-11-30,0001660134-22-000055,okta-20221128.htm,542394,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000055/0001660134-22-000055-index.htm
10-Q,2022-09-01,0001660134-22-000042,okta-20220731.htm,9043535,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000042/0001660134-22-000042-index.htm
8-K,2022-08-31,0001660134-22-000041,okta-20220826.htm,557196,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000041/0001660134-22-000041-index.htm
8-K,2022-08-22,0001193125-22-226462,d274610d8k.htm,153462,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312522226462/0001193125-22-226462-index.htm
8-K,2022-07-18,0001193125-22-196321,d373814d8k.htm,152892,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312522196321/0001193125-22-196321-index.htm
8-K,2022-06-24,0001193125-22-180737,d326204d8k.htm,150773,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312522180737/0001193125-22-180737-index.htm
10-Q,2022-06-03,0001660134-22-000026,okta-20220430.htm,8202331,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000026/0001660134-22-000026-index.htm
8-K,2022-06-02,0001660134-22-000025,okta-20220602.htm,456883,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000025/0001660134-22-000025-index.htm
8-K,2022-04-29,0001193125-22-128099,d323985d8k.htm,143268,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312522128099/0001193125-22-128099-index.htm
8-K,2022-03-25,0001193125-22-085134,d314542d8k.htm,146037,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312522085134/0001193125-22-085134-index.htm
10-K,2022-03-07,0001660134-22-000010,okta-20220131.htm,13349842,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000010/0001660134-22-000010-index.htm
8-K,2022-03-02,0001660134-22-000005,okta-20220302.htm,551024,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013422000005/0001660134-22-000005-index.htm
8-K,2022-01-28,0001193125-22-020651,d50522d8k.htm,153791,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312522020651/0001193125-22-020651-index.htm
10-Q,2021-12-02,0001660134-21-000026,okta-20211031.htm,9950258,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000026/0001660134-21-000026-index.htm
8-K,2021-12-01,0001660134-21-000025,okta-20211201.htm,545900,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000025/0001660134-21-000025-index.htm
10-Q,2021-09-02,0001660134-21-000020,okta-20210731.htm,9700077,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000020/0001660134-21-000020-index.htm
8-K,2021-09-01,0001660134-21-000019,okta-20210901.htm,541150,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000019/0001660134-21-000019-index.htm
8-K,2021-06-21,0001193125-21-195051,d179827d8k.htm,148776,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312521195051/0001193125-21-195051-index.htm
10-Q,2021-05-27,0001660134-21-000013,okta-20210430.htm,7548954,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000013/0001660134-21-000013-index.htm
8-K,2021-05-26,0001193125-21-173616,d190441d8k.htm,163706,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312521173616/0001193125-21-173616-index.htm
8-K,2021-05-26,0001660134-21-000011,okta-20210526.htm,470428,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000011/0001660134-21-000011-index.htm
8-K,2021-05-10,0001193125-21-156436,d145794d8k.htm,1014677,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312521156436/0001193125-21-156436-index.htm
8-K,2021-05-03,0001193125-21-146823,d133101d8k.htm,169270,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312521146823/0001193125-21-146823-index.htm
10-K,2021-03-04,0001660134-21-000007,okta-20210131.htm,13724882,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000007/0001660134-21-000007-index.htm
8-K,2021-03-03,0001660134-21-000004,okta-20210303.htm,587568,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013421000004/0001660134-21-000004-index.htm
8-K,2021-03-03,0001193125-21-067561,d149091d8k.htm,186490,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312521067561/0001193125-21-067561-index.htm
10-Q,2020-12-03,0001660134-20-000026,okta-20201031.htm,8599867,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000026/0001660134-20-000026-index.htm
8-K,2020-12-02,0001660134-20-000024,okta-20201202.htm,592263,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000024/0001660134-20-000024-index.htm
10-Q,2020-08-28,0001660134-20-000019,okta-731202010q.htm,8926321,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000019/0001660134-20-000019-index.htm
8-K,2020-08-27,0001660134-20-000018,okta-73120208k.htm,709129,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000018/0001660134-20-000018-index.htm
8-K,2020-06-18,0001193125-20-172434,d906989d8k.htm,159987,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312520172434/0001193125-20-172434-index.htm
8-K,2020-06-15,0001193125-20-168061,d943300d8k.htm,1156088,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312520168061/0001193125-20-168061-index.htm
8-K,2020-06-11,0001193125-20-166065,d941915d8k.htm,194988,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312520166065/0001193125-20-166065-index.htm
10-Q,2020-05-29,0001660134-20-000012,okta-430202010q.htm,7328428,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000012/0001660134-20-000012-index.htm
8-K,2020-05-28,0001660134-20-000011,okta-43020208k.htm,513693,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000011/0001660134-20-000011-index.htm
8-K,2020-04-16,0001193125-20-109304,d903882d8k.htm,144630,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312520109304/0001193125-20-109304-index.htm
8-K,2020-04-01,0001193125-20-093505,d887801d8k.htm,175715,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312520093505/0001193125-20-093505-index.htm
10-K,2020-03-06,0001660134-20-000006,okta-131202010k.htm,13845082,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000006/0001660134-20-000006-index.htm
8-K,2020-03-05,0001660134-20-000005,okta-13120208k.htm,681161,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013420000005/0001660134-20-000005-index.htm
10-Q,2019-12-06,0001660134-19-000026,okta-1031201910q.htm,9743571,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013419000026/0001660134-19-000026-index.htm
8-K,2019-12-05,0001660134-19-000025,okta-103120198k.htm,857152,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013419000025/0001660134-19-000025-index.htm
8-K,2019-10-02,0001193125-19-260838,d813278d8k.htm,148894,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312519260838/0001193125-19-260838-index.htm
8-K,2019-09-10,0001193125-19-242021,d795291d8k.htm,1176603,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312519242021/0001193125-19-242021-index.htm
8-K,2019-09-05,0001193125-19-238199,d759692d8k.htm,195547,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312519238199/0001193125-19-238199-index.htm
10-Q,2019-08-29,0001660134-19-000018,okta-731201910q.htm,8534438,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013419000018/0001660134-19-000018-index.htm
8-K,2019-08-28,0001660134-19-000016,okta-7312019_8k.htm,628974,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013419000016/0001660134-19-000016-index.htm
8-K,2019-06-17,0001193125-19-174762,d763324d8k.htm,36844,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312519174762/0001193125-19-174762-index.htm
10-Q,2019-05-31,0001660134-19-000012,okta-4302019_10q.htm,6521915,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013419000012/0001660134-19-000012-index.htm
8-K,2019-05-30,0001660134-19-000010,okta-4302019_8k.htm,392653,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013419000010/0001660134-19-000010-index.htm
10-K,2019-03-14,0001660134-19-000006,okta-1312019_10k.htm,12402092,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013419000006/0001660134-19-000006-index.htm
8-K,2019-03-07,0001628280-19-002611,okta-1312019_8k.htm,631703,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000162828019002611/0001628280-19-002611-index.htm
8-K,2019-01-22,0001193125-19-014064,d695464d8k.htm,22395,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312519014064/0001193125-19-014064-index.htm
8-K,2018-12-13,0001193125-18-348889,d670528d8k.htm,22196,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312518348889/0001193125-18-348889-index.htm
10-Q,2018-12-06,0001660134-18-000023,okta-10312018_10q.htm,8590226,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013418000023/0001660134-18-000023-index.htm
8-K,2018-12-06,0001193125-18-342867,d662307d8k.htm,288389,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312518342867/0001193125-18-342867-index.htm
10-Q,2018-09-07,0001660134-18-000020,okta-7312018_10q.htm,9985409,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013418000020/0001660134-18-000020-index.htm
8-K,2018-09-06,0001660134-18-000017,okta-07312018_8k.htm,564387,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013418000017/0001660134-18-000017-index.htm
8-K,2018-07-02,0001193125-18-211407,d543205d8k.htm,18646,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312518211407/0001193125-18-211407-index.htm
10-Q,2018-06-08,0001660134-18-000013,okta-4302018_10q.htm,7245373,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013418000013/0001660134-18-000013-index.htm
8-K,2018-06-06,0001660134-18-000011,okta-04302018_8k.htm,375253,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013418000011/0001660134-18-000011-index.htm
10-K,2018-03-12,0001660134-18-000007,okta-1312018_10k.htm,13255569,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013418000007/0001660134-18-000007-index.htm
8-K,2018-03-07,0001660134-18-000004,okta-01312018_8k.htm,559852,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000166013418000004/0001660134-18-000004-index.htm
8-K,2018-02-27,0001193125-18-060994,d540190d8k.htm,989739,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312518060994/0001193125-18-060994-index.htm
8-K,2018-02-23,0001193125-18-054826,d503155d8k.htm,40236,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312518054826/0001193125-18-054826-index.htm
8-K,2018-02-21,0001193125-18-051947,d461989d8k.htm,55681,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312518051947/0001193125-18-051947-index.htm
10-Q,2017-12-07,0001628280-17-012165,okta-10312017_10q.htm,7353962,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000162828017012165/0001628280-17-012165-index.htm
8-K,2017-12-06,0001628280-17-012144,okta-10312017_8k.htm,6782662,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000162828017012144/0001628280-17-012144-index.htm
10-Q,2017-09-08,0001628280-17-009145,okta-07312017_10q.htm,8024137,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000162828017009145/0001628280-17-009145-index.htm
8-K,2017-09-07,0001628280-17-009130,okta-07312017_8k.htm,468622,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000162828017009130/0001628280-17-009130-index.htm
10-Q,2017-06-08,0001628280-17-006320,okta-04302017_10q.htm,5348936,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000162828017006320/0001628280-17-006320-index.htm
8-K,2017-06-07,0001628280-17-006278,fy18q1oktayearend8k.htm,316953,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000162828017006278/0001628280-17-006278-index.htm
S-1,2017-03-13,0001193125-17-080301,d289173ds1.htm,8096281,OKTA,0001660134,https://www.sec.gov/Archives/edgar/data/1660134/000119312517080301/0001193125-17-080301-index.htm
