form,date,accession,document,size_bytes,ticker,cik,edgar_url
8-K,2024-06-20,0001679788-24-000124,coin-20240614.htm,143885,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000124/0001679788-24-000124-index.htm
10-Q,2024-05-02,0001679788-24-000089,coin-20240331.htm,11807568,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000089/0001679788-24-000089-index.htm
8-K,2024-05-02,0001679788-24-000087,coin-20240502.htm,5520266,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000087/0001679788-24-000087-index.htm
8-K,2024-04-19,0001679788-24-000072,coin-20240418.htm,128402,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000072/0001679788-24-000072-index.htm
8-K,2024-03-18,0001193125-24-070209,d771279d8k.htm,1138928,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312524070209/0001193125-24-070209-index.htm
8-K,2024-03-14,0001193125-24-067329,d759753d8k.htm,146543,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312524067329/0001193125-24-067329-index.htm
8-K,2024-03-12,0001193125-24-065927,d584901d8k.htm,142988,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312524065927/0001193125-24-065927-index.htm
8-K,2024-02-16,0001193125-24-038074,d765831d8k.htm,129365,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312524038074/0001193125-24-038074-index.htm
10-K,2024-02-15,0001679788-24-000022,coin-20231231.htm,18669498,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000022/0001679788-24-000022-index.htm
8-K,2024-02-15,0001679788-24-000019,coin-20240215.htm,6478712,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000019/0001679788-24-000019-index.htm
10-Q,2023-11-02,0001679788-23-000113,coin-20230930.htm,14907364,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000113/0001679788-23-000113-index.htm
8-K,2023-11-02,0001679788-23-000112,coin-20231102.htm,6040351,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000112/0001679788-23-000112-index.htm
8-K,2023-09-19,0001193125-23-237309,d512791d8k.htm,144076,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312523237309/0001193125-23-237309-index.htm
8-K,2023-09-05,0001193125-23-228132,d437254d8k.htm,170521,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312523228132/0001193125-23-228132-index.htm
8-K,2023-08-21,0001193125-23-216646,d529546d8k.htm,157667,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312523216646/0001193125-23-216646-index.htm
8-K,2023-08-07,0001193125-23-205028,d647454d8k.htm,149619,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000119312523205028/0001193125-23-205028-index.htm
10-Q,2023-08-03,0001679788-23-000106,coin-20230630.htm,13887177,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000106/0001679788-23-000106-index.htm
8-K,2023-08-03,0001679788-23-000105,coin-20230803.htm,6459973,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000105/0001679788-23-000105-index.htm
8-K,2023-06-21,0001679788-23-000092,coin-20230616.htm,147839,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000092/0001679788-23-000092-index.htm
10-Q,2023-05-04,0001679788-23-000073,coin-20230331.htm,13171714,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000073/0001679788-23-000073-index.htm
8-K,2023-05-04,0001679788-23-000071,coin-20230504.htm,5801150,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000071/0001679788-23-000071-index.htm
8-K,2023-03-22,0001679788-23-000051,coin-20230322.htm,133175,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000051/0001679788-23-000051-index.htm
10-K,2023-02-21,0001679788-23-000031,coin-20221231.htm,19478341,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000031/0001679788-23-000031-index.htm
8-K,2023-02-21,0001679788-23-000029,coin-20230221.htm,6296717,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000029/0001679788-23-000029-index.htm
8-K,2023-02-01,0001679788-23-000011,coin-20230201.htm,451002,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000011/0001679788-23-000011-index.htm
8-K,2023-01-10,0001679788-23-000003,coin-20230110.htm,154063,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000003/0001679788-23-000003-index.htm
10-Q,2022-11-03,0001679788-22-000116,coin-20220930.htm,14271537,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000116/0001679788-22-000116-index.htm
8-K,2022-11-03,0001679788-22-000115,coin-20221103.htm,6532413,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000115/0001679788-22-000115-index.htm
8-K,2022-11-02,0001679788-22-000110,coin-20221028.htm,144290,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000110/0001679788-22-000110-index.htm
10-Q,2022-08-09,0001679788-22-000085,coin-20220630.htm,13399887,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000085/0001679788-22-000085-index.htm
8-K,2022-08-09,0001679788-22-000083,coin-20220809.htm,7528963,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000083/0001679788-22-000083-index.htm
8-K,2022-06-14,0001679788-22-000077,coin-20220614.htm,148188,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000077/0001679788-22-000077-index.htm
8-K,2022-06-03,0001679788-22-000069,coin-20220601.htm,167002,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000069/0001679788-22-000069-index.htm
8-K,2022-05-17,0001104659-22-061625,tm2215787d1_8k.htm,199059,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000110465922061625/0001104659-22-061625-index.htm
8-K,2022-05-10,0001679788-22-000047,coin-20220510.htm,5308548,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000047/0001679788-22-000047-index.htm
10-Q,2022-05-10,0001679788-22-000048,coin-20220331.htm,11144271,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000048/0001679788-22-000048-index.htm
8-K,2022-04-20,0001679788-22-000039,coin-20220419.htm,420285,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000039/0001679788-22-000039-index.htm
10-K,2022-02-25,0001679788-22-000031,coin-20211231.htm,19246496,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000031/0001679788-22-000031-index.htm
8-K,2022-02-24,0001679788-22-000029,coin-20220224.htm,5870443,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000029/0001679788-22-000029-index.htm
8-K,2022-02-03,0001679788-22-000004,coin-20220131.htm,147719,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000004/0001679788-22-000004-index.htm
10-Q,2021-11-10,0001679788-21-000071,coin-20210930.htm,12717588,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978821000071/0001679788-21-000071-index.htm
8-K,2021-11-09,0001679788-21-000069,coin-20211109.htm,5816638,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978821000069/0001679788-21-000069-index.htm
8-K,2021-09-17,0001628280-21-018857,coin-20210917.htm,1517141,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021018857/0001628280-21-018857-index.htm
8-K,2021-09-15,0001628280-21-018646,coin-20210914.htm,157478,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021018646/0001628280-21-018646-index.htm
8-K,2021-09-13,0001628280-21-018430,coin-20210913.htm,155775,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021018430/0001628280-21-018430-index.htm
8-K,2021-09-08,0001679788-21-000048,coin-20210901.htm,142219,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978821000048/0001679788-21-000048-index.htm
10-Q,2021-08-11,0001679788-21-000026,coin-20210630.htm,11843256,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978821000026/0001679788-21-000026-index.htm
8-K,2021-08-10,0001679788-21-000024,coin-20210810.htm,5678070,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978821000024/0001679788-21-000024-index.htm
8-K,2021-05-26,0001628280-21-011139,coin-20210521.htm,153302,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021011139/0001628280-21-011139-index.htm
8-K,2021-05-21,0001628280-21-010896,coin-20210521.htm,1647479,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021010896/0001628280-21-010896-index.htm
8-K,2021-05-19,0001628280-21-010644,coin-20210518.htm,169226,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021010644/0001628280-21-010644-index.htm
8-K,2021-05-17,0001628280-21-010518,coin-20210517.htm,162643,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021010518/0001628280-21-010518-index.htm
10-Q,2021-05-14,0001679788-21-000010,coin-20210331.htm,11161242,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978821000010/0001679788-21-000010-index.htm
8-K,2021-05-13,0001679788-21-000005,coin-20210513.htm,936429,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000167978821000005/0001679788-21-000005-index.htm
8-K,2021-04-06,0001628280-21-006601,coinbaseglobalinc-8xk.htm,65057,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021006601/0001628280-21-006601-index.htm
S-1,2021-02-25,0001628280-21-003168,coinbaseglobalincs-1.htm,53861550,COIN,0001679788,https://www.sec.gov/Archives/edgar/data/1679788/000162828021003168/0001628280-21-003168-index.htm
