form,date,accession,document,size_bytes,ticker,cik,edgar_url
8-K,2026-05-21,0001633917-26-000076,pypl-20260519.htm,190609,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391726000076/0001633917-26-000076-index.htm
8-K,2026-05-15,0001193125-26-226653,d930458d8k.htm,646626,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312526226653/0001193125-26-226653-index.htm
10-Q,2026-05-05,0001633917-26-000067,pypl-20260331.htm,14880394,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391726000067/0001633917-26-000067-index.htm
8-K,2026-05-05,0001633917-26-000065,pypl-20260505.htm,1452206,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391726000065/0001633917-26-000065-index.htm
8-K,2026-04-30,0001193125-26-197533,d128781d8k.htm,152909,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312526197533/0001193125-26-197533-index.htm
8-K,2026-03-25,0001633917-26-000059,pypl-20260320.htm,153205,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391726000059/0001633917-26-000059-index.htm
8-K,2026-02-03,0001193125-26-035860,d68718d8k.htm,238877,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312526035860/0001193125-26-035860-index.htm
10-K,2026-02-03,0001633917-26-000024,pypl-20251231.htm,24184040,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391726000024/0001633917-26-000024-index.htm
8-K,2026-02-03,0001633917-26-000021,pypl-20260203.htm,1587428,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391726000021/0001633917-26-000021-index.htm
8-K,2025-11-17,0001193125-25-284822,d93754d8k.htm,1943841,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312525284822/0001193125-25-284822-index.htm
8-K,2025-11-14,0001193125-25-283161,d60784d8k.htm,340977,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312525283161/0001193125-25-283161-index.htm
8-K,2025-10-28,0001633917-25-000194,pypl-20251028.htm,1515402,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000194/0001633917-25-000194-index.htm
10-Q,2025-10-28,0001633917-25-000196,pypl-20250930.htm,17658751,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000196/0001633917-25-000196-index.htm
8-K,2025-07-29,0001633917-25-000158,pypl-20250729.htm,1510714,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000158/0001633917-25-000158-index.htm
10-Q,2025-07-29,0001633917-25-000161,pypl-20250630.htm,18855189,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000161/0001633917-25-000161-index.htm
8-K,2025-06-24,0001633917-25-000124,pypl-20250623.htm,163048,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000124/0001633917-25-000124-index.htm
8-K,2025-06-09,0001633917-25-000105,pypl-20250605.htm,383918,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000105/0001633917-25-000105-index.htm
10-Q,2025-04-29,0001633917-25-000064,pypl-20250331.htm,15552505,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000064/0001633917-25-000064-index.htm
8-K,2025-04-29,0001633917-25-000062,pypl-20250429.htm,1449671,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000062/0001633917-25-000062-index.htm
8-K,2025-04-07,0001193125-25-074696,d36783d8k.htm,148082,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312525074696/0001193125-25-074696-index.htm
8-K,2025-03-10,0001193125-25-050929,d905717d8k.htm,150798,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312525050929/0001193125-25-050929-index.htm
8-K,2025-03-06,0001193125-25-048492,d924683d8k.htm,714972,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312525048492/0001193125-25-048492-index.htm
8-K,2025-02-25,0001193125-25-034283,d919560d8k.htm,173856,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312525034283/0001193125-25-034283-index.htm
8-K,2025-02-04,0001633917-25-000017,pypl-20250204.htm,1566124,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000017/0001633917-25-000017-index.htm
10-K,2025-02-04,0001633917-25-000019,pypl-20241231.htm,23026789,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000019/0001633917-25-000019-index.htm
8-K,2025-01-22,0001193125-25-010401,d929750d8k.htm,141597,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312525010401/0001193125-25-010401-index.htm
10-Q,2024-10-29,0001633917-24-000110,pypl-20240930.htm,16472081,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000110/0001633917-24-000110-index.htm
8-K,2024-10-29,0001633917-24-000108,pypl-20241029.htm,1499124,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000108/0001633917-24-000108-index.htm
10-Q,2024-07-30,0001633917-24-000098,pypl-20240630.htm,16389929,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000098/0001633917-24-000098-index.htm
8-K,2024-07-30,0001633917-24-000096,pypl-20240730.htm,844775,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000096/0001633917-24-000096-index.htm
8-K,2024-07-25,0001193125-24-184940,d809666d8k.htm,431254,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312524184940/0001193125-24-184940-index.htm
8-K,2024-06-28,0001633917-24-000084,pypl-20240625.htm,144202,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000084/0001633917-24-000084-index.htm
8-K,2024-06-03,0001633917-24-000075,pypl-20240529.htm,204987,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000075/0001633917-24-000075-index.htm
8-K,2024-05-28,0001633917-24-000073,pypl-20240522.htm,388726,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000073/0001633917-24-000073-index.htm
8-K,2024-05-28,0001193125-24-148078,d733562d8k.htm,501797,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312524148078/0001193125-24-148078-index.htm
8-K,2024-05-21,0001193125-24-144012,d106373d8k.htm,348874,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312524144012/0001193125-24-144012-index.htm
10-Q,2024-04-30,0001633917-24-000048,pypl-20240331.htm,14974533,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000048/0001633917-24-000048-index.htm
8-K,2024-04-30,0001193125-24-123690,d831310d8k.htm,929896,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312524123690/0001193125-24-123690-index.htm
8-K,2024-03-28,0001193125-24-080896,d787879d8k.htm,151088,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312524080896/0001193125-24-080896-index.htm
8-K,2024-02-12,0001193125-24-032073,d782639d8k.htm,141073,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312524032073/0001193125-24-032073-index.htm
10-K,2024-02-08,0001633917-24-000024,pypl-20231231.htm,23792355,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000024/0001633917-24-000024-index.htm
8-K,2024-02-07,0001633917-24-000022,pypl-20240207.htm,4293390,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000022/0001633917-24-000022-index.htm
8-K,2024-01-08,0001193125-24-004471,d701671d8k.htm,141253,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312524004471/0001193125-24-004471-index.htm
8-K,2023-12-22,0001193125-23-302230,d538539d8k.htm,236034,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523302230/0001193125-23-302230-index.htm
8-K,2023-12-14,0001633917-23-000176,pypl-20231213.htm,145939,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000176/0001633917-23-000176-index.htm
8-K,2023-12-06,0001633917-23-000171,pypl-20231203.htm,146100,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000171/0001633917-23-000171-index.htm
10-Q,2023-11-02,0001633917-23-000156,pypl-20230930.htm,19308724,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000156/0001633917-23-000156-index.htm
8-K,2023-11-01,0001193125-23-268244,d560139d8k.htm,209816,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523268244/0001193125-23-268244-index.htm
8-K,2023-11-01,0001633917-23-000154,pypl-20231101.htm,4770381,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000154/0001633917-23-000154-index.htm
8-K,2023-10-02,0001633917-23-000143,pypl-20230927.htm,360176,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000143/0001633917-23-000143-index.htm
8-K,2023-08-14,0001193125-23-212353,d475247d8k.htm,522211,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523212353/0001193125-23-212353-index.htm
8-K,2023-08-08,0001193125-23-206286,d405271d8k.htm,141458,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523206286/0001193125-23-206286-index.htm
10-Q,2023-08-03,0001633917-23-000117,pypl-20230630.htm,16552932,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000117/0001633917-23-000117-index.htm
8-K,2023-08-02,0001633917-23-000115,pypl-20230802.htm,4568456,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000115/0001633917-23-000115-index.htm
8-K,2023-06-22,0001193125-23-172688,d466046d8k.htm,1886919,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523172688/0001193125-23-172688-index.htm
8-K,2023-06-13,0001193125-23-165556,d444307d8k.htm,1418919,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523165556/0001193125-23-165556-index.htm
8-K,2023-06-09,0001193125-23-163898,d495603d8k.htm,684634,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523163898/0001193125-23-163898-index.htm
8-K,2023-06-02,0001193125-23-159431,d489115d8k.htm,349245,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523159431/0001193125-23-159431-index.htm
8-K,2023-05-31,0001633917-23-000099,pypl-20230524.htm,421631,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000099/0001633917-23-000099-index.htm
10-Q,2023-05-09,0001633917-23-000072,pypl-20230331.htm,15148780,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000072/0001633917-23-000072-index.htm
8-K,2023-05-08,0001633917-23-000070,pypl-20230508.htm,4273718,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000070/0001633917-23-000070-index.htm
8-K,2023-03-07,0001193125-23-062959,d348386d8k.htm,140109,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523062959/0001193125-23-062959-index.htm
10-K,2023-02-10,0001633917-23-000033,pypl-20221231.htm,28282768,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000033/0001633917-23-000033-index.htm
8-K,2023-02-09,0001193125-23-030104,d460672d8k.htm,155248,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523030104/0001193125-23-030104-index.htm
8-K,2023-02-09,0001633917-23-000031,pypl-20230209.htm,5324885,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391723000031/0001633917-23-000031-index.htm
8-K,2023-01-09,0001193125-23-004782,d407451d8k.htm,138588,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312523004782/0001193125-23-004782-index.htm
10-Q,2022-11-04,0001633917-22-000167,pypl-20220930.htm,17383114,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000167/0001633917-22-000167-index.htm
8-K,2022-11-03,0001633917-22-000165,pypl-20221103.htm,4713993,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000165/0001633917-22-000165-index.htm
8-K,2022-10-03,0001633917-22-000150,pypl-20220927.htm,240819,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000150/0001633917-22-000150-index.htm
8-K,2022-09-14,0001193125-22-244735,d404833d8k.htm,140165,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312522244735/0001193125-22-244735-index.htm
10-Q,2022-08-03,0001633917-22-000137,pypl-20220630.htm,17033494,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000137/0001633917-22-000137-index.htm
8-K,2022-08-02,0001633917-22-000135,pypl-20220713.htm,5079256,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000135/0001633917-22-000135-index.htm
8-K,2022-06-17,0001633917-22-000129,pypl-20220615.htm,248648,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000129/0001633917-22-000129-index.htm
8-K,2022-06-06,0001193125-22-168382,d343629d8k.htm,186345,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312522168382/0001193125-22-168382-index.htm
8-K,2022-05-23,0001193125-22-157463,d307111d8k.htm,814179,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312522157463/0001193125-22-157463-index.htm
8-K,2022-05-20,0001193125-22-156247,d324584d8k.htm,177212,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312522156247/0001193125-22-156247-index.htm
8-K,2022-05-17,0001193125-22-153037,d349951d8k.htm,348991,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312522153037/0001193125-22-153037-index.htm
8-K,2022-05-16,0001193125-22-151010,d256861d8k.htm,182821,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312522151010/0001193125-22-151010-index.htm
10-Q,2022-04-28,0001633917-22-000088,pypl-20220331.htm,14997950,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000088/0001633917-22-000088-index.htm
8-K,2022-04-27,0001633917-22-000086,pypl-20220427.htm,4288446,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000086/0001633917-22-000086-index.htm
8-K,2022-04-12,0001193125-22-102973,d323910d8k.htm,151395,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312522102973/0001193125-22-102973-index.htm
8-K,2022-03-08,0001633917-22-000075,pypl-20220308.htm,164038,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000075/0001633917-22-000075-index.htm
10-K,2022-02-03,0001633917-22-000027,pypl-20211231.htm,24424078,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000027/0001633917-22-000027-index.htm
8-K,2022-02-01,0001633917-22-000021,pypl-20220201.htm,3785366,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391722000021/0001633917-22-000021-index.htm
8-K,2021-11-15,0001633917-21-000173,pypl-20211110.htm,165497,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391721000173/0001633917-21-000173-index.htm
10-Q,2021-11-09,0001633917-21-000169,pypl-20210930.htm,16016527,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391721000169/0001633917-21-000169-index.htm
8-K,2021-11-08,0001633917-21-000167,pypl-20211108.htm,3532926,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391721000167/0001633917-21-000167-index.htm
10-Q,2021-07-29,0001633917-21-000149,pypl-20210630.htm,15712073,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391721000149/0001633917-21-000149-index.htm
8-K,2021-07-28,0001633917-21-000146,pypl-20210728.htm,3645122,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000163391721000146/0001633917-21-000146-index.htm
8-K,2021-07-02,0001193125-21-207626,d122173d8k.htm,145069,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312521207626/0001193125-21-207626-index.htm
8-K,2021-06-30,0001193125-21-204761,d532246d8k.htm,150638,PYPL,0001633917,https://www.sec.gov/Archives/edgar/data/1633917/000119312521204761/0001193125-21-204761-index.htm
