form,date,accession,document,size_bytes,ticker,cik,edgar_url
10-K,2024-02-21,0001045810-24-000029,nvda-20240128.htm,11813809,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/0001045810-24-000029-index.htm
8-K,2024-02-21,0001045810-24-000028,nvda-20240221.htm,803595,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000028/0001045810-24-000028-index.htm
10-Q,2023-11-21,0001045810-23-000227,nvda-20231029.htm,8185864,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000227/0001045810-23-000227-index.htm
8-K,2023-11-21,0001045810-23-000225,nvda-20231121.htm,777923,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000225/0001045810-23-000225-index.htm
8-K,2023-10-24,0001045810-23-000221,nvda-20231023.htm,148699,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000221/0001045810-23-000221-index.htm
8-K,2023-10-17,0001045810-23-000217,nvda-20231017.htm,151676,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000217/0001045810-23-000217-index.htm
10-Q,2023-08-28,0001045810-23-000175,nvda-20230730.htm,8095266,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000175/0001045810-23-000175-index.htm
8-K,2023-08-23,0001045810-23-000171,nvda-20230823.htm,795096,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000171/0001045810-23-000171-index.htm
8-K,2023-07-24,0001045810-23-000164,nvda-20230724.htm,148916,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000164/0001045810-23-000164-index.htm
8-K,2023-06-27,0001045810-23-000146,nvda-20230622.htm,197176,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000146/0001045810-23-000146-index.htm
10-Q,2023-05-26,0001045810-23-000093,nvda-20230430.htm,7673985,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000093/0001045810-23-000093-index.htm
8-K,2023-05-24,0001045810-23-000087,nvda-20230524.htm,779838,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000087/0001045810-23-000087-index.htm
8-K,2023-03-08,0001045810-23-000039,nvda-20230302.htm,505464,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000039/0001045810-23-000039-index.htm
10-K,2023-02-24,0001045810-23-000017,nvda-20230129.htm,13525180,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/0001045810-23-000017-index.htm
8-K,2023-02-22,0001045810-23-000014,nvda-20230222.htm,1008351,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000014/0001045810-23-000014-index.htm
10-Q,2022-11-18,0001045810-22-000166,nvda-20221030.htm,8373909,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.htm
8-K,2022-11-16,0001045810-22-000163,nvda-20221116.htm,941204,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000163/0001045810-22-000163-index.htm
8-K,2022-09-01,0001045810-22-000151,nvda-20220831.htm,166331,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000151/0001045810-22-000151-index.htm
10-Q,2022-08-31,0001045810-22-000147,nvda-20220731.htm,8333234,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.htm
8-K,2022-08-31,0001045810-22-000146,nvda-20220826.htm,171442,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000146/0001045810-22-000146-index.htm
8-K,2022-08-24,0001045810-22-000136,nvda-20220824.htm,933856,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000136/0001045810-22-000136-index.htm
8-K,2022-08-08,0001045810-22-000133,nvda-20220808.htm,228380,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000133/0001045810-22-000133-index.htm
8-K,2022-06-06,0001045810-22-000088,nvda-20220602.htm,529520,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000088/0001045810-22-000088-index.htm
10-Q,2022-05-27,0001045810-22-000079,nvda-20220501.htm,7277651,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.htm
8-K,2022-05-25,0001045810-22-000073,nvda-20220525.htm,810776,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000073/0001045810-22-000073-index.htm
10-K,2022-03-18,0001045810-22-000036,nvda-20220130.htm,12667394,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000036/0001045810-22-000036-index.htm
8-K,2022-03-09,0001045810-22-000023,nvda-20220303.htm,521416,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000023/0001045810-22-000023-index.htm
8-K,2022-02-16,0001045810-22-000008,nvda-20220216.htm,1004863,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000008/0001045810-22-000008-index.htm
8-K,2022-02-08,0001045810-22-000005,nvda-20220208.htm,168061,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000005/0001045810-22-000005-index.htm
10-Q,2021-11-22,0001045810-21-000163,nvda-20211031.htm,8206583,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000163/0001045810-21-000163-index.htm
8-K,2021-11-17,0001045810-21-000160,nvda-20211117.htm,903888,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000160/0001045810-21-000160-index.htm
10-Q,2021-08-20,0001045810-21-000131,nvda-20210801.htm,8506278,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000131/0001045810-21-000131-index.htm
8-K,2021-08-18,0001045810-21-000128,nvda-20210818.htm,897063,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000128/0001045810-21-000128-index.htm
8-K,2021-06-28,0001045810-21-000117,nvda-20210628.htm,168895,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000117/0001045810-21-000117-index.htm
8-K,2021-06-16,0001193125-21-192149,d80739d8k.htm,931474,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000119312521192149/0001193125-21-192149-index.htm
8-K,2021-06-07,0001045810-21-000075,nvda-20210603.htm,251085,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000075/0001045810-21-000075-index.htm
10-Q,2021-05-26,0001045810-21-000064,nvda-20210502.htm,7571457,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000064/0001045810-21-000064-index.htm
8-K,2021-05-26,0001045810-21-000063,nvda-20210526.htm,772524,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000063/0001045810-21-000063-index.htm
8-K,2021-05-21,0001045810-21-000056,nvda-20210521.htm,187958,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000056/0001045810-21-000056-index.htm
8-K,2021-04-12,0001045810-21-000047,nvda-20210412.htm,192716,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000047/0001045810-21-000047-index.htm
8-K,2021-03-19,0001045810-21-000034,nvda-20210315.htm,203449,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000034/0001045810-21-000034-index.htm
10-K,2021-02-26,0001045810-21-000010,nvda-20210131.htm,11996719,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000010/0001045810-21-000010-index.htm
8-K,2021-02-24,0001045810-21-000007,nvda-20210224.htm,961456,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000007/0001045810-21-000007-index.htm
8-K,2020-11-18,0001045810-20-000187,nvda-20201118.htm,894117,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000187/0001045810-20-000187-index.htm
10-Q,2020-11-18,0001045810-20-000189,nvda-20201025.htm,8299933,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000189/0001045810-20-000189-index.htm
8-K,2020-11-09,0001045810-20-000181,nvda-20201109.htm,172000,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000181/0001045810-20-000181-index.htm
8-K,2020-09-14,0001193125-20-244601,d13958d8k.htm,10027973,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000119312520244601/0001193125-20-244601-index.htm
10-Q,2020-08-19,0001045810-20-000147,nvda-20200726.htm,9341324,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000147/0001045810-20-000147-index.htm
8-K,2020-08-19,0001045810-20-000145,nvda-20200819.htm,1155326,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000145/0001045810-20-000145-index.htm
8-K,2020-07-13,0001045810-20-000127,nvda-20200713.htm,177055,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000127/0001045810-20-000127-index.htm
8-K,2020-06-15,0001045810-20-000103,a8-k2020annualmeetingr.htm,620753,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000103/0001045810-20-000103-index.htm
10-Q,2020-05-21,0001045810-20-000065,nvda-20200426.htm,7620817,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000065/0001045810-20-000065-index.htm
8-K,2020-05-21,0001045810-20-000063,nvda-20200521.htm,998875,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000063/0001045810-20-000063-index.htm
8-K,2020-04-27,0001045810-20-000052,form8-kmellanoxclosing.htm,189729,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000052/0001045810-20-000052-index.htm
8-K,2020-04-17,0001045810-20-000048,mellanoxantitrustappro.htm,179954,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000048/0001045810-20-000048-index.htm
8-K,2020-03-31,0001193125-20-092939,d904626d8k.htm,939590,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000119312520092939/0001193125-20-092939-index.htm
8-K,2020-03-10,0001045810-20-000033,form8-kfy2021variablec.htm,217937,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000033/0001045810-20-000033-index.htm
10-K,2020-02-20,0001045810-20-000010,nvda-2020x10k.htm,12031473,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000010/0001045810-20-000010-index.htm
8-K,2020-02-13,0001045810-20-000007,form8-kq4fy20.htm,1255879,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000007/0001045810-20-000007-index.htm
10-Q,2019-11-14,0001045810-19-000170,nvda2020q310q.htm,7798273,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000170/0001045810-19-000170-index.htm
8-K,2019-11-14,0001045810-19-000168,form8-kq3fy20.htm,1052013,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000168/0001045810-19-000168-index.htm
10-Q,2019-08-15,0001045810-19-000144,nvda2020q210q.htm,7787636,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000144/0001045810-19-000144-index.htm
8-K,2019-08-15,0001045810-19-000140,form8-kq2fy20.htm,1051897,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000140/0001045810-19-000140-index.htm
8-K,2019-06-17,0001045810-19-000112,form8-kdrobertson.htm,58459,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000112/0001045810-19-000112-index.htm
8-K,2019-05-29,0001045810-19-000107,a8-k2019annualmeetingresul.htm,83975,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000107/0001045810-19-000107-index.htm
8-K,2019-05-16,0001045810-19-000077,form8-kq1fy20.htm,681636,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000077/0001045810-19-000077-index.htm
10-Q,2019-05-16,0001045810-19-000079,nvda2020q110q.htm,6278349,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000079/0001045810-19-000079-index.htm
8-K,2019-04-01,0001045810-19-000060,form8-kneal.htm,26028,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000060/0001045810-19-000060-index.htm
8-K,2019-03-11,0001045810-19-000031,mellanoxform8-k.htm,7589275,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000031/0001045810-19-000031-index.htm
8-K,2019-03-11,0001045810-19-000029,form8-kfy2020variablecompp.htm,289065,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000029/0001045810-19-000029-index.htm
10-K,2019-02-21,0001045810-19-000023,nvda-2019x10k.htm,11434705,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000023/0001045810-19-000023-index.htm
8-K,2019-02-14,0001045810-19-000007,form8-kq4fy19.htm,915396,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000007/0001045810-19-000007-index.htm
8-K,2019-01-28,0001045810-19-000004,form8-kq4fy19update.htm,87887,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000004/0001045810-19-000004-index.htm
10-Q,2018-11-15,0001045810-18-000150,nvda2019q310q.htm,6836307,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000150/0001045810-18-000150-index.htm
8-K,2018-11-15,0001045810-18-000148,form8-kq3fy19.htm,879219,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000148/0001045810-18-000148-index.htm
8-K,2018-08-16,0001045810-18-000113,form8-kq2fy19.htm,855231,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000113/0001045810-18-000113-index.htm
10-Q,2018-08-16,0001045810-18-000114,nvda2019q210q.htm,6704579,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000114/0001045810-18-000114-index.htm
10-Q,2018-05-22,0001045810-18-000080,nvda2019q110q.htm,5833839,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000080/0001045810-18-000080-index.htm
8-K,2018-05-21,0001045810-18-000058,form8-k2018annualmeetingre.htm,412131,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000058/0001045810-18-000058-index.htm
8-K,2018-05-10,0001045810-18-000052,form8-kq1fy19.htm,678884,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000052/0001045810-18-000052-index.htm
8-K,2018-03-13,0001045810-18-000026,form8-kfy2019variablecompp.htm,55398,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000026/0001045810-18-000026-index.htm
10-K,2018-02-28,0001045810-18-000010,nvda-2018x10k.htm,11590519,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000010/0001045810-18-000010-index.htm
8-K,2018-02-08,0001045810-18-000004,form8-kq4fy18.htm,922584,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000004/0001045810-18-000004-index.htm
8-K,2017-12-15,0001045810-17-000178,form8-kcommercialpaper.htm,191290,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000178/0001045810-17-000178-index.htm
10-Q,2017-11-21,0001045810-17-000172,nvda2018q310q.htm,7031264,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000172/0001045810-17-000172-index.htm
8-K,2017-11-09,0001045810-17-000164,form8-kq3fy18.htm,837186,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000164/0001045810-17-000164-index.htm
10-Q,2017-08-23,0001045810-17-000123,nvda2018q210q.htm,7113336,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000123/0001045810-17-000123-index.htm
8-K,2017-08-10,0001045810-17-000117,form8-kq2fy18.htm,848536,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000117/0001045810-17-000117-index.htm
8-K,2017-06-05,0001045810-17-000103,form8-ksecondwarranttermin.htm,105343,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000103/0001045810-17-000103-index.htm
8-K,2017-05-30,0001045810-17-000097,form8-k2017annualmeetingre.htm,79566,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000097/0001045810-17-000097-index.htm
10-Q,2017-05-23,0001045810-17-000075,nvda2018q110q.htm,6313259,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000075/0001045810-17-000075-index.htm
8-K,2017-05-09,0001045810-17-000068,form8-kq1fy18.htm,679186,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000068/0001045810-17-000068-index.htm
8-K,2017-03-13,0001045810-17-000038,form8-kfy2018variablecompp.htm,49902,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000038/0001045810-17-000038-index.htm
10-K,2017-03-01,0001045810-17-000027,nvda-2017x10k.htm,13957578,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000027/0001045810-17-000027-index.htm
8-K,2017-02-09,0001045810-17-000016,form8-kq4fy17.htm,937259,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000016/0001045810-17-000016-index.htm
8-K,2017-02-02,0001045810-17-000012,form8-ksyntheticleaseamend.htm,24845,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000012/0001045810-17-000012-index.htm
8-K,2017-01-19,0001045810-17-000006,form8-ktimteter.htm,57684,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000006/0001045810-17-000006-index.htm
8-K,2016-12-13,0001045810-16-000358,form8-kwarranttermination.htm,146821,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000358/0001045810-16-000358-index.htm
8-K,2016-12-01,0001045810-16-000356,form8-kproxyaccess.htm,262297,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000356/0001045810-16-000356-index.htm
10-Q,2016-11-22,0001045810-16-000353,nvda2017q310q.htm,8076804,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000353/0001045810-16-000353-index.htm
8-K,2016-11-10,0001045810-16-000343,form8-kq3fy17.htm,846219,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000343/0001045810-16-000343-index.htm
8-K,2016-10-13,0001193125-16-737735,d30673d8k.htm,522558,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000119312516737735/0001193125-16-737735-index.htm
8-K,2016-09-16,0001193125-16-711700,d260668d8k.htm,724144,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000119312516711700/0001193125-16-711700-index.htm
10-Q,2016-08-23,0001045810-16-000300,nvda2017q210q.htm,7040467,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000300/0001045810-16-000300-index.htm
8-K,2016-08-11,0001045810-16-000292,form8-kq2fy17.htm,843096,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000292/0001045810-16-000292-index.htm
8-K,2016-06-21,0001045810-16-000284,form8-kdavidshannon.htm,23045,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000284/0001045810-16-000284-index.htm
10-Q,2016-05-25,0001045810-16-000275,nvda2017q110q.htm,6154285,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000275/0001045810-16-000275-index.htm
8-K,2016-05-23,0001045810-16-000268,form8-k2016annualmeetingre.htm,427402,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000268/0001045810-16-000268-index.htm
8-K,2016-05-12,0001045810-16-000243,form8-kq117.htm,695589,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000243/0001045810-16-000243-index.htm
8-K,2016-05-02,0001045810-16-000235,form8-ksamsungsettlement.htm,26239,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000235/0001045810-16-000235-index.htm
8-K,2016-03-23,0001045810-16-000220,form8-kmarch2016asr.htm,26263,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000220/0001045810-16-000220-index.htm
10-K,2016-03-17,0001045810-16-000205,nvda-2016x10k.htm,12102285,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000205/0001045810-16-000205-index.htm
8-K,2016-03-14,0001045810-16-000200,form8-kfy2017variablecompp.htm,50332,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000200/0001045810-16-000200-index.htm
8-K,2016-02-17,0001045810-16-000189,form8-kq416.htm,884805,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000189/0001045810-16-000189-index.htm
10-Q,2015-11-18,0001045810-15-000173,nvda2016q310q.htm,6894797,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000173/0001045810-15-000173-index.htm
8-K,2015-11-05,0001045810-15-000165,form8-kq316.htm,740579,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000165/0001045810-15-000165-index.htm
10-Q,2015-08-19,0001045810-15-000143,nvda2016q210q.htm,8244326,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000143/0001045810-15-000143-index.htm
8-K,2015-08-06,0001045810-15-000131,form8-kq216.htm,689678,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000131/0001045810-15-000131-index.htm
8-K,2015-06-23,0001045810-15-000124,form8-kcampusfinancing.htm,27562,NVDA,1045810,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000124/0001045810-15-000124-index.htm
