form,date,accession,document,size_bytes,ticker,cik,edgar_url
10-Q,2026-04-23,0001628280-26-026673,tsla-20260331.htm,8018370,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/0001628280-26-026673-index.htm
8-K,2026-04-22,0001628280-26-026551,tsla-20260422.htm,5825753,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828026026551/0001628280-26-026551-index.htm
8-K,2026-04-02,0001628280-26-022956,tsla-20260402.htm,156981,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828026022956/0001628280-26-022956-index.htm
10-K,2026-01-29,0001628280-26-003952,tsla-20251231.htm,15755490,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/0001628280-26-003952-index.htm
8-K,2026-01-28,0001628280-26-003837,tsla-20260128.htm,5270374,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003837/0001628280-26-003837-index.htm
8-K,2026-01-02,0001628280-26-000016,tsla-20260102.htm,161994,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828026000016/0001628280-26-000016-index.htm
8-K,2025-11-07,0001104659-25-108507,tm2530590d1_8k.htm,691121,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000110465925108507/0001104659-25-108507-index.htm
10-Q,2025-10-23,0001628280-25-045968,tsla-20250930.htm,8444450,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025045968/0001628280-25-045968-index.htm
8-K,2025-10-22,0001628280-25-045861,tsla-20251022.htm,4330240,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025045861/0001628280-25-045861-index.htm
8-K,2025-10-02,0001628280-25-043530,tsla-20251002.htm,157635,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025043530/0001628280-25-043530-index.htm
8-K,2025-09-05,0001104659-25-087862,tm2525337d1_8k.htm,266700,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000110465925087862/0001104659-25-087862-index.htm
8-K,2025-08-04,0001104659-25-073263,tm2522385d1_8k.htm,314611,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000110465925073263/0001104659-25-073263-index.htm
10-Q,2025-07-24,0001628280-25-035806,tsla-20250630.htm,8179390,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025035806/0001628280-25-035806-index.htm
8-K,2025-07-23,0001628280-25-035738,tsla-20250723.htm,4777538,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025035738/0001628280-25-035738-index.htm
8-K,2025-07-10,0001628280-25-034692,tsla-20250709.htm,139359,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025034692/0001628280-25-034692-index.htm
8-K,2025-07-02,0001628280-25-033842,tsla-20250702.htm,157523,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025033842/0001628280-25-033842-index.htm
8-K,2025-05-16,0001104659-25-050072,tm2515421d1_8k.htm,484890,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000110465925050072/0001104659-25-050072-index.htm
8-K,2025-05-16,0001628280-25-026148,tsla-20250515.htm,156302,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025026148/0001628280-25-026148-index.htm
10-Q,2025-04-23,0001628280-25-018911,tsla-20250331.htm,7508813,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025018911/0001628280-25-018911-index.htm
8-K,2025-04-22,0001628280-25-018851,tsla-20250422.htm,5317429,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025018851/0001628280-25-018851-index.htm
8-K,2025-04-02,0001628280-25-016070,tsla-20250402.htm,166574,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025016070/0001628280-25-016070-index.htm
10-K,2025-01-30,0001628280-25-003063,tsla-20241231.htm,15788647,TSLA,1318605,https://www.sec.gov/Archives/edgar/data/1318605/000162828025003063/0001628280-25-003063-index.htm
