form,date,accession,document,size_bytes,ticker,cik,edgar_url
8-K,2026-06-09,0001321655-26-000033,pltr-20260603.htm,166112,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000033/0001321655-26-000033-index.htm
10-Q,2026-05-05,0001321655-26-000028,pltr-20260331.htm,6696984,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000028/0001321655-26-000028-index.htm
8-K,2026-05-04,0001321655-26-000026,pltr-20260504.htm,348299,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000026/0001321655-26-000026-index.htm
10-K,2026-02-17,0001321655-26-000011,pltr-20251231.htm,11245671,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000011/0001321655-26-000011-index.htm
8-K,2026-02-02,0001321655-26-000004,pltr-20260202.htm,466910,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000004/0001321655-26-000004-index.htm
10-Q,2025-11-04,0001321655-25-000131,pltr-20250930.htm,7869776,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165525000131/0001321655-25-000131-index.htm
8-K,2025-11-03,0001321655-25-000130,pltr-20251103.htm,404971,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165525000130/0001321655-25-000130-index.htm
10-Q,2025-08-05,0001321655-25-000106,pltr-20250630.htm,7822305,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165525000106/0001321655-25-000106-index.htm
8-K,2025-08-04,0001321655-25-000105,pltr-20250804.htm,400950,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165525000105/0001321655-25-000105-index.htm
8-K,2025-06-09,0001321655-25-000084,pltr-20250605.htm,153012,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165525000084/0001321655-25-000084-index.htm
10-Q,2025-05-06,0001321655-25-000066,pltr-20250331.htm,7304356,PLTR,0001321655,https://www.sec.gov/Archives/edgar/data/1321655/000132165525000066/0001321655-25-000066-index.htm
