form,date,accession,document,size_bytes,ticker,cik,edgar_url
10-K,2023-09-01,0001327567-23-000024,panw-20230731.htm,14419501,PANW,1327567,
8-K,2023-08-18,0001327567-23-000020,panw-20230818.htm,366612,PANW,1327567,
8-K,2023-06-08,0001193125-23-163506,d515129d8k.htm,147168,PANW,1327567,
8-K,2023-06-05,0001193125-23-160228,d615128d8k.htm,170106,PANW,1327567,
10-Q,2023-05-24,0001327567-23-000014,panw-20230430.htm,10512583,PANW,1327567,
8-K,2023-05-23,0001327567-23-000012,panw-20230523.htm,383449,PANW,1327567,
8-K,2023-04-19,0001327567-23-000009,panw-20230413.htm,1738253,PANW,1327567,
10-Q,2023-02-22,0001327567-23-000006,panw-20230131.htm,10372017,PANW,1327567,
8-K,2023-02-21,0001327567-23-000005,panw-20230221.htm,383350,PANW,1327567,
8-K,2022-12-16,0001193125-22-307346,d402841d8k.htm,151588,PANW,1327567,
10-Q,2022-11-18,0001327567-22-000038,panw-20221031.htm,9111686,PANW,1327567,
8-K,2022-11-17,0001327567-22-000035,panw-20221117.htm,342764,PANW,1327567,
8-K,2022-11-15,0001193125-22-285017,d420060d8k.htm,144400,PANW,1327567,
10-K,2022-09-06,0001327567-22-000028,panw-20220731.htm,16885388,PANW,1327567,
8-K,2022-08-22,0001327567-22-000020,panw-20220822.htm,382540,PANW,1327567,
8-K,2022-05-23,0001193125-22-157474,d274773d8k.htm,497517,PANW,1327567,
10-Q,2022-05-20,0001327567-22-000016,panw-20220430.htm,9885358,PANW,1327567,
8-K,2022-05-19,0001327567-22-000014,panw-20220519.htm,364290,PANW,1327567,
8-K,2022-02-23,0001193125-22-049906,d299236d8k.htm,143109,PANW,1327567,
10-Q,2022-02-23,0001327567-22-000008,panw-20220131.htm,9690627,PANW,1327567,
8-K,2022-02-22,0001327567-22-000006,panw-20220222.htm,365793,PANW,1327567,
8-K,2021-12-15,0001193125-21-358074,d36605d8k.htm,153099,PANW,1327567,
10-Q,2021-11-19,0001327567-21-000040,panw-20211031.htm,8773052,PANW,1327567,
8-K,2021-11-18,0001327567-21-000037,panw-20211118.htm,324225,PANW,1327567,
8-K,2021-10-12,0001193125-21-296438,d215865d8k.htm,156167,PANW,1327567,
8-K,2021-09-13,0001193125-21-270979,d204478d8k.htm,155023,PANW,1327567,
8-K,2021-09-08,0001193125-21-267862,d200133d8k.htm,180310,PANW,1327567,
10-K,2021-09-03,0001327567-21-000029,panw-20210731.htm,16455591,PANW,1327567,
8-K,2021-08-23,0001327567-21-000020,panw-20210823.htm,369955,PANW,1327567,
8-K,2021-08-12,0001193125-21-244832,d204334d8k.htm,200503,PANW,1327567,
10-Q,2021-05-21,0001327567-21-000014,panw-20210430.htm,10006633,PANW,1327567,
8-K,2021-05-20,0001327567-21-000012,panw-20210520.htm,363984,PANW,1327567,
8-K,2021-05-14,0001193125-21-162161,d491855d8k.htm,176381,PANW,1327567,
8-K,2021-03-19,0001193125-21-087516,d160663d8k.htm,217393,PANW,1327567,
10-Q,2021-02-23,0001327567-21-000004,panw-20210131.htm,9664232,PANW,1327567,
8-K,2021-02-22,0001193125-21-049293,d131875d8k.htm,178999,PANW,1327567,
8-K,2021-02-22,0001628280-21-002659,panw-20210222.htm,371045,PANW,1327567,
8-K,2020-12-18,0001193125-20-321568,d78799d8k.htm,157931,PANW,1327567,
8-K,2020-12-10,0001193125-20-314920,d10122d8k.htm,150824,PANW,1327567,
8-K,2020-12-08,0001193125-20-312056,d39043d8k.htm,299087,PANW,1327567,
10-Q,2020-11-19,0001327567-20-000041,panw-20201031.htm,8253674,PANW,1327567,
8-K,2020-11-16,0001327567-20-000037,panw-20201116.htm,325094,PANW,1327567,
8-K,2020-11-12,0001193125-20-291707,d17155d8k.htm,142860,PANW,1327567,
8-K,2020-10-19,0001193125-20-272060,d231195d8k.htm,140509,PANW,1327567,
10-K,2020-09-04,0001327567-20-000032,panw-20200731.htm,19421175,PANW,1327567,
8-K,2020-08-24,0001327567-20-000025,panw-20200824.htm,464554,PANW,1327567,
8-K,2020-06-23,0001193125-20-176553,d921076d8k.htm,266686,PANW,1327567,
8-K,2020-06-22,0001193125-20-175603,d948829d8k.htm,152752,PANW,1327567,
8-K,2020-06-08,0001193125-20-163579,d936599d8k.htm,1794385,PANW,1327567,
10-Q,2020-05-22,0001327567-20-000017,panw-20200430.htm,11926588,PANW,1327567,
8-K,2020-05-21,0001327567-20-000015,panw-20200521.htm,707345,PANW,1327567,
8-K,2020-02-27,0001193125-20-050335,d893266d8k.htm,144844,PANW,1327567,
10-Q,2020-02-25,0001327567-20-000007,panw-1312020x10qq220.htm,11250289,PANW,1327567,
8-K,2020-02-24,0001327567-20-000002,panw-8xkxq220earningsr.htm,449931,PANW,1327567,
8-K,2019-12-19,0001193125-19-319166,d849210d8k.htm,264983,PANW,1327567,
8-K,2019-12-10,0001193125-19-310251,d844518d8k.htm,162260,PANW,1327567,
10-Q,2019-11-26,0001327567-19-000038,panw-10312019x10qq120.htm,10450656,PANW,1327567,
8-K,2019-11-25,0001327567-19-000036,panw-8xkxq120earningsr.htm,362338,PANW,1327567,
8-K,2019-10-22,0001193125-19-271660,d816626d8k.htm,16929,PANW,1327567,
10-K,2019-09-09,0001327567-19-000032,panw-7312019x10k.htm,16629650,PANW,1327567,
8-K,2019-09-04,0001327567-19-000023,panw-8xkxq419earningsrelea.htm,3939305,PANW,1327567,
8-K,2019-07-11,0001193125-19-192415,d773173d8k.htm,80756,PANW,1327567,
10-Q,2019-05-30,0001327567-19-000016,panw-4302019x10qq319.htm,11587037,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756719000016/0001327567-19-000016-index.htm
8-K,2019-05-29,0001327567-19-000014,panw-8xkxq319earningsrelea.htm,257962,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756719000014/0001327567-19-000014-index.htm
8-K,2019-04-15,0001327567-19-000011,panw-8xkxapr19announcement.htm,74716,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756719000011/0001327567-19-000011-index.htm
8-K,2019-04-01,0001193125-19-094613,d721419d8k.htm,29170,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312519094613/0001193125-19-094613-index.htm
10-Q,2019-02-27,0001327567-19-000008,panw-1312019x10qq219.htm,11528410,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756719000008/0001327567-19-000008-index.htm
8-K,2019-02-26,0001327567-19-000006,panw-8xkxq219earningsrelea.htm,281556,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756719000006/0001327567-19-000006-index.htm
8-K,2019-02-19,0001327567-19-000003,panw-8xkxfeb19announcement.htm,19476,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756719000003/0001327567-19-000003-index.htm
8-K,2018-12-11,0001327567-18-000033,panw-8xkx2018annualmeeting.htm,43421,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000033/0001327567-18-000033-index.htm
10-Q,2018-11-30,0001327567-18-000031,panw-10312018x10qq119.htm,9161788,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000031/0001327567-18-000031-index.htm
8-K,2018-11-29,0001327567-18-000029,panw-8xkxq119earningsrelea.htm,196935,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000029/0001327567-18-000029-index.htm
8-K,2018-10-15,0001193125-18-299312,d635314d8k.htm,117283,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312518299312/0001193125-18-299312-index.htm
8-K,2018-09-25,0001193125-18-282542,d624600d8k.htm,14668,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312518282542/0001193125-18-282542-index.htm
8-K,2018-09-14,0001193125-18-274239,d626827d8k.htm,221935,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312518274239/0001193125-18-274239-index.htm
10-K,2018-09-13,0001327567-18-000024,panw-7312018x10k.htm,13402024,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000024/0001327567-18-000024-index.htm
8-K,2018-09-06,0001327567-18-000018,panw-8xkxq418earningsrelea.htm,1442646,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000018/0001327567-18-000018-index.htm
8-K,2018-07-13,0001193125-18-217281,d471193d8k.htm,1214226,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312518217281/0001193125-18-217281-index.htm
10-Q,2018-06-05,0001327567-18-000014,panw-4302018x10qq318.htm,7017337,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000014/0001327567-18-000014-index.htm
8-K,2018-06-04,0001327567-18-000011,panw-8xkxq318earningsrelea.htm,568156,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000011/0001327567-18-000011-index.htm
10-Q,2018-02-27,0001327567-18-000006,panw-1312018x10qq218.htm,5977922,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000006/0001327567-18-000006-index.htm
8-K,2018-02-26,0001327567-18-000004,panw-8xkxq218earningsrelea.htm,1032504,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756718000004/0001327567-18-000004-index.htm
8-K,2017-12-12,0001193125-17-367477,d464703d8k.htm,26123,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312517367477/0001193125-17-367477-index.htm
10-Q,2017-11-21,0001327567-17-000035,panw-10312017x10qq118.htm,6035308,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000035/0001327567-17-000035-index.htm
8-K,2017-11-20,0001327567-17-000032,panw-8xkxq118earningsrelea.htm,324264,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000032/0001327567-17-000032-index.htm
10-K,2017-09-07,0001327567-17-000027,panw-7312017x10k.htm,12604014,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000027/0001327567-17-000027-index.htm
8-K,2017-08-31,0001327567-17-000021,panw-8xkxq417earningsrelea.htm,489363,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000021/0001327567-17-000021-index.htm
10-Q,2017-06-01,0001327567-17-000018,panw-4302017x10qq317.htm,7749880,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000018/0001327567-17-000018-index.htm
8-K,2017-05-31,0001327567-17-000016,panw-8xkxq317earningsrelea.htm,448619,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000016/0001327567-17-000016-index.htm
10-Q,2017-03-01,0001327567-17-000007,panw-1312017x10qq217.htm,7230761,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000007/0001327567-17-000007-index.htm
8-K,2017-02-28,0001327567-17-000005,panw-8xkxq217earningsrelea.htm,450940,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756717000005/0001327567-17-000005-index.htm
8-K,2016-12-12,0001193125-16-790757,d293735d8k.htm,20033,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312516790757/0001193125-16-790757-index.htm
10-Q,2016-11-22,0001327567-16-000073,panw-10312016x10qq117.htm,5867958,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000073/0001327567-16-000073-index.htm
8-K,2016-11-21,0001327567-16-000071,panw-8xkxq117earningsrelea.htm,314358,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000071/0001327567-16-000071-index.htm
8-K,2016-10-24,0001193125-16-745121,d272278d8k.htm,44706,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312516745121/0001193125-16-745121-index.htm
10-K,2016-09-08,0001327567-16-000064,panw-7312016x10k.htm,10623964,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000064/0001327567-16-000064-index.htm
8-K,2016-08-30,0001327567-16-000057,panw-8xkxq416earningsrelea.htm,353675,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000057/0001327567-16-000057-index.htm
8-K,2016-08-22,0001193125-16-687588,d242429d8k.htm,28598,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312516687588/0001193125-16-687588-index.htm
10-Q,2016-05-27,0001327567-16-000053,panw-4302016x10qq316.htm,4745552,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000053/0001327567-16-000053-index.htm
8-K,2016-05-26,0001327567-16-000051,panw-8xkxq316earningsrelea.htm,319626,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000051/0001327567-16-000051-index.htm
10-Q,2016-02-26,0001327567-16-000048,panw-1312016x10qq216.htm,4694095,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000048/0001327567-16-000048-index.htm
8-K,2016-02-25,0001327567-16-000044,panw-8xkxq216earningsrelea.htm,432282,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756716000044/0001327567-16-000044-index.htm
8-K,2015-12-14,0001193125-15-402588,d59873d8k.htm,293111,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312515402588/0001193125-15-402588-index.htm
8-K,2015-12-14,0001327567-15-000038,form8-k_annualmeetingfy15.htm,28282,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000038/0001327567-15-000038-index.htm
10-Q,2015-11-24,0001327567-15-000036,panw-10312015x10qq116.htm,6213113,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000036/0001327567-15-000036-index.htm
8-K,2015-11-23,0001327567-15-000033,panw-8xkxq116earningsrelea.htm,232269,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000033/0001327567-15-000033-index.htm
10-K,2015-09-17,0001327567-15-000027,panw-7312015x10k.htm,27313970,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000027/0001327567-15-000027-index.htm
8-K,2015-09-09,0001327567-15-000022,panw-8xkxq415earningsrelea.htm,313787,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000022/0001327567-15-000022-index.htm
8-K,2015-08-19,0001193125-15-296115,d72851d8k.htm,14501,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312515296115/0001193125-15-296115-index.htm
8-K,2015-06-01,0001193125-15-207786,d934014d8k.htm,15678,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312515207786/0001193125-15-207786-index.htm
10-Q,2015-05-28,0001327567-15-000018,panw-04302015x10qq315.htm,8180609,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000018/0001327567-15-000018-index.htm
8-K,2015-05-27,0001327567-15-000015,panw-8xkxq315earningsrelea.htm,307263,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000015/0001327567-15-000015-index.htm
10-Q,2015-03-03,0001327567-15-000008,panw-01312015x10qq215.htm,8163525,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000008/0001327567-15-000008-index.htm
8-K,2015-03-02,0001327567-15-000006,panw-8xkxq215earningsrelea.htm,303038,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756715000006/0001327567-15-000006-index.htm
8-K,2014-12-15,0001327567-14-000046,form8-k_annualmeetingfy14.htm,27287,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000046/0001327567-14-000046-index.htm
10-Q,2014-11-25,0001327567-14-000043,panw-10312014x10qq115.htm,7150579,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000043/0001327567-14-000043-index.htm
8-K,2014-11-24,0001327567-14-000040,panw-8xkxq115earningsrelea.htm,234658,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000040/0001327567-14-000040-index.htm
8-K,2014-09-22,0001193125-14-348581,d791827d8k.htm,49047,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312514348581/0001193125-14-348581-index.htm
10-K,2014-09-18,0001327567-14-000028,panw-7312014x10k.htm,16121755,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000028/0001327567-14-000028-index.htm
8-K,2014-09-09,0001327567-14-000025,panw-8xkxq414earningsrelea.htm,336820,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000025/0001327567-14-000025-index.htm
8-K,2014-07-01,0001193125-14-257824,d752896d8k.htm,644601,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312514257824/0001193125-14-257824-index.htm
8-K,2014-06-26,0001193125-14-249529,d747714d8k.htm,636979,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312514249529/0001193125-14-249529-index.htm
8-K,2014-06-04,0001327567-14-000016,panw_form8-kwarrantissuance.htm,82760,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000016/0001327567-14-000016-index.htm
10-Q,2014-06-03,0001327567-14-000013,panw-4302014x10q.htm,9610062,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000013/0001327567-14-000013-index.htm
8-K,2014-05-28,0001193125-14-215060,d734043d8k.htm,378012,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312514215060/0001193125-14-215060-index.htm
8-K,2014-04-11,0001193125-14-140511,d708749d8k.htm,30211,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312514140511/0001193125-14-140511-index.htm
8-K,2014-03-24,0001193125-14-111318,d698399d8k.htm,713454,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312514111318/0001193125-14-111318-index.htm
8-K,2014-03-13,0001327567-14-000009,panw-form8xkxbatraxxutrans.htm,17353,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000009/0001327567-14-000009-index.htm
10-Q,2014-02-24,0001327567-14-000005,panw-1312014x10q.htm,7615239,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756714000005/0001327567-14-000005-index.htm
8-K,2014-02-24,0001193125-14-063754,d681045d8k.htm,171032,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312514063754/0001193125-14-063754-index.htm
8-K,2013-12-12,0001327567-13-000040,form8-k.htm,27489,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756713000040/0001327567-13-000040-index.htm
10-Q,2013-12-05,0001327567-13-000036,panw-10312013x10q.htm,6164512,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756713000036/0001327567-13-000036-index.htm
8-K,2013-11-25,0001327567-13-000033,panw-form8xkxq114earningsr.htm,218189,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756713000033/0001327567-13-000033-index.htm
8-K,2013-09-30,0001193125-13-384966,d605257d8k.htm,11739,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312513384966/0001193125-13-384966-index.htm
10-K,2013-09-25,0001327567-13-000026,panw-7312013x10k.htm,17677071,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756713000026/0001327567-13-000026-index.htm
8-K,2013-09-09,0001193125-13-361421,d595340d8k.htm,185343,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312513361421/0001193125-13-361421-index.htm
10-Q,2013-06-04,0001327567-13-000016,panw-4302013x10q.htm,7111417,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756713000016/0001327567-13-000016-index.htm
8-K,2013-05-30,0001193125-13-241542,d546594d8k.htm,300144,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312513241542/0001193125-13-241542-index.htm
8-K,2013-03-11,0001193125-13-101082,d500282d8k.htm,37039,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312513101082/0001193125-13-101082-index.htm
10-Q,2013-03-04,0001327567-13-000006,panw-1312013x10q.htm,6606732,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756713000006/0001327567-13-000006-index.htm
8-K,2013-02-28,0001193125-13-084193,d494278d8k.htm,206016,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312513084193/0001193125-13-084193-index.htm
8-K,2012-12-14,0001193125-12-503335,d453533d8k.htm,25158,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512503335/0001193125-12-503335-index.htm
10-Q,2012-12-10,0001327567-12-000006,panw-10312012x10q.htm,5915816,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000132756712000006/0001327567-12-000006-index.htm
8-K,2012-12-06,0001193125-12-493700,d449771d8k.htm,152010,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512493700/0001193125-12-493700-index.htm
S-1,2012-10-05,0001193125-12-416954,d412524ds1.htm,3758201,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512416954/0001193125-12-416954-index.htm
10-K,2012-10-04,0001193125-12-415530,d405168d10k.htm,4432746,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512415530/0001193125-12-415530-index.htm
8-K,2012-09-24,0001193125-12-401534,d415281d8k.htm,15414,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512401534/0001193125-12-401534-index.htm
8-K,2012-09-20,0001193125-12-398433,d414151d8k.htm,68080,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512398433/0001193125-12-398433-index.htm
8-K,2012-09-10,0001193125-12-386605,d408809d8k.htm,223910,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512386605/0001193125-12-386605-index.htm
S-1,2012-04-06,0001193125-12-153764,d318373ds1.htm,5880882,PANW,1327567,https://www.sec.gov/Archives/edgar/data/1327567/000119312512153764/0001193125-12-153764-index.htm
