form,date,accession,document,size_bytes,ticker,cik,edgar_url
8-K,2026-05-15,0000050863-26-000118,intc-20260513.htm,195781,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000118/0000050863-26-000118-index.htm
8-K,2026-04-30,0001193125-26-197845,d143782d8k.htm,1032377,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000119312526197845/0001193125-26-197845-index.htm
8-K,2026-04-24,0000050863-26-000083,intc-20260424.htm,152891,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000083/0000050863-26-000083-index.htm
10-Q,2026-04-24,0000050863-26-000079,intc-20260328.htm,9062628,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000079/0000050863-26-000079-index.htm
8-K,2026-04-23,0000050863-26-000077,intc-20260423.htm,622234,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000077/0000050863-26-000077-index.htm
8-K,2026-04-08,0000050863-26-000072,intc-20260408.htm,154005,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000072/0000050863-26-000072-index.htm
8-K,2026-04-03,0000050863-26-000069,intc-20260330.htm,152958,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000069/0000050863-26-000069-index.htm
8-K,2026-03-03,0000050863-26-000044,intc-20260227.htm,187702,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000044/0000050863-26-000044-index.htm
10-K,2026-01-23,0000050863-26-000011,intc-20251227.htm,21033894,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/0000050863-26-000011-index.htm
8-K,2026-01-23,0000050863-26-000031,intc-20260123.htm,306266,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000031/0000050863-26-000031-index.htm
8-K,2026-01-22,0000050863-26-000009,intc-20260122.htm,811275,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086326000009/0000050863-26-000009-index.htm
8-K,2025-12-29,0000050863-25-000204,intc-20251226.htm,150777,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000204/0000050863-25-000204-index.htm
8-K,2025-11-12,0000050863-25-000194,intc-20251110.htm,208199,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000194/0000050863-25-000194-index.htm
10-Q,2025-11-06,0000050863-25-000179,intc-20250927.htm,12486444,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000179/0000050863-25-000179-index.htm
8-K,2025-10-23,0000050863-25-000169,intc-20251023.htm,682407,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000169/0000050863-25-000169-index.htm
8-K,2025-09-29,0000050863-25-000159,intc-20250926.htm,151343,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000159/0000050863-25-000159-index.htm
8-K,2025-09-18,0000050863-25-000155,intc-20250915.htm,210350,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000155/0000050863-25-000155-index.htm
8-K,2025-09-15,0000050863-25-000153,intc-20250912.htm,201847,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000153/0000050863-25-000153-index.htm
8-K,2025-09-08,0000050863-25-000149,intc-20250907.htm,154579,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000149/0000050863-25-000149-index.htm
8-K,2025-09-05,0000050863-25-000147,intc-20250905.htm,311299,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000147/0000050863-25-000147-index.htm
8-K,2025-08-29,0000050863-25-000135,intc-20250827.htm,235872,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000135/0000050863-25-000135-index.htm
8-K,2025-08-25,0000050863-25-000129,intc-20250822.htm,679756,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000129/0000050863-25-000129-index.htm
8-K,2025-08-21,0000050863-25-000126,intc-20250818.htm,204871,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000126/0000050863-25-000126-index.htm
8-K,2025-08-14,0000050863-25-000123,intc-20250411.htm,228722,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000123/0000050863-25-000123-index.htm
10-Q,2025-07-24,0000050863-25-000109,intc-20250628.htm,12348105,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000109/0000050863-25-000109-index.htm
8-K,2025-07-24,0000050863-25-000107,intc-20250724.htm,674626,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000107/0000050863-25-000107-index.htm
8-K,2025-05-09,0000050863-25-000084,intc-20250506.htm,201755,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000084/0000050863-25-000084-index.htm
8-K,2025-04-30,0000050863-25-000079,intc-20250428.htm,161241,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000079/0000050863-25-000079-index.htm
10-Q,2025-04-25,0000050863-25-000074,intc-20250329.htm,9408826,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000074/0000050863-25-000074-index.htm
8-K,2025-04-24,0000050863-25-000070,intc-20250424.htm,674423,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000070/0000050863-25-000070-index.htm
8-K,2025-04-17,0000050863-25-000063,intc-20250414.htm,214323,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000063/0000050863-25-000063-index.htm
8-K,2025-04-14,0001193125-25-079727,d901587d8k.htm,195365,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000119312525079727/0001193125-25-079727-index.htm
8-K,2025-03-28,0000050863-25-000060,intc-20250327.htm,162402,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000060/0000050863-25-000060-index.htm
8-K,2025-03-14,0000050863-25-000036,intc-20250310.htm,312971,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000036/0000050863-25-000036-index.htm
8-K,2025-02-28,0000050863-25-000024,intc-20250228.htm,210588,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000024/0000050863-25-000024-index.htm
10-K,2025-01-31,0000050863-25-000009,intc-20241228.htm,23327989,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/0000050863-25-000009-index.htm
8-K,2025-01-30,0000050863-25-000004,intc-20250130.htm,763520,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086325000004/0000050863-25-000004-index.htm
8-K,2024-12-05,0000050863-24-000180,intc-20241204.htm,759968,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000180/0000050863-24-000180-index.htm
8-K,2024-12-03,0000050863-24-000173,intc-20241201.htm,253495,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000173/0000050863-24-000173-index.htm
8-K,2024-11-27,0000050863-24-000169,intc-20241125.htm,260782,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000169/0000050863-24-000169-index.htm
10-Q,2024-11-01,0000050863-24-000149,intc-20240928.htm,10580880,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000149/0000050863-24-000149-index.htm
8-K,2024-10-31,0000050863-24-000147,intc-20241028.htm,699119,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000147/0000050863-24-000147-index.htm
8-K,2024-08-22,0000050863-24-000134,intc-20240819.htm,159397,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000134/0000050863-24-000134-index.htm
10-Q,2024-08-02,0000050863-24-000124,intc-20240629.htm,9990817,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000124/0000050863-24-000124-index.htm
8-K,2024-08-01,0000050863-24-000122,intc-20240801.htm,684148,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000122/0000050863-24-000122-index.htm
8-K,2024-06-14,0000050863-24-000110,intc-20240612.htm,161281,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000110/0000050863-24-000110-index.htm
8-K,2024-06-04,0000050863-24-000103,intc-20240604.htm,1721531,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000103/0000050863-24-000103-index.htm
8-K,2024-05-09,0000050863-24-000093,intc-20240507.htm,201387,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000093/0000050863-24-000093-index.htm
8-K,2024-05-08,0000050863-24-000086,intc-20240508.htm,174238,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000086/0000050863-24-000086-index.htm
10-Q,2024-04-26,0000050863-24-000076,intc-20240330.htm,8408518,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000076/0000050863-24-000076-index.htm
8-K,2024-04-25,0000050863-24-000074,intc-20240425.htm,712334,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000074/0000050863-24-000074-index.htm
8-K,2024-04-02,0000050863-24-000068,intc-20240402.htm,981994,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000068/0000050863-24-000068-index.htm
8-K,2024-03-13,0000050863-24-000036,intc-20240312.htm,216706,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000036/0000050863-24-000036-index.htm
8-K,2024-02-21,0001193125-24-041435,d734995d8k.htm,792086,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000119312524041435/0001193125-24-041435-index.htm
8-K,2024-02-16,0000050863-24-000033,intc-20240215.htm,173154,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000033/0000050863-24-000033-index.htm
10-K,2024-01-26,0000050863-24-000010,intc-20231230.htm,60186720,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/0000050863-24-000010-index.htm
8-K,2024-01-25,0000050863-24-000008,intc-20240125.htm,737882,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000008/0000050863-24-000008-index.htm
8-K,2024-01-03,0000050863-24-000003,intc-20231229.htm,164844,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086324000003/0000050863-24-000003-index.htm
8-K,2023-12-05,0000050863-23-000128,intc-20231129.htm,744166,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000128/0000050863-23-000128-index.htm
8-K,2023-10-30,0000050863-23-000109,intc-20231030.htm,168026,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000109/0000050863-23-000109-index.htm
10-Q,2023-10-27,0000050863-23-000103,intc-20230930.htm,9541978,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000103/0000050863-23-000103-index.htm
8-K,2023-10-26,0000050863-23-000100,intc-20231026.htm,618887,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000100/0000050863-23-000100-index.htm
8-K,2023-10-05,0000050863-23-000092,intc-20231002.htm,292386,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000092/0000050863-23-000092-index.htm
8-K,2023-08-16,0000050863-23-000078,intc-20230816.htm,216650,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000078/0000050863-23-000078-index.htm
10-Q,2023-07-28,0000050863-23-000069,intc-20230701.htm,9672649,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000069/0000050863-23-000069-index.htm
8-K,2023-07-27,0000050863-23-000068,intc-20230727.htm,628664,INTC,50863,https://www.sec.gov/Archives/edgar/data/50863/000005086323000068/0000050863-23-000068-index.htm
