date,S&P_500_SPY,Buy_&_Hold,Sector_Rotation,Position_Trader,Opt_Stop_Global,Opt_Stop_Per_Sector
2017-06-06,12389.918696761106,15492.649946699628,,11794.676276540842,,
2017-06-07,12412.844802692493,15516.507471489922,,11773.532778435823,,
2017-06-08,12418.95447645946,15616.277858440406,,11701.970485438876,,
2017-06-09,12400.10508135581,15459.819440739562,,11436.868234606573,,
2017-06-11,,,13291.221297023782,,,
2017-06-12,12397.558035834247,15354.798247235156,,11349.040975025664,,
2017-06-13,12458.182033227165,15450.108057347654,,11490.53550438868,,
2017-06-14,12442.387475006999,15421.870934308403,,11428.73780514487,,
2017-06-15,12418.442191368675,15295.184393643549,,11368.562631820918,,
2017-06-16,12421.157302349846,15298.489699592184,,11384.823490744322,,
2017-06-18,,,12806.63344054025,,,
2017-06-19,12524.566092281233,15455.538826365748,,11526.317335497246,,
2017-06-20,12440.098369522375,15310.707563788737,,11370.18105008022,,
2017-06-21,12437.029152706518,15390.478233866774,,11428.737805144869,,
2017-06-22,12431.395814199404,15479.17209761593,,11427.108433124082,,
2017-06-23,12446.244891866048,15613.218173924975,,11581.616031130416,,
2017-06-25,,,15641.604377639609,,,
2017-06-26,12454.432465860911,15709.959844010895,,15641.604377639609,,
2017-06-27,12354.0955889827,15446.732665147705,,15641.604377639609,,
2017-06-28,12464.671876456241,15642.244120477155,,15625.96277326197,,
2017-06-29,12355.121057910048,15540.575397161101,,15625.96277326197,,
2017-06-30,12378.158608317328,15542.82020344263,,14844.66463459887,9270.621836734457,7312.144805884938
2017-07-02,,,14769.059361867414,,,
2017-07-03,12399.146119615685,15531.009921296369,,15235.31370393042,,
2017-07-05,12427.81431229276,15565.213972572363,,15235.31370393042,,
2017-07-06,12314.169706749131,15370.997983484825,,14844.66463459887,,
2017-07-07,12394.025066199361,15519.83642061169,,14844.66463459887,,
2017-07-09,,,14840.313450447618,,,
2017-07-10,12407.337288593646,15468.855510002277,,14454.015565267322,,
2017-07-11,12398.121549434114,15489.590192781763,,14844.66463459887,,
2017-07-12,12491.29092877017,15652.971954761615,,15235.31370393042,,
2017-07-13,12512.279338814302,15721.950506601992,,14454.01556526732,,
2017-07-14,12570.637598112702,15769.763176027333,,14844.664634598868,,
2017-07-16,,,15693.287307780152,,,
2017-07-17,12569.099844094568,15800.69948784273,,14844.664634598868,,
2017-07-18,12575.756854037483,15822.47760389592,,14844.664634598868,,
2017-07-19,12643.844935077748,15938.732586255202,,14844.664634598868,,
2017-07-20,12649.471083618671,15975.072064735801,,14844.664634598868,,
2017-07-21,12638.21069782486,16001.502107801152,,14454.01556526732,,
2017-07-23,,,15698.968722706322,,,
2017-07-24,12635.139683517456,16072.9851541639,,14844.664634598868,,
2017-07-25,12665.854320320359,16018.232187628573,,14454.01556526732,,
2017-07-26,12666.363010428051,16065.453499612238,,14454.01556526732,,
2017-07-27,12654.591238289226,15992.27543326896,,14063.366495935772,,
2017-07-28,12639.746654351447,15959.021220560191,,15698.96872270632,,
2017-07-30,,,15704.43949720463,,,
2017-07-31,12632.57825806352,15895.292072624801,,15688.735057707425,9270.621836734457,7312.144805884938
2017-08-01,12660.73506439558,16065.64693142314,,15680.141399968785,,
2017-08-02,12666.878890501934,15911.26769219544,,16342.07614183942,,
2017-08-03,12642.306282313837,15956.97400999262,,16238.916553616484,,
2017-08-04,12665.343832721117,16013.134178498856,,16178.737747462488,,
2017-08-06,,,15688.735057707425,,,
2017-08-07,12688.890073236094,16101.554468456121,,16152.953204710642,,
2017-08-08,12657.663151342404,16089.043650249552,,16238.916553616484,,
2017-08-09,12657.149967505839,16072.655303329471,,16127.159738118982,,
2017-08-10,12478.491890212445,15842.749760734896,,15619.962593814791,,
2017-08-11,12496.923368531505,15921.128017006231,,16127.159738118984,,
2017-08-13,,,14898.385618302902,,,
2017-08-14,12620.804688433142,16111.875114196348,,16642.955894465704,,
2017-08-15,12619.269630652327,16011.724754303106,,16668.745791521436,,
2017-08-16,12641.28171213226,16040.310673458745,,16556.990760791898,,
2017-08-17,12444.19395401135,15791.064564113303,,16015.406492157405,,
2017-08-18,12424.741500493807,15804.93361907509,,16161.548647217243,,
2017-08-20,,,14652.881335777794,,,
2017-08-21,12434.468625998354,15794.271896158953,,16066.986286268873,,
2017-08-22,12564.49467075212,15934.63082747298,,16161.548647217245,,
2017-08-23,12519.445937610679,15877.83189283905,,15998.210252840314,,
2017-08-24,12490.268156080137,15953.489951211051,,16109.967068337817,,
2017-08-25,12519.445937610677,15941.485130515195,,16264.706450672222,,
2017-08-27,,,14589.459240941838,,,
2017-08-28,12519.960918938785,16018.817644222245,,16599.97154286084,,
2017-08-29,12534.292319040002,16056.111807985777,,14589.459240941838,,
2017-08-30,12593.672452282659,16185.03417425204,,14589.459240941838,,
2017-08-31,12669.439417210091,16315.474599572713,,14574.869781700896,9270.621836734457,7312.144805884938
2017-09-01,12687.355015455274,16460.3812935218,,14574.869781700896,,
2017-09-03,,,14935.244866455127,,,
2017-09-05,12596.231181499274,16349.32905932941,,14574.869781700896,,
2017-09-06,12639.231673023336,16346.913466388776,,14574.869781700896,,
2017-09-07,12637.69931147984,16319.009104115332,,14574.869781700896,,
2017-09-08,12622.853828796291,16337.784321478286,,16032.356759870987,,
2017-09-10,,,15070.195951882488,,,
2017-09-11,12757.485945638275,16505.051002302756,,15060.698774424262,,
2017-09-12,12800.488234653883,16601.830104065593,,15060.698774424262,,
2017-09-13,12806.633858251784,16644.513891061128,,15060.698774424262,,
2017-09-14,12802.535577525487,16708.78691063025,,15425.070518966784,,
2017-09-15,12819.77082522027,16826.999102658367,,15425.070518966784,,
2017-09-17,,,15563.440524604852,,,
2017-09-18,12847.041468219844,16913.578635692596,,15425.070518966784,,
2017-09-19,12859.898026507059,16870.694089020544,,15425.070518966784,,
2017-09-20,12864.530162222703,16913.757096678575,,15425.070518966784,,
2017-09-21,12830.059666833135,16934.08680028928,,15425.070518966784,,
2017-09-22,12832.630978490577,17028.60358949334,,15425.070518966784,,
2017-09-24,,,15434.654190259105,,,
2017-09-25,12806.39479187608,16849.01470204009,,15425.070518966784,,
2017-09-26,12814.113220577276,16833.63770048103,,15425.070518966784,,
2017-09-27,12864.01428214882,17052.30535386587,,15667.985015328466,,
2017-09-28,12879.44844331389,17132.1770766067,,15789.442263509307,,
2017-09-29,12924.718267915563,17231.86393096123,,16396.728504413513,10066.950923164026,7312.144805884938
2017-10-01,,,14936.64277848611,,,
2017-10-02,12980.79820667862,17297.16927516049,,14921.706135707622,,
2017-10-03,13008.57753978589,17356.349056663115,,15030.956002962706,,
2017-10-04,13024.009903459411,17318.76196908922,,15135.656687997598,,
2017-10-05,13101.178911793211,17485.345846618136,,15340.498184467117,,
2017-10-06,13086.260630702023,17536.6970372816,,15440.64077779842,,
2017-10-08,,,15391.721287341796,,,
2017-10-09,13064.654782311627,17530.222288666642,,14853.428309729465,,
2017-10-10,13099.123480209651,17588.270926763784,,14380.005090704057,,
2017-10-11,13119.701163435378,17643.836044261094,,14389.114146524513,,
2017-10-12,13100.150746628544,17596.68398996431,,14521.127743847346,,
2017-10-13,13116.0971928844,17589.02672582726,,14730.521986330416,,
2017-10-15,,,15453.21049018679,,,
2017-10-16,13133.590380616122,17610.82155066555,,14593.955642994033,,
2017-10-17,13142.85195581009,17621.216760144747,,14571.19814956466,,
2017-10-18,13155.714805317717,17645.42974282381,,14634.927684270962,,
2017-10-19,13159.313383394054,17658.08057000408,,14716.862857341428,,
2017-10-20,13227.21991778811,17809.552993961355,,14867.082983976761,,
2017-10-22,,,15504.200925694415,,,
2017-10-23,13175.774810978017,17732.771944321743,,14666.792451624115,,
2017-10-24,13198.925603352736,17730.303612514508,,14730.521986330417,,
2017-10-25,13133.590380616122,17582.351966624694,,14648.586813259952,,
2017-10-26,13150.567688273968,17527.71361123044,,14502.919432638166,,
2017-10-27,13258.087341372478,17656.868937262145,,14607.61566293136,,
2017-10-29,,,16083.587832011857,,,
2017-10-30,13208.700362383268,17626.408100677363,,14753.281261656464,,
2017-10-31,13229.27624811745,17739.9102951211,,16083.587832011857,10066.950923164026,7312.144805884938
2017-11-01,13246.771233340722,17667.36816846397,,16067.504244179845,,
2017-11-02,13251.912957909833,17632.922099736126,,16529.145777020865,,
2017-11-03,13296.16000982148,17762.89318285756,,16193.406027785197,,
2017-11-05,,,16107.357190841707,,,
2017-11-06,13316.740389284529,17933.785183575645,,16637.061413723164,,
2017-11-07,13307.479712836333,17822.39004546865,,16127.457237379336,,
2017-11-08,13330.113726391397,17804.040999985533,,17740.20221428764,,
2017-11-09,13281.755811312627,17738.52991269254,,17122.682401241516,,
2017-11-10,13277.639555670865,17964.070195086875,,17062.729408042025,,
2017-11-12,,,16226.104433149463,,,
2017-11-13,13289.986525104609,18112.20236725223,,17200.62403077616,,
2017-11-14,13259.12089901179,18066.435534075405,,17620.29622788865,,
2017-11-15,13192.753916127414,18030.456582281542,,17476.408297380243,,
2017-11-16,13304.903907450025,18240.4840491957,,17170.645044744317,,
2017-11-17,13265.804871327902,18328.021763645138,,17278.561926162663,,
2017-11-19,,,16387.176988498562,,,
2017-11-20,13288.440682374514,18404.99768833156,,17242.590877072602,,
2017-11-21,13375.385348484617,18571.003670044764,,17848.121585138084,,
2017-11-22,13363.553360378975,18633.9589611388,,17962.028040182555,,
2017-11-24,13394.421682709115,18690.535139914726,,18531.586454441924,,
2017-11-26,,,16387.176988498562,,,
2017-11-27,13387.731419172589,18602.920042100108,,18351.7262301274,,
2017-11-28,13523.550779181114,18694.510474809696,,18285.778684437588,,
2017-11-29,13515.315571660267,18412.433942412932,,17428.445653877447,,
2017-11-30,13633.646237665936,18474.974831336596,,17626.29202509503,10066.950923164026,7312.144805884938
2017-12-01,13605.346530755922,18393.618246769478,,16387.176988498562,,
2017-12-03,,,16270.165539806272,,,
2017-12-04,13588.886900663503,18173.17939721432,,16253.895374266465,,
2017-12-05,13540.012206765081,18097.459913090457,,16253.895374266465,,
2017-12-06,13542.586214659845,18004.42365872854,,16253.895374266465,,
2017-12-07,13585.282031366754,18102.863819159535,,16326.89242276373,,
2017-12-08,13659.367442952325,18194.372757047706,,16740.53965700121,,
2017-12-10,,,15764.483247773076,,,
2017-12-11,13700.52280940378,18225.686316629704,,16862.19985749835,,
2017-12-12,13724.700868197393,18170.136205173152,,15742.919515531783,,
2017-12-13,13723.157721704618,18232.531197675824,,16545.8824080068,,
2017-12-14,13667.081377924651,18186.131042737165,,16862.19985749835,,
2017-12-15,13780.894048927887,18314.026648989846,,16691.875344752607,,
2017-12-17,,,16308.788528868783,,,
2017-12-18,13868.280897958462,18493.73656526007,,17105.522578990087,,
2017-12-19,13815.021223432053,18423.16730443121,,17592.165701476108,,
2017-12-20,13807.779129990713,18404.54406432424,,17227.18277948723,,
2017-12-21,13836.22263622446,18494.825515589382,,18857.438980188483,,
2017-12-22,13832.602488249566,18497.9869626734,,18078.808823962125,,
2017-12-24,,,16280.84063022098,,,
2017-12-26,13816.05388232559,18511.466833086037,,19636.067976166112,,
2017-12-27,13822.775601964182,18613.294244317956,,18954.767604685687,,
2017-12-28,13851.217310706379,18682.243809170563,,18687.113307194013,,
2017-12-29,13798.991193819278,18632.003631161922,,18906.10329243708,10066.950923164026,8594.836455522216
2017-12-31,,,16429.720984353542,,,
2018-01-02,13897.756164339968,18981.81978036229,,21047.334191624293,,
2018-01-03,13985.663387173288,19231.826781432996,,20682.35242988414,,
2018-01-04,14044.608527461662,19201.32641349717,,16429.720984353542,,
2018-01-05,14138.201216056947,19287.592355543133,,16429.720984353542,,
2018-01-07,,,18870.4325756512,,,
2018-01-08,14164.051840734688,19490.723410953837,,18870.4325756512,,
2018-01-09,14196.119988672199,19476.365133006057,,18851.56214307555,,
2018-01-10,14174.400898314367,19489.474187724674,,18830.037215225562,,
2018-01-11,14277.815979466164,19630.39772248098,,19561.717935809607,,
2018-01-12,14370.88739551293,19616.363083711152,,19023.718234364922,,
2018-01-14,,,19289.07308910895,,,
2018-01-16,14321.769141509938,19568.174814223974,,18937.640188720234,,
2018-01-17,14458.28233325546,19702.792628440286,,19217.399253504278,,
2018-01-18,14433.976652562038,19687.764356767908,,18679.399552059593,,
2018-01-19,14499.647107472096,19867.293013190047,,18571.803078291498,,
2018-01-21,,,20294.3386874841,,,
2018-01-22,14617.54008428616,19940.063319569494,,18593.317173263855,,
2018-01-23,14648.568383363949,20090.99965663769,,18378.115559425558,,
2018-01-24,14642.878423873115,19903.77577128503,,18421.158915398955,,
2018-01-25,14649.085162183605,19920.28298352119,,18507.23262789259,,
2018-01-26,14818.684780827798,20175.30877594974,,18507.23262789259,,
2018-01-28,,,20591.517361598446,,,
2018-01-29,14720.441082855628,20123.037384386662,,18421.158915398955,,
2018-01-30,14569.449096702067,20086.14898236892,,18313.55810847981,,
2018-01-31,14576.691190143409,20012.60240925602,,18313.55810847981,10066.950923164026,7983.243968655114
2018-02-01,14560.142584219431,19980.689169969177,,18227.4778962596,,
2018-02-02,14243.171127396574,19637.708101578068,,17710.998789513847,,
2018-02-04,,,18394.5223985209,,,
2018-02-05,13647.486023829157,19173.02297769295,,17345.15517935854,,
2018-02-06,13916.369189305238,19571.768500286224,,17388.19745204417,,
2018-02-07,13840.876341838662,19497.209710163057,,18055.31855510694,,
2018-02-08,13321.72123836022,18923.342458705676,,18376.12787612238,,
2018-02-09,13521.832377262548,19116.161232427028,,18278.382737610547,,
2018-02-11,,,17484.52994952062,,,
2018-02-12,13720.392280960139,19369.642122519803,,21503.978647273423,,
2018-02-13,13754.521252955847,19482.49597091336,,22188.198420119697,,
2018-02-14,13940.158989924774,20076.262951604833,,25120.55764649259,,
2018-02-15,14118.03605714116,20220.0252950361,,23458.886488527995,,
2018-02-16,14122.173882681485,20190.22599857851,,21503.97864727342,,
2018-02-18,,,18267.08894044894,,,
2018-02-20,14033.750779774284,20268.480915139586,,24436.340409155284,,
2018-02-21,13963.945195561222,20258.860450632812,,23361.14261777065,,
2018-02-22,13982.040542961064,20224.94982035649,,20624.27113291245,,
2018-02-23,14204.903431114759,20455.97886812685,,22285.942290877047,,
2018-02-25,,,18750.36171628514,,,
2018-02-26,14369.857432856705,20634.636545219124,,27955.173002108142,,
2018-02-27,14190.425535452492,20324.67363577373,,30203.3175266527,,
2018-02-28,14046.677440231815,20190.693604782646,,29812.334437096404,10066.950923164026,7983.243968655114
2018-03-01,13842.428475789164,20054.09744873561,,28932.62692273543,,
2018-03-02,13913.783497715414,20342.023500363808,,26879.97521072351,,
2018-03-04,,,18349.453339517146,,,
2018-03-05,14074.598775171267,20565.277202030506,,28052.919408374462,,
2018-03-06,14110.277184880168,20772.49931525911,,26586.738527433532,,
2018-03-07,14105.10849793786,20935.58086436644,,25511.540736048897,,
2018-03-08,14173.362846946186,21061.817141498253,,27661.93631881817,,
2018-03-09,14420.0128394821,21348.78728452364,,26879.975210723514,,
2018-03-11,,,18185.666116322962,,,
2018-03-12,14401.912998353391,21442.15097275183,,18185.666116322962,,
2018-03-13,14308.842481052401,21377.463814257615,,18185.666116322962,,
2018-03-14,14235.41405262712,21498.322617932972,,18167.48045020664,,
2018-03-15,14219.902599325547,21318.591824681356,,17871.605351171864,,
2018-03-16,14235.322380558242,21459.445738414306,,17972.762110945314,,
2018-03-18,,,18505.814596070213,,,
2018-03-19,14042.71217387997,21232.839840163615,,17828.61606243633,,
2018-03-20,14066.593646568392,21262.92608319268,,18144.723325310384,,
2018-03-21,14039.593526046587,21374.389958586293,,18263.587287866118,,
2018-03-22,13688.650377738344,20989.052041907402,,17211.571600144758,,
2018-03-23,13396.87885365335,20636.637861017436,,16743.726153043342,,
2018-03-25,,,16634.91680316371,,,
2018-03-26,13763.401759941935,21074.60266098004,,17512.506769850817,,
2018-03-27,13529.265903553602,20626.676690286728,,16867.645111991707,,
2018-03-28,13489.288792810958,20365.811619241726,,16619.814298085093,,
2018-03-29,13661.650257216535,20566.85584041833,,17004.198009926586,10226.121478957057,7983.243968655114
2018-04-01,,,16402.556691793543,,,
2018-04-02,13366.769072755886,20149.45186196597,,16384.626556866562,,
2018-04-03,13538.089789555968,20215.831077143805,,17110.420929505693,,
2018-04-04,13682.935253365858,20593.300030477913,,17472.046501595192,,
2018-04-05,13790.921355520715,20665.21805858967,,17879.196472034517,,
2018-04-06,13483.576364675791,20294.213767629077,,17477.104542555007,,
2018-04-08,,,16052.169247568427,,,
2018-04-09,13550.031424645953,20335.669662370557,,17454.341328524362,,
2018-04-10,13765.481457661379,20765.200744582904,,17972.762110945314,,
2018-04-11,13693.320260776465,20794.168137068602,,17977.820151905133,,
2018-04-12,13805.975347223677,20984.435363726883,,18293.927414779184,,
2018-04-13,13765.481457661377,20923.28534030572,,16052.169247568427,,
2018-04-15,,,16603.590296841532,,,
2018-04-16,13878.656917911336,20914.410262679514,,16586.98670654469,,
2018-04-17,14027.140504611589,21176.07234921908,,17866.399479341744,,
2018-04-18,14037.524613276424,21190.282402304958,,18093.346228671908,,
2018-04-19,13959.646494527482,21013.487089641978,,17967.10733608114,,
2018-04-20,13841.279878690879,20836.850605367363,,17984.128477551836,,
2018-04-22,,,15629.872638567429,,,
2018-04-23,13839.203775954533,20702.216589196923,,17433.78274569712,,
2018-04-24,13652.826371214169,20454.567617367178,,17466.406036553733,,
2018-04-25,13686.569781273132,20313.005756064285,,17023.85906373432,,
2018-04-26,13825.7046144394,20479.687018991095,,17609.666070615196,,
2018-04-27,13838.680705914467,20370.151131422426,,17960.015081075897,,
2018-04-29,,,14854.448811432962,,,
2018-04-30,13732.25932015094,20373.255236568777,,18954.3267778348,10226.121478957057,8460.49838071952
2018-05-01,13756.658470404787,20362.171318993747,,18110.3673701426,,
2018-05-02,13664.248531247182,20368.947799623165,,17703.281672349356,,
2018-05-03,13634.13695285817,20795.068555623,,19172.76363278428,,
2018-05-04,13810.648825244896,20987.94315329882,,19308.931411840513,,
2018-05-06,,,14857.479837262148,,,
2018-05-07,13857.371921762015,21237.12233009648,,19653.60715938076,,
2018-05-08,13857.371921762015,21319.626477386253,,20327.356505075342,,
2018-05-09,13991.311105612775,21402.69932047713,,20723.09432431835,,
2018-05-10,14122.144224070975,21494.220915484588,,20741.534457873822,,
2018-05-11,14165.234590172366,21562.361047525246,,20491.891951443184,,
2018-05-13,,,15441.079180412386,,,
2018-05-14,14171.98327218416,21550.308001457153,,20232.321911256407,,
2018-05-15,14074.383076185684,21509.67033897282,,15425.638101231973,,
2018-05-16,14133.563687866665,21720.073086202327,,15244.010311865593,,
2018-05-17,14121.630141488642,21763.041991483624,,14789.932022963088,,
2018-05-18,14086.321116292575,21743.789615932325,,14673.169511617505,,
2018-05-20,,,14787.27225866155,,,
2018-05-21,14192.231115711087,21851.529726298137,,14569.3796846977,,
2018-05-22,14152.773480025417,21810.849104632372,,14595.327837387114,,
2018-05-23,14191.714336891435,21903.98978959179,,14296.932896945387,,
2018-05-24,14162.638113633278,21941.397214787405,,15205.089474750397,,
2018-05-25,14128.892007336997,21984.168061826065,,14569.379684697698,,
2018-05-27,,,14787.27225866155,,,
2018-05-29,13966.396075285054,21839.134200634035,,14971.564452059229,,
2018-05-30,14152.773480025418,21982.02803175668,,16255.953932752545,,
2018-05-31,14066.073272765654,21926.618532946573,,16489.478955443712,10226.121478957057,8460.49838071952
2018-06-01,14204.168257072206,22264.053465355155,,18240.917553573403,,
2018-06-03,,,15247.890342893896,,,
2018-06-04,14271.663165902086,22394.321090843747,,17488.444324229167,,
2018-06-05,14282.044578329602,22658.463340912283,,16333.795606982934,,
2018-06-06,14401.449245534379,22934.275575516025,,16385.688200577955,,
2018-06-07,14399.897111583872,22792.152522036886,,15853.76730949911,,
2018-06-08,14442.467103882518,22838.20374833891,,15659.164051869093,,
2018-06-10,,,15916.48141550065,,,
2018-06-11,14461.674199803947,22838.48369093556,,16554.344233464515,,
2018-06-12,14480.367213143043,22964.242795066217,,17436.551730634157,,
2018-06-13,14434.160895445577,22953.227512944988,,17332.7609757684,,
2018-06-14,14470.49808580631,23146.050873536158,,15916.48141550065,,
2018-06-15,14452.037847622505,23143.987960285423,,15900.564934085149,,
2018-06-17,,,15840.250050927762,,,
2018-06-18,14422.317223644885,23166.376483184562,,15971.682382530964,,
2018-06-19,14367.039864857394,23018.016361138118,,16060.57834530811,,
2018-06-20,14391.548662095583,23129.59146066678,,15865.006775048989,,
2018-06-21,14301.326270150214,22888.40099333944,,15734.624974627244,,
2018-06-22,14327.401581271286,22854.298352913243,,16001.31399333218,,
2018-06-24,,,15794.351219816743,,,
2018-06-25,14132.366558496622,22334.989928627525,,15853.153678579103,,
2018-06-26,14163.65819008599,22449.54021076588,,15876.859871518873,,
2018-06-27,14046.320638159828,22020.046039564884,,15456.08398982592,,
2018-06-28,14126.628066734029,22082.087286682174,,16593.95525234448,,
2018-06-29,14146.9684810756,21959.17747582015,,15787.962778368232,10226.121478957057,8324.99930074706
2018-07-01,,,15432.345692281278,,,
2018-07-02,14177.212175093291,22117.53390942637,,16161.327404555137,,
2018-07-03,14127.150238028324,22045.28779746115,,16522.837803898667,,
2018-07-05,14242.400003523082,22340.106091759182,,17773.311222134143,,
2018-07-06,14362.864291994592,22563.13044280338,,17471.06404439305,,
2018-07-08,,,15848.202346692802,,,
2018-07-09,14492.194707519811,22629.935302109167,,17245.860863332713,,
2018-07-10,14544.340836033087,22577.933449369924,,17198.449607826667,,
2018-07-11,14437.958096337814,22412.158560200376,,17257.713959802597,,
2018-07-12,14568.85053201705,22631.74510084777,,17405.874274555674,,
2018-07-13,14580.323920559138,22606.78300765853,,17405.874274555674,,
2018-07-15,,,16216.007140670088,,,
2018-07-16,14567.288511863037,22528.13544332578,,17305.125215308643,,
2018-07-17,14626.219272219036,22630.98200426149,,16216.007140670088,,
2018-07-18,14656.981542547925,22762.550134383662,,16216.007140670088,,
2018-07-19,14601.704183760432,22740.956184455317,,16216.007140670088,,
2018-07-20,14585.018069733142,22690.526550533305,,16199.791133529417,,
2018-07-22,,,16434.64644654807,,,
2018-07-23,14612.136824697027,22682.07510179611,,16442.503613782927,,
2018-07-24,14685.662317665825,22423.23320091348,,15858.959437997075,,
2018-07-25,14810.827945277524,22588.696637251014,,16189.462691397492,,
2018-07-26,14775.882912119643,22612.370400092153,,16186.880088377284,,
2018-07-27,14675.758139243935,22160.656521042947,,15040.449606043885,,
2018-07-29,,,15992.902005340651,,,
2018-07-30,14599.09512478051,21763.44504748805,,14544.69620340494,,
2018-07-31,14671.06578756148,21892.890150078692,,14555.023660562409,12107.300758599484,8398.005484831332
2018-08-01,14646.555192831744,21890.246907780707,,14818.39302507977,,
2018-08-02,14726.34314634897,22157.61444836349,,14957.824038937391,,
2018-08-03,14789.448580822002,22141.99046983081,,15040.449606043883,,
2018-08-05,,,17343.46251168486,,,
2018-08-06,14843.678900783585,22332.855781682563,,15234.103463632431,,
2018-08-07,14892.696495259965,22332.85732287351,,12755.3344804888,,
2018-08-08,14886.440325931948,22347.26570088792,,13194.282436376612,,
2018-08-09,14866.105304065013,22564.052725624668,,13158.133873889328,,
2018-08-10,14766.500904992052,22525.31997148232,,12646.887808052496,,
2018-08-12,,,17830.477992328317,,,
2018-08-13,14711.219052475695,22345.448288978816,,12244.087429677513,,
2018-08-14,14805.087656023386,22382.425255797378,,12424.831227088382,,
2018-08-15,14694.534735939951,22191.52508049037,,12014.285009601683,,
2018-08-16,14813.42981429126,22356.389635780677,,11991.04650729208,,
2018-08-17,14865.584031516493,22441.086890864794,,11939.406266581365,,
2018-08-19,,,17692.65088930117,,,
2018-08-20,14897.390644433966,22562.27400754042,,17674.95823841187,,
2018-08-21,14932.332981354524,22756.657161787312,,17527.767071552615,,
2018-08-22,14923.466854300812,22840.251384353774,,17706.383272963853,,
2018-08-23,14903.647712507758,22827.90408118624,,17789.07142396905,,
2018-08-24,14993.342540684192,23082.533850827578,,17928.003298877793,,
2018-08-26,,,17778.4017589636,,,
2018-08-27,15111.723536453168,23315.98724581561,,18126.464384440278,,
2018-08-28,15119.026744607092,23396.531396101233,,18235.617369297142,,
2018-08-29,15200.372224549468,23478.826222994914,,18526.707414015455,,
2018-08-30,15138.836898942413,23445.179302047913,,18515.127263614726,,
2018-08-31,15139.361766474027,23610.295119216706,,18577.967809568676,12107.300758599484,8398.005484831332
2018-09-02,,,18200.41757367765,,,
2018-09-04,15113.289151590276,23707.63037449934,,18475.43341396223,,
2018-09-05,15072.613715381767,23478.93330055196,,17942.882540528728,,
2018-09-06,15027.237838778843,23266.288599726086,,17984.23205783133,,
2018-09-07,14998.039386095516,23433.613908066538,,17896.575543425814,,
2018-09-09,,,17256.281031468152,,,
2018-09-10,15024.109304741944,23562.14553160121,,18090.080509637988,,
2018-09-11,15073.65446298726,23485.324885386457,,18397.701382307332,,
2018-09-12,15077.307864555769,23569.728647957236,,18475.433413962226,,
2018-09-13,15166.480521437908,23643.577489221698,,18673.89449952471,,
2018-09-14,15169.085086688963,23690.895226239947,,18749.974944879497,,
2018-09-16,,,17479.118815823018,,,
2018-09-17,15088.776759368988,23507.865944545738,,18546.5468563667,,
2018-09-18,15170.648904334523,23711.3952475588,,18723.51419237783,,
2018-09-19,15186.81554330484,23691.775256294706,,17461.639697007195,,
2018-09-20,15309.891586993588,23830.246417286828,,17894.57179798057,,
2018-09-21,15295.901710286229,23695.65593973575,,17894.57179798057,,
2018-09-23,,,17334.921595937823,,,
2018-09-24,15245.088421754774,23683.20040871611,,17317.32807917768,,
2018-09-25,15230.943960774404,23822.695013091685,,18471.816893041043,,
2018-09-26,15185.375752575992,23759.385815856767,,18471.816893041043,,
2018-09-27,15227.80194555091,23782.5436444475,,18183.1950336396,,
2018-09-28,15229.378345637295,23790.763374962906,,18327.50527521153,12107.300758599484,8398.005484831332
2018-09-30,,,16781.016084966544,,,
2018-10-01,15282.285711820567,23679.877394027284,,17086.430591656528,,
2018-10-02,15273.377343715507,23488.794440579208,,16682.359988494507,,
2018-10-03,15281.7626417805,23733.50938716872,,16509.185496596056,,
2018-10-04,15162.317531015926,23353.823589685147,,15845.354531843941,,
2018-10-05,15077.453461371037,23153.157193587846,,14979.488953639608,,
2018-10-07,,,16781.016084966544,,,
2018-10-08,15077.453461371037,23095.071175951725,,15931.941777793167,,
2018-10-09,15055.45306358616,22906.372390836055,,15903.080279981816,,
2018-10-10,14578.749317964286,22090.328860000966,,15672.181416203075,,
2018-10-11,14257.631946889145,21845.90160341998,,16047.390521553743,,
2018-10-12,14455.646311902336,22193.308449026263,,15816.493034032588,,
2018-10-14,,,16224.088173493308,,,
2018-10-15,14374.44732752101,22227.30475801957,,15672.181416203075,,
2018-10-16,14688.759395600642,22778.17087837098,,15931.941777793169,,
2018-10-17,14691.379239529842,22649.996052903487,,16451.46112471577,,
2018-10-18,14479.218616044735,22259.154822347824,,16207.864085319816,,
2018-10-19,14471.360881748675,22055.54264201092,,16174.051040067841,,
2018-10-21,,,15576.257865551315,,,
2018-10-22,14406.39953725376,22135.686210444266,,16368.477393888345,,
2018-10-23,14333.069072117773,22000.019602079476,,16344.526531622254,,
2018-10-24,13898.795114453911,21221.75422601618,,15709.117099539579,,
2018-10-25,14148.146736784398,21810.41450504628,,15802.104317604162,,
2018-10-26,13899.318184493975,21433.41367175308,,15549.912981368272,,
2018-10-28,,,14040.99436674815,,,
2018-10-29,13822.30825416205,21147.486074167588,,15758.428014468984,,
2018-10-30,14027.136909628487,21436.28041177912,,16247.312817263339,,
2018-10-31,14176.955133802107,21839.770659545193,,16035.979403368188,12107.300758599484,6254.52505711437
2018-11-01,14327.825789276272,22320.371664259135,,16950.34833984996,,
2018-11-02,14242.962618377156,22239.46994400409,,17043.335557914543,,
2018-11-04,,,14644.787597707154,,,
2018-11-05,14321.540860083507,22270.883724351363,,16496.685772704794,,
