ticker,signal,horizon,corr,pval,n,significant
BFC,adaptive_sentiment,3,0.0767,0.1253,401,False
EYE,sent_momentum,2,0.0766,0.0644,584,False
CUE,roll_7d,21,0.0766,0.2323,245,False
SYM,adaptive_sentiment,3,0.0766,0.1857,300,False
EQPT,volume_surge,5,-0.0765,0.0,4186,True
TTD,adaptive_sentiment,21,-0.0763,0.0187,951,True
AEC,roll_21d,5,-0.0762,0.2824,201,False
INBS,volume_surge,5,0.0762,0.0,4186,True
VHC,volume_surge,1,0.0761,0.0,4193,True
GRAL,roll_7d,3,-0.0759,0.0675,581,False
TILE,sent_momentum,1,-0.0756,0.0053,1360,True
FLYW,volume_surge,3,0.0756,0.0,4191,True
IBIO,adaptive_sentiment,10,-0.0754,0.2319,253,False
UPB,volume_surge,1,-0.0751,0.0612,622,False
RUN,adaptive_sentiment,3,-0.0749,0.1289,412,False
ATER,adaptive_sentiment,1,-0.0744,0.1789,328,False
AIRO,volume_surge,21,0.0743,0.0,4175,True
ATLO,roll_21d,5,-0.0742,0.2842,210,False
XBP,volume_surge,1,-0.074,0.0013,1877,True
SFD,volume_surge,1,0.0739,0.0947,513,False
LQDT,roll_5d,21,0.0732,0.0235,957,True
TC,volume_surge,1,0.0732,0.0001,2774,True
PAVS,volume_surge,5,0.0731,0.0,4186,True
INO,roll_7d,5,0.0728,0.2654,236,False
PRE,norm_sentiment,10,0.0724,0.0127,1184,True
ACAD,roll_21d,21,0.0722,0.21,303,False
BNKK,volume_surge,5,0.0718,0.0,4193,True
PENN,roll_3d,21,0.0716,0.2996,212,False
ADI,roll_21d,10,-0.0715,0.2074,313,False
CHTR,adaptive_sentiment,7,-0.0713,0.2937,219,False
PLSE,volume_surge,2,0.0713,0.0,4192,True
ANGI,roll_21d,3,0.0712,0.2773,235,False
WMT,sent_momentum,2,0.0709,0.1215,478,False
WIX,roll_7d,3,0.0708,0.2627,252,False
KIDS,sent_momentum,7,-0.0708,0.0036,1691,True
TRS,adaptive_sentiment,7,0.0703,0.14,442,False
COCP,volume_surge,1,-0.0702,0.0,4193,True
SEIC,adaptive_sentiment,10,0.0698,0.027,1003,True
CALM,roll_3d,21,-0.0697,0.1271,480,False
PSMT,volume_surge,1,-0.0695,0.0,4193,True
WTW,adaptive_sentiment,3,-0.0694,0.2128,324,False
XEL,volume_surge,2,-0.0694,0.0,4192,True
BPOPM,sent_momentum,21,0.0693,0.0106,1361,True
NVNI,volume_surge,1,0.0691,0.0051,1639,True
CNET,roll_21d,7,-0.069,0.1236,499,False
BHF,volume_surge,21,-0.0689,0.0,4171,True
FNKO,adaptive_sentiment,1,0.0683,0.1562,432,False
DSGR,sent_momentum,21,0.0682,0.0544,797,False
BKNG,roll_3d,21,-0.068,0.1177,530,False
CVKD,volume_surge,2,-0.0678,0.0,4192,True
FIVE,norm_sentiment,7,-0.0675,0.0235,1125,True
CAR,sent_momentum,21,0.067,0.0011,2388,True
LE,volume_surge,2,0.0669,0.0,4192,True
REPL,roll_3d,1,-0.0669,0.2131,348,False
JACK,roll_5d,2,0.0667,0.007,1632,True
TOUR,norm_sentiment,2,0.0666,0.2435,308,False
GOOGL,sent_momentum,7,-0.0665,0.004,1875,True
PYPL,roll_3d,10,-0.0664,0.0035,1937,True
FIZZ,roll_5d,10,0.0664,0.3137,232,False
HAPN,roll_21d,3,0.0663,0.0,4133,True
TMDX,volume_surge,7,0.0661,0.0,4184,True
WGS,volume_surge,10,0.0658,0.0,4179,True
GSAT,adaptive_sentiment,2,-0.0657,0.1611,456,False
INTC,sent_momentum,10,-0.0655,0.0004,2913,True
NFE,volume_surge,1,0.0654,0.0007,2702,True
DYN,roll_21d,2,-0.0651,0.302,253,False
BLNE,volume_surge,1,0.0649,0.0001,3468,True
ISRG,adaptive_sentiment,1,-0.0646,0.1722,448,False
GGR,volume_surge,21,0.0646,0.0,4164,True
XPEL,volume_surge,1,-0.0645,0.0011,2551,True
OZK,volume_surge,21,0.0644,0.0,4164,True
JYD,volume_surge,1,0.0644,0.0281,1161,True
ICU,roll_7d,10,-0.0644,0.3258,235,False
NWE,volume_surge,10,0.0642,0.0,4179,True
HHS,roll_21d,1,0.0641,0.1462,516,False
TROW,roll_21d,21,-0.0641,0.1311,557,False
CARE,sent_momentum,5,0.064,0.0187,1352,True
AQB,volume_surge,1,-0.0639,0.0002,3462,True
GBUG,volume_surge,1,0.0637,0.1589,490,False
XCUR,volume_surge,7,0.0635,0.0,4184,True
NDAQ,sent_momentum,21,-0.0635,0.0986,678,False
SMPL,volume_surge,7,-0.0633,0.0,4184,True
TW,volume_surge,1,0.0632,0.0012,2639,True
NTRA,volume_surge,1,0.063,0.0001,4012,True
LPLA,volume_surge,1,0.0622,0.0001,4193,True
LVLU,volume_surge,5,-0.0622,0.0001,4186,True
PROP,roll_3d,3,-0.0619,0.2845,301,False
CPB,roll_21d,7,0.0618,0.228,382,False
XRX,roll_5d,5,0.0617,0.1664,505,False
AMLX,volume_surge,7,0.0614,0.0001,4196,True
LMFA,volume_surge,21,-0.0613,0.0001,4164,True
ASLE,volume_surge,7,-0.0612,0.0001,4196,True
BOOM,norm_sentiment,2,-0.0612,0.1095,685,False
SABR,adaptive_sentiment,1,-0.0604,0.1885,475,False
CDIO,volume_surge,7,0.0602,0.0001,4184,True
TAYD,volume_surge,3,-0.06,0.0001,4191,True
CRDF,volume_surge,1,0.0599,0.0001,4193,True
TSM,norm_sentiment,7,0.0598,0.2109,440,False
SMBC,volume_surge,7,0.0596,0.0001,4184,True
FDMT,volume_surge,1,-0.0596,0.0074,2022,True
CRM,sent_momentum,3,-0.0595,0.0192,1549,True
AKAN,volume_surge,10,-0.0594,0.0001,4189,True
PI,volume_surge,5,0.0594,0.0001,4186,True
WSHP,volume_surge,7,0.0594,0.0001,4184,True
QMCO,roll_21d,3,-0.0593,0.3009,306,False
INTG,volume_surge,10,0.0588,0.0001,4179,True
GLXY,volume_surge,1,-0.0583,0.2413,405,False
ESLT,volume_surge,5,-0.0583,0.0002,4186,True
ATGL,sent_momentum,10,0.058,0.1876,518,False
BANX,volume_surge,2,-0.0579,0.0002,4202,True
XRAY,roll_21d,7,0.0575,0.4068,210,False
IPX,volume_surge,1,0.0575,0.0279,1465,True
LEGH,volume_surge,7,0.0575,0.0002,4184,True
KXIN,volume_surge,5,0.0573,0.0002,4186,True
WDFC,volume_surge,7,0.0572,0.0002,4184,True
FTRE,volume_surge,1,-0.057,0.0583,1105,False
PPLI,sent_momentum,7,0.0566,0.0008,3493,True
MYSZ,volume_surge,2,-0.0565,0.0003,4192,True
AMD,sent_momentum,3,-0.0564,0.0046,2530,True
PMAX,volume_surge,1,-0.0563,0.1492,658,False
AGMH,volume_surge,1,-0.0562,0.0021,3000,True
GNPX,volume_surge,1,0.0561,0.0021,3010,True
ARTL,volume_surge,3,0.056,0.0003,4203,True
FORM,roll_21d,1,0.0558,0.0003,4164,True
SSNC,volume_surge,21,-0.0557,0.0003,4164,True
PTRN,sent_momentum,10,-0.0557,0.0193,1765,True
GEN,roll_21d,7,-0.0557,0.0005,3943,True
AMZN,sent_momentum,2,-0.0555,0.0015,3277,True
GLSI,volume_surge,5,0.0554,0.0003,4186,True
NNE,volume_surge,3,0.0554,0.0003,4191,True
LMAT,volume_surge,1,-0.055,0.0004,4193,True
ODD,volume_surge,5,-0.0548,0.0004,4186,True
OCG,volume_surge,5,-0.0548,0.0004,4186,True
LKQ,volume_surge,2,0.0547,0.0004,4192,True
JDZG,volume_surge,1,-0.0547,0.1292,772,False
OSW,volume_surge,10,-0.0545,0.0004,4179,True
COIN,roll_7d,1,0.0545,0.0176,1898,True
TLN,volume_surge,1,-0.054,0.0707,1119,False
OMCL,volume_surge,1,-0.0539,0.0005,4193,True
ILPT,volume_surge,10,-0.0535,0.0005,4179,True
ECHO,norm_sentiment,21,-0.0534,0.377,276,False
SINT,volume_surge,5,-0.053,0.0006,4186,True
HUBC,volume_surge,3,-0.0527,0.0006,4191,True
NXTC,volume_surge,3,-0.0526,0.0007,4191,True
TCX,volume_surge,21,0.0526,0.0007,4164,True
ANGO,volume_surge,1,-0.0525,0.0007,4203,True
RAYA,volume_surge,21,0.0523,0.0007,4164,True
HTOO,volume_surge,1,0.0523,0.0186,2023,True
LBTYK,volume_surge,7,0.0522,0.0007,4184,True
REGN,adaptive_sentiment,10,-0.0521,0.2418,506,False
BTOG,volume_surge,3,-0.0521,0.0007,4198,True
RPD,volume_surge,1,-0.0518,0.001,3996,True
VSME,volume_surge,1,0.0515,0.1032,1002,False
JTAI,volume_surge,21,-0.0513,0.0009,4164,True
NTSK,volume_surge,2,0.0512,0.0009,4192,True
GWAV,volume_surge,1,-0.0511,0.0011,4095,True
HAIN,volume_surge,1,-0.0511,0.0009,4193,True
RNAZ,volume_surge,21,0.051,0.001,4164,True
IRD,volume_surge,1,-0.051,0.0009,4193,True
FUNC,adaptive_sentiment,2,0.0508,0.4095,266,False
QNT,volume_surge,2,-0.0508,0.001,4192,True
NUWE,volume_surge,7,0.0507,0.001,4184,True
VERU,volume_surge,1,0.0506,0.0011,4193,True
ATAT,volume_surge,1,0.0505,0.0655,1332,False
GYRO,adaptive_sentiment,21,0.0504,0.4693,208,False
ISBA,volume_surge,21,0.0503,0.0012,4164,True
PSIX,sent_momentum,1,0.0499,0.0086,2766,True
PAVM,volume_surge,21,-0.0497,0.0013,4164,True
CNSP,volume_surge,3,0.0497,0.0013,4191,True
THFF,volume_surge,7,-0.0494,0.0014,4184,True
DVLT,volume_surge,3,0.0489,0.0015,4191,True
KC,volume_surge,21,-0.0488,0.0016,4164,True
GSHD,volume_surge,21,0.0487,0.0017,4164,True
CELU,volume_surge,21,0.0487,0.0017,4164,True
QDEL,volume_surge,7,-0.0484,0.0017,4184,True
RDIB,norm_sentiment,2,-0.0483,0.0902,1232,False
GLDI,volume_surge,7,0.0482,0.0018,4184,True
MSFT,roll_5d,3,0.0481,0.0019,4168,True
HCTI,volume_surge,21,-0.0479,0.002,4164,True
CINF,volume_surge,3,-0.0479,0.0019,4191,True
VRSN,volume_surge,21,-0.0476,0.0021,4164,True
SMX,volume_surge,3,0.0475,0.0021,4191,True
INMD,volume_surge,1,-0.0475,0.0172,2513,True
APOG,volume_surge,3,0.0473,0.0022,4203,True
CVCO,volume_surge,3,0.0473,0.0022,4191,True
XOS,volume_surge,1,0.047,0.0343,2025,True
MIMI,volume_surge,10,-0.0469,0.0024,4179,True
NFLX,roll_21d,2,-0.0467,0.0025,4184,True
OXSQG,volume_surge,7,0.0466,0.0025,4185,True
CCEP,volume_surge,5,0.0465,0.0026,4186,True
NUTX,volume_surge,1,-0.0465,0.068,1543,False
ALBT,volume_surge,21,0.0465,0.0026,4175,True
CCEC,volume_surge,21,0.0463,0.0028,4164,True
ARQT,volume_surge,5,-0.0463,0.0027,4195,True
EOLS,volume_surge,3,-0.0463,0.0027,4191,True
MAZE,adaptive_sentiment,5,-0.0461,0.1025,1256,False
RETO,volume_surge,7,-0.0461,0.0029,4184,True
MSBI,volume_surge,2,-0.046,0.0029,4192,True
FNLC,volume_surge,2,0.046,0.0029,4192,True
GEOS,volume_surge,7,-0.046,0.0029,4184,True
FABC,volume_surge,1,0.0459,0.003,4193,True
KRRO,volume_surge,7,0.0456,0.0032,4184,True
ALAR,volume_surge,10,0.0455,0.0032,4189,True
BRCB,volume_surge,21,-0.0454,0.0034,4171,True
NCMI,volume_surge,2,0.0453,0.0034,4192,True
MRVI,volume_surge,1,-0.0453,0.0404,2043,True
UPBD,volume_surge,3,0.0451,0.0035,4191,True
NVCR,volume_surge,1,0.0451,0.0047,3920,True
NUVL,volume_surge,1,0.045,0.0567,1792,False
ENSC,volume_surge,3,0.045,0.0036,4191,True
IDCC,volume_surge,1,0.045,0.0035,4193,True
APLM,volume_surge,3,-0.0449,0.0036,4203,True
AXSM,volume_surge,2,-0.0448,0.0037,4202,True
FFIV,volume_surge,21,-0.0446,0.004,4164,True
WYFI,volume_surge,5,0.0446,0.0039,4186,True
CEG,volume_surge,21,0.0446,0.004,4164,True
UNIT,volume_surge,1,0.0446,0.0043,4084,True
HCWB,volume_surge,3,-0.0445,0.004,4191,True
VEON,volume_surge,10,0.0444,0.0041,4179,True
EHTH,volume_surge,10,0.0444,0.0041,4179,True
META,norm_sentiment,5,0.0444,0.0249,2546,True
EVER,norm_sentiment,10,0.0443,0.0401,2145,True
CRML,volume_surge,1,0.0443,0.0768,1599,False
SAIC,volume_surge,5,-0.0443,0.0041,4186,True
SBET,volume_surge,10,-0.0442,0.0043,4179,True
IMVT,volume_surge,1,0.0442,0.0252,2561,True
IEP,volume_surge,3,0.0442,0.0043,4191,True
POWI,volume_surge,3,-0.044,0.0044,4191,True
TIGO,volume_surge,1,0.0439,0.0219,2724,True
HTLD,volume_surge,2,0.0437,0.0047,4192,True
AVTX,volume_surge,3,0.0436,0.0047,4198,True
EEFT,volume_surge,3,-0.0433,0.005,4191,True
HBIO,volume_surge,10,0.0432,0.0052,4179,True
GMEX,volume_surge,7,-0.0431,0.0053,4184,True
CDW,volume_surge,1,-0.0431,0.0053,4193,True
BENF,volume_surge,5,-0.0431,0.0052,4193,True
NAVN,volume_surge,10,-0.043,0.0055,4179,True
ROIV,volume_surge,5,0.043,0.0054,4186,True
ALNT,volume_surge,21,0.0429,0.0055,4175,True
NVNO,volume_surge,7,0.0429,0.0055,4184,True
VTVT,volume_surge,10,0.0429,0.0056,4179,True
CMCT,volume_surge,2,-0.0428,0.0056,4192,True
CARG,volume_surge,1,0.0428,0.0159,3178,True
AEMD,volume_surge,10,0.0425,0.006,4189,True
HSAI,volume_surge,2,-0.0423,0.0061,4192,True
VBNK,volume_surge,21,0.0423,0.0063,4164,True
MGNX,volume_surge,1,0.0423,0.0061,4193,True
GLNG,volume_surge,10,0.0421,0.0065,4179,True
TWST,volume_surge,5,-0.0421,0.0064,4186,True
UPLD,volume_surge,1,-0.0419,0.0067,4193,True
MNRO,volume_surge,2,-0.0417,0.0069,4192,True
KPLT,volume_surge,21,-0.0416,0.0073,4164,True
JOUT,volume_surge,2,0.0415,0.0072,4192,True
MESO,volume_surge,1,-0.0414,0.0074,4193,True
KSPI,volume_surge,1,0.0414,0.2175,888,False
LASR,volume_surge,1,0.0413,0.0241,2982,True
PRTS,volume_surge,5,0.0412,0.0077,4186,True
COLM,volume_surge,5,-0.041,0.008,4186,True
CRTO,volume_surge,2,-0.0409,0.0081,4192,True
CWST,volume_surge,2,-0.0409,0.0081,4192,True
CODX,volume_surge,2,-0.0407,0.0083,4192,True
CHRW,volume_surge,1,-0.0407,0.0083,4193,True
PSTV,volume_surge,1,0.0407,0.0085,4193,True
NKTR,volume_surge,1,0.0406,0.0086,4193,True
MRX,volume_surge,1,0.0403,0.258,791,False
HCKT,volume_surge,21,0.0403,0.0092,4164,True
BBSI,volume_surge,7,-0.0402,0.0093,4192,True
MDWD,volume_surge,2,0.0402,0.0092,4192,True
ZS,volume_surge,10,-0.0399,0.0098,4179,True
RDHL,volume_surge,21,-0.0398,0.0101,4164,True
FBIZ,volume_surge,21,-0.0397,0.0104,4164,True
UEIC,volume_surge,5,0.0395,0.0107,4186,True
APPF,volume_surge,3,-0.0395,0.0104,4203,True
AIRE,volume_surge,1,-0.0394,0.2162,986,False
GOVX,volume_surge,3,0.0394,0.0108,4191,True
IBCP,volume_surge,3,-0.0393,0.011,4191,True
DOMO,volume_surge,1,-0.0393,0.0338,2918,True
ACET,volume_surge,1,-0.0392,0.0298,3082,True
PSHG,volume_surge,10,-0.039,0.0118,4179,True
VNDA,volume_surge,10,0.039,0.0118,4179,True
MKTX,volume_surge,1,-0.0389,0.0118,4193,True
FTFT,volume_surge,10,0.0389,0.0119,4179,True
AMSC,volume_surge,5,-0.0389,0.0118,4195,True
DXPE,volume_surge,1,-0.0389,0.0119,4193,True
BATRA,volume_surge,5,-0.0388,0.0119,4193,True
ADIL,volume_surge,5,0.0386,0.0124,4195,True
OTLK,volume_surge,3,0.0386,0.0125,4191,True
IART,volume_surge,21,-0.0386,0.0128,4164,True
KPTI,volume_surge,2,0.0385,0.0127,4192,True
CING,volume_surge,10,-0.0384,0.0131,4179,True
RDNT,volume_surge,3,0.0382,0.0135,4191,True
ICUI,volume_surge,2,0.0382,0.0133,4192,True
CORT,volume_surge,5,-0.0381,0.0136,4186,True
INM,volume_surge,7,-0.0381,0.0138,4184,True
QTI,volume_surge,21,0.038,0.0141,4164,True
SBLK,volume_surge,21,0.038,0.0142,4164,True
MPWR,volume_surge,10,-0.0378,0.0146,4179,True
LRHC,volume_surge,1,-0.0377,0.2356,990,False
INSM,volume_surge,2,0.0377,0.0147,4192,True
ALNY,volume_surge,21,-0.0376,0.015,4175,True
QNRX,volume_surge,3,-0.0375,0.0151,4191,True
REYN,volume_surge,10,-0.0374,0.0155,4179,True
QQQX,volume_surge,5,0.0374,0.0154,4186,True
ENVX,volume_surge,1,0.0374,0.0949,1997,False
VCEL,volume_surge,1,-0.0374,0.0155,4193,True
CCBG,volume_surge,5,0.0373,0.0158,4186,True
BSET,volume_surge,7,-0.0372,0.016,4192,True
SCLX,volume_surge,10,0.0371,0.0164,4179,True
ANIK,volume_surge,5,-0.0371,0.0163,4195,True
KRUS,volume_surge,1,0.037,0.0634,2520,False
LARK,volume_surge,7,-0.037,0.0167,4184,True
KELYB,volume_surge,3,-0.0369,0.0168,4191,True
LOVE,volume_surge,1,0.0369,0.0462,2920,True
ALAB,volume_surge,1,0.0369,0.2861,837,False
AMCX,volume_surge,21,0.0369,0.017,4175,True
AKTX,volume_surge,5,0.0368,0.0171,4195,True
MKSI,volume_surge,10,-0.0368,0.0172,4179,True
IMKTA,volume_surge,2,-0.0367,0.0176,4192,True
NWTG,volume_surge,10,-0.0367,0.0175,4179,True
DMRC,volume_surge,2,0.0365,0.0181,4192,True
MKTW,volume_surge,7,-0.0363,0.0188,4184,True
STRO,volume_surge,5,-0.0363,0.0188,4186,True
STAA,volume_surge,5,-0.0358,0.0204,4186,True
NEOG,volume_surge,1,-0.0358,0.0205,4193,True
LGND,volume_surge,21,-0.0358,0.0208,4164,True
VEEE,volume_surge,10,-0.0357,0.0209,4179,True
FWRG,volume_surge,3,0.0357,0.0208,4191,True
KARO,volume_surge,1,-0.0356,0.12,1911,False
ETHA,volume_surge,1,-0.0356,0.3467,702,False
APVO,volume_surge,3,0.0355,0.0213,4203,True
HPK,volume_surge,3,-0.0353,0.0222,4191,True
IPGP,volume_surge,21,0.0353,0.0226,4164,True
DCBO,volume_surge,5,0.0352,0.0229,4186,True
AEVA,volume_surge,10,-0.0352,0.0228,4189,True
NMIH,volume_surge,10,-0.0352,0.0229,4179,True
TRIB,volume_surge,21,-0.0349,0.0245,4164,True
BLRX,volume_surge,5,0.0346,0.0252,4193,True
CTAS,volume_surge,1,0.0345,0.0253,4193,True
QNCX,volume_surge,10,-0.0345,0.0257,4179,True
SEZL,volume_surge,1,0.0344,0.2727,1016,False
RLYB,volume_surge,5,-0.0343,0.0263,4186,True
LIVE,volume_surge,7,0.0342,0.0271,4184,True
TENB,volume_surge,21,-0.0342,0.0275,4164,True
FBRX,volume_surge,7,-0.0341,0.0276,4184,True
OST,roll_21d,3,-0.034,0.5142,370,False
OTLY,volume_surge,21,-0.034,0.028,4164,True
DTIL,volume_surge,2,-0.0339,0.0281,4192,True
HQY,volume_surge,2,0.0338,0.0289,4192,True
CPRT,volume_surge,10,0.0337,0.0292,4179,True
CLFD,volume_surge,7,-0.0337,0.0291,4184,True
MBIN,volume_surge,10,0.0337,0.0295,4179,True
CLIR,volume_surge,7,-0.0337,0.0291,4184,True
AOSL,volume_surge,2,0.0337,0.0287,4204,True
SNDX,volume_surge,1,0.0336,0.0393,3767,True
DLO,volume_surge,7,-0.0336,0.0297,4184,True
ISTR,volume_surge,7,-0.0335,0.0304,4184,True
DPRO,volume_surge,5,0.0335,0.0303,4186,True
SGA,volume_surge,21,0.0334,0.0311,4164,True
ECPG,volume_surge,2,0.0334,0.0305,4192,True
GREE,volume_surge,7,-0.0334,0.031,4184,True
AMPH,volume_surge,21,-0.0334,0.031,4175,True
CLMT,volume_surge,3,0.0333,0.0312,4191,True
FEAM,volume_surge,1,0.0332,0.1899,1563,False
VCIG,volume_surge,1,-0.033,0.2598,1169,False
CMND,volume_surge,3,0.033,0.0328,4191,True
SRCE,volume_surge,7,-0.0329,0.0334,4184,True
FMAO,volume_surge,10,-0.0329,0.0333,4179,True
KNSA,volume_surge,1,0.0329,0.0736,2953,False
RGLD,volume_surge,5,-0.0329,0.0334,4186,True
CHKP,volume_surge,7,-0.0325,0.0356,4184,True
TSLA,roll_21d,10,0.0324,0.0365,4179,True
AAPL,roll_21d,21,-0.0324,0.0361,4175,True
EYPT,volume_surge,3,0.0324,0.0361,4191,True
CRNC,volume_surge,7,-0.0323,0.0365,4184,True
NTRS,volume_surge,3,0.0323,0.0365,4191,True
VCTR,volume_surge,1,-0.0323,0.0741,3059,False
MEDP,volume_surge,3,-0.0322,0.0374,4191,True
MLYS,volume_surge,1,0.0321,0.2609,1231,False
SHLS,volume_surge,21,0.0321,0.0385,4164,True
EBC,volume_surge,3,-0.0321,0.0378,4191,True
FTCI,volume_surge,5,-0.0321,0.0376,4186,True
CBSH,volume_surge,5,0.032,0.0383,4186,True
QNST,volume_surge,1,-0.032,0.0381,4193,True
LESL,volume_surge,21,0.0319,0.0393,4164,True
GRCE,volume_surge,21,-0.0319,0.0393,4164,True
ALZN,volume_surge,21,-0.0319,0.0395,4175,True
MAAS,volume_surge,3,-0.0318,0.0396,4191,True
OESX,volume_surge,3,0.0318,0.0398,4191,True
GDS,volume_surge,2,0.0317,0.0399,4192,True
BTCS,volume_surge,1,-0.0316,0.0408,4201,True
QCLS,volume_surge,3,-0.0316,0.0409,4191,True
JKHY,volume_surge,7,0.0316,0.0407,4184,True
TREE,volume_surge,3,0.0316,0.041,4191,True
BJDX,volume_surge,21,0.0315,0.042,4171,True
GOODN,volume_surge,2,-0.0315,0.0415,4192,True
NRXP,volume_surge,5,0.0314,0.0424,4186,True
XTLB,volume_surge,2,-0.0313,0.0428,4192,True
SRAD,volume_surge,21,-0.0313,0.0435,4164,True
NVMI,volume_surge,1,0.0312,0.0434,4193,True
OCFC,volume_surge,2,-0.0311,0.0442,4192,True
WHLR,volume_surge,2,-0.0311,0.0444,4192,True
VSAT,volume_surge,3,-0.0309,0.0455,4191,True
FAMI,volume_surge,2,-0.0309,0.0451,4192,True
ICCM,volume_surge,1,-0.0309,0.1939,1764,False
LBRDK,volume_surge,2,-0.0308,0.0461,4192,True
PSKY,volume_surge,7,-0.0308,0.0461,4184,True
PASG,volume_surge,5,-0.0307,0.0473,4186,True
VECO,volume_surge,7,0.0305,0.0487,4184,True
CHRS,volume_surge,5,0.0304,0.0495,4186,True
CRDO,volume_surge,1,0.0304,0.2234,1610,False
GPCR,volume_surge,2,-0.0304,0.0491,4192,True
BL,volume_surge,21,0.0304,0.0497,4171,True
MLGO,volume_surge,1,-0.0304,0.1857,1899,False
CWCO,volume_surge,5,-0.0304,0.0494,4186,True
CNEY,volume_surge,5,-0.0303,0.0503,4186,False
YYAI,volume_surge,3,0.0303,0.0498,4191,True
FUTU,volume_surge,10,-0.0303,0.0503,4179,False
GH,volume_surge,2,-0.0303,0.0499,4192,True
TRMB,volume_surge,2,0.0301,0.0514,4192,False
AAON,volume_surge,5,0.0299,0.0532,4195,False
VTGN,volume_surge,1,-0.0298,0.0537,4193,False
OSIS,volume_surge,2,0.0298,0.0535,4192,False
SLMT,volume_surge,21,-0.0297,0.0554,4164,False
NCNO,volume_surge,7,-0.0297,0.0551,4184,False
JOYY,volume_surge,1,0.0297,0.0545,4193,False
PUBM,volume_surge,3,-0.0297,0.0542,4191,False
CHNR,volume_surge,1,-0.0297,0.0548,4193,False
LGVN,volume_surge,7,0.0296,0.0559,4184,False
DBGI,volume_surge,1,-0.0296,0.2009,1868,False
LBRDA,volume_surge,2,-0.0296,0.0549,4192,False
RRR,volume_surge,2,-0.0295,0.0561,4192,False
AIOS,volume_surge,2,0.0295,0.0558,4204,False
NRDS,volume_surge,1,-0.0295,0.2245,1694,False
ALGT,volume_surge,7,0.0295,0.0561,4196,False
SKYE,volume_surge,1,0.0294,0.0573,4188,False
NWS,volume_surge,21,-0.0294,0.0581,4164,False
CAC,volume_surge,1,-0.0294,0.0563,4201,False
IPDN,volume_surge,2,0.0294,0.0567,4192,False
WSC,volume_surge,1,0.0294,0.0666,3885,False
ORLY,volume_surge,10,-0.0292,0.0595,4179,False
TTEC,volume_surge,10,0.0292,0.0591,4179,False
GDEV,volume_surge,2,0.0291,0.0597,4192,False
SVRN,volume_surge,21,-0.0291,0.0608,4164,False
UNB,volume_surge,2,0.029,0.0606,4192,False
RYTM,volume_surge,21,-0.0289,0.0627,4164,False
ZNB,volume_surge,21,0.0289,0.0621,4164,False
MBOT,volume_surge,1,-0.0289,0.0612,4193,False
SOHU,volume_surge,7,0.0287,0.0634,4184,False
FSBW,volume_surge,3,-0.0287,0.0633,4191,False
BLFS,volume_surge,10,-0.0287,0.0631,4187,False
ASND,volume_surge,2,-0.0286,0.0634,4204,False
PRGS,volume_surge,1,-0.0286,0.0643,4193,False
UFPI,volume_surge,5,-0.0285,0.0654,4186,False
ABEO,volume_surge,3,0.0285,0.0651,4203,False
VELO,volume_surge,3,-0.0285,0.0647,4191,False
LOPE,volume_surge,5,0.0284,0.0658,4186,False
EVTV,volume_surge,1,0.0283,0.1044,3297,False
ENSG,volume_surge,21,-0.0283,0.0677,4164,False
HST,volume_surge,5,0.0283,0.0668,4186,False
JBSS,volume_surge,1,-0.0282,0.068,4193,False
RRGB,volume_surge,5,0.0282,0.0679,4186,False
FCAP,volume_surge,21,-0.028,0.0704,4164,False
ROAD,volume_surge,2,-0.028,0.0697,4192,False
ALHC,volume_surge,1,0.028,0.2196,1927,False
RMTI,volume_surge,1,-0.0279,0.0707,4193,False
BUSE,volume_surge,2,0.0279,0.071,4202,False
NCNA,volume_surge,2,0.0278,0.0723,4192,False
STLD,volume_surge,1,0.0277,0.0729,4193,False
IBEX,volume_surge,1,-0.0277,0.1987,2148,False
MGNI,volume_surge,5,0.0276,0.0742,4186,False
PTLO,volume_surge,3,-0.0276,0.074,4191,False
SONM,volume_surge,5,0.0276,0.0744,4186,False
WBTN,volume_surge,21,0.0275,0.0765,4164,False
BRKR,volume_surge,10,0.0275,0.0757,4187,False
CDNA,volume_surge,2,0.0275,0.0745,4192,False
WINA,volume_surge,1,-0.0274,0.0758,4193,False
MSEX,volume_surge,21,-0.0274,0.0774,4164,False
QLYS,volume_surge,3,-0.0273,0.0769,4191,False
ATEC,volume_surge,5,-0.0273,0.0766,4195,False
SAFT,volume_surge,2,0.0272,0.0777,4192,False
FFAI,volume_surge,10,-0.0272,0.0787,4179,False
BLIN,volume_surge,1,0.0271,0.0791,4201,False
CTRN,volume_surge,5,-0.0271,0.0792,4186,False
ESQ,volume_surge,7,0.027,0.0811,4184,False
SHOO,volume_surge,1,-0.027,0.0805,4193,False
SGLY,volume_surge,21,-0.027,0.082,4164,False
BTAI,volume_surge,7,0.027,0.0799,4192,False
SIMO,volume_surge,10,-0.027,0.0811,4179,False
USOI,volume_surge,10,0.0269,0.0816,4179,False
MBUU,volume_surge,2,0.0267,0.0843,4192,False
CHRN,volume_surge,3,0.0266,0.0847,4191,False
HTCO,volume_surge,2,-0.0266,0.085,4192,False
NAAS,volume_surge,3,0.0265,0.0863,4191,False
ZION,volume_surge,10,0.0265,0.0863,4179,False
ALKS,volume_surge,21,-0.0265,0.0869,4175,False
CMPR,volume_surge,2,-0.0265,0.0864,4192,False
SNEX,volume_surge,2,-0.0265,0.0859,4192,False
