ticker,signal,horizon,corr,pval,n,significant
BIIB,roll_3d,7,-0.1088,0.2451,116,False
BIIB,roll_3d,10,0.2205,0.0174,116,True
BIIB,roll_3d,21,0.0054,0.9544,116,False
BIIB,roll_5d,1,-0.0641,0.39,182,False
BIIB,roll_5d,2,-0.0218,0.7698,182,False
BIIB,roll_5d,3,-0.0234,0.754,182,False
BIIB,roll_5d,5,-0.1205,0.1052,182,False
BIIB,roll_5d,7,0.0658,0.3775,182,False
BIIB,roll_5d,10,0.1699,0.0218,182,True
BIIB,roll_5d,21,-0.0098,0.8952,182,False
BIIB,roll_7d,1,-0.0351,0.5822,248,False
BIIB,roll_7d,2,-0.0554,0.3847,248,False
BIIB,roll_7d,3,-0.0748,0.2407,248,False
BIIB,roll_7d,5,-0.0282,0.659,248,False
BIIB,roll_7d,7,0.1,0.1164,248,False
BIIB,roll_7d,10,0.1743,0.0059,248,True
BIIB,roll_7d,21,0.0053,0.9336,248,False
BIIB,roll_21d,1,-0.0105,0.7833,683,False
BIIB,roll_21d,2,0.0276,0.4711,683,False
BIIB,roll_21d,3,0.0037,0.9231,683,False
BIIB,roll_21d,5,0.0756,0.0484,683,True
BIIB,roll_21d,7,0.0829,0.0304,683,True
BIIB,roll_21d,10,0.124,0.0012,683,True
BIIB,roll_21d,21,0.0391,0.3071,683,False
BIIB,volume_surge,1,-0.0367,0.0174,4201,True
BIIB,volume_surge,2,0.0328,0.0334,4202,True
BIIB,volume_surge,3,-0.0385,0.0126,4198,True
BIIB,volume_surge,5,0.0065,0.674,4193,False
BIIB,volume_surge,7,0.0047,0.7623,4192,False
BIIB,volume_surge,10,-0.0218,0.1587,4187,False
BIIB,volume_surge,21,-0.0039,0.8025,4171,False
BILI,adaptive_sentiment,1,-0.1433,0.0153,286,True
BILI,adaptive_sentiment,2,-0.0655,0.2699,286,False
BILI,adaptive_sentiment,3,0.0506,0.394,286,False
BILI,adaptive_sentiment,5,-0.0797,0.179,286,False
BILI,adaptive_sentiment,7,-0.1492,0.0116,286,True
BILI,adaptive_sentiment,10,0.072,0.2248,286,False
BILI,adaptive_sentiment,21,-0.0418,0.4812,286,False
BILI,roll_3d,1,-0.2475,0.0658,56,False
BILI,roll_3d,2,0.0702,0.607,56,False
BILI,roll_3d,3,0.2809,0.036,56,True
BILI,roll_3d,5,-0.0797,0.5594,56,False
BILI,roll_3d,7,-0.3271,0.0139,56,True
BILI,roll_3d,10,0.1301,0.3394,56,False
BILI,roll_3d,21,-0.1237,0.3637,56,False
BILI,roll_5d,1,-0.0323,0.768,86,False
BILI,roll_5d,2,0.0446,0.6835,86,False
BILI,roll_5d,3,0.2712,0.0116,86,True
BILI,roll_5d,5,-0.0761,0.4862,86,False
BILI,roll_5d,7,-0.3168,0.003,86,True
BILI,roll_5d,10,0.0746,0.4948,86,False
BILI,roll_5d,21,-0.0441,0.6868,86,False
BILI,roll_7d,1,0.0121,0.8971,116,False
BILI,roll_7d,2,0.0123,0.8953,116,False
BILI,roll_7d,3,0.1694,0.069,116,False
BILI,roll_7d,5,-0.1471,0.1151,116,False
BILI,roll_7d,7,-0.281,0.0022,116,True
BILI,roll_7d,10,0.0438,0.6406,116,False
BILI,roll_7d,21,-0.105,0.2622,116,False
BILI,roll_21d,1,-0.1108,0.049,316,True
BILI,roll_21d,2,-0.0581,0.3029,316,False
BILI,roll_21d,3,0.0299,0.5963,316,False
BILI,roll_21d,5,-0.0696,0.2172,316,False
BILI,roll_21d,7,-0.1279,0.023,316,True
BILI,roll_21d,10,0.0396,0.483,316,False
BILI,roll_21d,21,-0.0703,0.2127,316,False
BILI,volume_surge,1,-0.0203,0.2649,3019,False
BILI,volume_surge,2,0.0046,0.7678,4202,False
BILI,volume_surge,3,-0.0094,0.5435,4198,False
BILI,volume_surge,5,-0.0165,0.2867,4193,False
BILI,volume_surge,7,0.0014,0.9302,4192,False
BILI,volume_surge,10,-0.0053,0.7297,4187,False
BILI,volume_surge,21,0.0117,0.4487,4171,False
BIOA,volume_surge,1,-0.0407,0.3025,645,False
BIOA,volume_surge,2,0.0017,0.9136,4202,False
BIOA,volume_surge,3,0.0051,0.7427,4198,False
BIOA,volume_surge,5,0.005,0.7445,4193,False
BIOA,volume_surge,7,-0.0028,0.8548,4192,False
BIOA,volume_surge,10,0.0088,0.5701,4187,False
BIOA,volume_surge,21,0.0419,0.0068,4171,True
BIRD,norm_sentiment,1,-0.0759,0.2572,225,False
BIRD,norm_sentiment,2,-0.0879,0.0747,412,False
BIRD,norm_sentiment,3,0.0775,0.1165,412,False
BIRD,norm_sentiment,5,-0.1345,0.0063,411,True
BIRD,norm_sentiment,7,-0.0618,0.2111,411,False
BIRD,norm_sentiment,10,0.0735,0.1369,411,False
BIRD,norm_sentiment,21,0.0924,0.062,409,False
BIRD,adaptive_sentiment,1,-0.0184,0.4776,1492,False
BIRD,adaptive_sentiment,2,-0.062,0.0004,3300,True
BIRD,adaptive_sentiment,3,-0.0037,0.8322,3296,False
BIRD,adaptive_sentiment,5,-0.0696,0.0001,3291,True
BIRD,adaptive_sentiment,7,0.0125,0.4739,3291,False
BIRD,adaptive_sentiment,10,0.0662,0.0001,3286,True
BIRD,adaptive_sentiment,21,-0.0036,0.8362,3271,False
BIRD,roll_3d,1,0.0301,0.4875,534,False
BIRD,roll_3d,2,-0.0841,0.0071,1024,True
BIRD,roll_3d,3,0.0119,0.7047,1023,False
BIRD,roll_3d,5,-0.1293,0.0,1022,True
BIRD,roll_3d,7,-0.0202,0.5181,1021,False
BIRD,roll_3d,10,0.0319,0.3084,1020,False
BIRD,roll_3d,21,0.0446,0.156,1015,False
BIRD,roll_5d,1,-0.0012,0.9742,794,False
BIRD,roll_5d,2,-0.1115,0.0,1557,True
BIRD,roll_5d,3,0.0019,0.9397,1557,False
BIRD,roll_5d,5,-0.1448,0.0,1556,True
BIRD,roll_5d,7,0.0135,0.595,1554,False
BIRD,roll_5d,10,0.0393,0.122,1550,False
BIRD,roll_5d,21,0.0349,0.1709,1544,False
BIRD,roll_7d,1,-0.0252,0.4266,995,False
BIRD,roll_7d,2,-0.109,0.0,1996,True
BIRD,roll_7d,3,-0.0244,0.2755,1995,False
BIRD,roll_7d,5,-0.1365,0.0,1993,True
BIRD,roll_7d,7,0.0207,0.3555,1991,False
BIRD,roll_7d,10,0.0443,0.0482,1985,True
BIRD,roll_7d,21,0.0529,0.0187,1977,True
BIRD,roll_21d,1,-0.0196,0.44,1555,False
BIRD,roll_21d,2,-0.0716,0.0,3454,True
BIRD,roll_21d,3,-0.0037,0.827,3450,False
BIRD,roll_21d,5,-0.0741,0.0,3445,True
BIRD,roll_21d,7,0.0178,0.2973,3444,False
BIRD,roll_21d,10,0.0712,0.0,3439,True
BIRD,roll_21d,21,-0.0045,0.7915,3423,False
BIRD,sent_momentum,1,0.007,0.9155,234,False
BIRD,sent_momentum,2,0.0199,0.7089,356,False
BIRD,sent_momentum,3,0.0179,0.736,356,False
BIRD,sent_momentum,5,-0.0011,0.9842,356,False
BIRD,sent_momentum,7,-0.006,0.9109,355,False
BIRD,sent_momentum,10,0.0085,0.8736,355,False
BIRD,sent_momentum,21,0.033,0.5372,352,False
BIRD,volume_surge,1,-0.0133,0.5829,1703,False
BIRD,volume_surge,2,-0.0044,0.7769,4202,False
BIRD,volume_surge,3,-0.0072,0.6422,4198,False
BIRD,volume_surge,5,-0.0025,0.8716,4193,False
BIRD,volume_surge,7,0.0079,0.6083,4192,False
BIRD,volume_surge,10,-0.0056,0.7163,4187,False
BIRD,volume_surge,21,-0.0027,0.8633,4171,False
BITA,volume_surge,2,-0.0,1.0,4202,False
BITA,volume_surge,3,-0.0,1.0,4198,False
BITA,volume_surge,5,-0.0,1.0,4193,False
BITA,volume_surge,7,-0.0,1.0,4192,False
BITA,volume_surge,10,-0.0,1.0,4191,False
BIVI,adaptive_sentiment,1,0.2099,0.0688,76,False
BIVI,adaptive_sentiment,2,0.0231,0.8433,76,False
BIVI,adaptive_sentiment,3,-0.1992,0.0845,76,False
BIVI,adaptive_sentiment,5,-0.1175,0.3122,76,False
BIVI,adaptive_sentiment,7,-0.162,0.1621,76,False
BIVI,adaptive_sentiment,10,-0.2073,0.0724,76,False
BIVI,adaptive_sentiment,21,-0.1381,0.2342,76,False
BIVI,roll_21d,1,0.1938,0.0773,84,False
BIVI,roll_21d,2,-0.0154,0.8895,84,False
BIVI,roll_21d,3,-0.2107,0.0544,84,False
BIVI,roll_21d,5,-0.1235,0.2629,84,False
BIVI,roll_21d,7,-0.1689,0.1245,84,False
BIVI,roll_21d,10,-0.1807,0.1,84,False
BIVI,roll_21d,21,-0.1001,0.3649,84,False
BIVI,volume_surge,1,-0.031,0.1542,2114,False
BIVI,volume_surge,2,-0.0213,0.1666,4202,False
BIVI,volume_surge,3,0.0291,0.0597,4198,False
BIVI,volume_surge,5,0.0192,0.2146,4193,False
BIVI,volume_surge,7,-0.0881,0.0,4192,True
BIVI,volume_surge,10,-0.0037,0.811,4187,False
BIVI,volume_surge,21,-0.0111,0.4743,4171,False
BJDX,volume_surge,1,0.009,0.7125,1696,False
BJDX,volume_surge,2,-0.0023,0.8836,4202,False
BJDX,volume_surge,3,-0.0024,0.8748,4198,False
BJDX,volume_surge,5,-0.0117,0.4482,4193,False
BJDX,volume_surge,7,-0.0134,0.3849,4192,False
BJDX,volume_surge,10,0.0313,0.0432,4187,True
BJDX,volume_surge,21,0.0315,0.042,4171,True
BJRI,volume_surge,1,-0.0091,0.5537,4201,False
BJRI,volume_surge,2,-0.0008,0.9576,4202,False
BJRI,volume_surge,3,-0.0028,0.8554,4198,False
BJRI,volume_surge,5,-0.005,0.7451,4193,False
BJRI,volume_surge,7,-0.0078,0.6121,4192,False
BJRI,volume_surge,10,-0.0157,0.3088,4187,False
BJRI,volume_surge,21,-0.0068,0.6604,4171,False
BKNG,norm_sentiment,1,-0.0341,0.6265,206,False
BKNG,norm_sentiment,2,0.0519,0.4574,207,False
BKNG,norm_sentiment,3,0.0454,0.516,207,False
BKNG,norm_sentiment,5,0.016,0.8197,206,False
BKNG,norm_sentiment,7,0.0432,0.5388,205,False
BKNG,norm_sentiment,10,0.0541,0.4414,205,False
BKNG,norm_sentiment,21,-0.0014,0.9841,205,False
BKNG,adaptive_sentiment,1,-0.0044,0.8346,2206,False
BKNG,adaptive_sentiment,2,-0.0137,0.5191,2207,False
BKNG,adaptive_sentiment,3,0.0213,0.3172,2203,False
BKNG,adaptive_sentiment,5,-0.015,0.4832,2201,False
BKNG,adaptive_sentiment,7,0.0188,0.3787,2198,False
BKNG,adaptive_sentiment,10,-0.0138,0.518,2198,False
BKNG,adaptive_sentiment,21,-0.0407,0.0565,2196,False
BKNG,roll_3d,1,0.0375,0.3871,534,False
BKNG,roll_3d,2,-0.0047,0.9132,536,False
BKNG,roll_3d,3,-0.0081,0.8527,534,False
BKNG,roll_3d,5,-0.0316,0.4662,533,False
BKNG,roll_3d,7,0.05,0.2509,530,False
BKNG,roll_3d,10,-0.0007,0.9874,530,False
BKNG,roll_3d,21,-0.068,0.1177,530,False
BKNG,roll_5d,1,0.0211,0.5444,827,False
BKNG,roll_5d,2,-0.0137,0.6935,829,False
BKNG,roll_5d,3,0.0004,0.99,825,False
BKNG,roll_5d,5,0.0101,0.7713,823,False
BKNG,roll_5d,7,0.0469,0.1798,820,False
BKNG,roll_5d,10,-0.0101,0.7727,820,False
BKNG,roll_5d,21,0.0365,0.2967,820,False
BKNG,roll_7d,1,0.0264,0.3856,1085,False
BKNG,roll_7d,2,-0.026,0.3919,1086,False
BKNG,roll_7d,3,0.0062,0.8374,1082,False
BKNG,roll_7d,5,-0.0068,0.8237,1080,False
BKNG,roll_7d,7,0.0422,0.1661,1077,False
BKNG,roll_7d,10,-0.0278,0.3622,1077,False
BKNG,roll_7d,21,0.061,0.0453,1077,True
BKNG,roll_21d,1,-0.0151,0.4622,2377,False
BKNG,roll_21d,2,-0.0033,0.871,2378,False
BKNG,roll_21d,3,0.0081,0.6919,2374,False
BKNG,roll_21d,5,-0.0191,0.3532,2372,False
BKNG,roll_21d,7,0.0251,0.2226,2369,False
BKNG,roll_21d,10,0.0014,0.9473,2369,False
BKNG,roll_21d,21,-0.0255,0.2142,2367,False
BKNG,sent_momentum,1,0.0058,0.9581,86,False
BKNG,sent_momentum,2,0.0572,0.6009,86,False
BKNG,sent_momentum,3,-0.0401,0.7142,86,False
BKNG,sent_momentum,5,0.0474,0.665,86,False
BKNG,sent_momentum,7,0.2203,0.0415,86,True
BKNG,sent_momentum,10,-0.0896,0.4118,86,False
BKNG,sent_momentum,21,0.1124,0.3028,86,False
BKNG,volume_surge,1,-0.035,0.0231,4201,True
BKNG,volume_surge,2,0.0154,0.3175,4202,False
BKNG,volume_surge,3,0.0307,0.0469,4198,True
BKNG,volume_surge,5,-0.0013,0.9313,4193,False
BKNG,volume_surge,7,-0.0068,0.6621,4192,False
BKNG,volume_surge,10,-0.0026,0.8683,4187,False
BKNG,volume_surge,21,0.0141,0.3638,4171,False
BKR,adaptive_sentiment,1,-0.1126,0.0618,276,False
BKR,adaptive_sentiment,2,-0.0744,0.2179,276,False
BKR,adaptive_sentiment,3,-0.0753,0.2122,276,False
BKR,adaptive_sentiment,5,0.0264,0.6629,276,False
BKR,adaptive_sentiment,7,0.0194,0.7488,276,False
BKR,adaptive_sentiment,10,-0.0595,0.3244,276,False
BKR,adaptive_sentiment,21,-0.0477,0.4301,276,False
BKR,roll_5d,1,-0.299,0.0092,75,True
BKR,roll_5d,2,-0.1059,0.3658,75,False
BKR,roll_5d,3,-0.2279,0.0493,75,True
BKR,roll_5d,5,-0.07,0.5505,75,False
BKR,roll_5d,7,0.0821,0.4836,75,False
BKR,roll_5d,10,-0.0268,0.8197,75,False
BKR,roll_5d,21,-0.0963,0.4113,75,False
BKR,roll_7d,1,-0.2662,0.006,105,True
BKR,roll_7d,2,-0.077,0.4351,105,False
BKR,roll_7d,3,-0.1746,0.0749,105,False
BKR,roll_7d,5,-0.018,0.8557,105,False
BKR,roll_7d,7,0.012,0.9029,105,False
BKR,roll_7d,10,-0.0708,0.473,105,False
BKR,roll_7d,21,-0.045,0.6487,105,False
BKR,roll_21d,1,-0.1077,0.0608,304,False
BKR,roll_21d,2,-0.0629,0.2745,304,False
BKR,roll_21d,3,-0.0637,0.2684,304,False
BKR,roll_21d,5,0.0094,0.87,304,False
BKR,roll_21d,7,0.0287,0.6177,304,False
BKR,roll_21d,10,-0.053,0.3572,304,False
BKR,roll_21d,21,-0.0437,0.4478,304,False
BKR,volume_surge,1,0.001,0.9505,4201,False
BKR,volume_surge,2,0.0027,0.8613,4202,False
BKR,volume_surge,3,0.0306,0.0474,4198,True
BKR,volume_surge,5,0.0107,0.4891,4193,False
BKR,volume_surge,7,0.0006,0.9674,4192,False
BKR,volume_surge,10,-0.0112,0.4689,4187,False
BKR,volume_surge,21,-0.0039,0.8018,4171,False
BL,adaptive_sentiment,1,-0.1946,0.038,114,True
BL,adaptive_sentiment,2,-0.1768,0.0417,133,True
BL,adaptive_sentiment,3,-0.123,0.1583,133,False
BL,adaptive_sentiment,5,-0.0839,0.3372,133,False
BL,adaptive_sentiment,7,0.1038,0.2343,133,False
BL,adaptive_sentiment,10,-0.0108,0.9014,133,False
BL,adaptive_sentiment,21,0.1563,0.0725,133,False
BL,roll_21d,1,-0.172,0.0541,126,False
BL,roll_21d,2,-0.18,0.0292,147,True
BL,roll_21d,3,-0.14,0.0909,147,False
BL,roll_21d,5,-0.1016,0.2208,147,False
BL,roll_21d,7,0.1204,0.1463,147,False
BL,roll_21d,10,-0.0071,0.9318,147,False
BL,roll_21d,21,0.1463,0.077,147,False
BL,volume_surge,1,-0.0159,0.3451,3535,False
BL,volume_surge,2,-0.0042,0.7841,4202,False
BL,volume_surge,3,-0.0004,0.9796,4198,False
BL,volume_surge,5,-0.012,0.4388,4193,False
BL,volume_surge,7,0.002,0.8988,4192,False
BL,volume_surge,10,0.0122,0.4308,4187,False
BL,volume_surge,21,0.0304,0.0497,4171,True
BLBD,adaptive_sentiment,1,0.3969,0.0022,57,True
BLBD,adaptive_sentiment,2,0.4951,0.0001,57,True
BLBD,adaptive_sentiment,3,-0.0751,0.5786,57,False
BLBD,adaptive_sentiment,5,0.1211,0.3695,57,False
BLBD,adaptive_sentiment,7,0.1279,0.3432,57,False
BLBD,adaptive_sentiment,10,-0.0706,0.6019,57,False
BLBD,adaptive_sentiment,21,0.2077,0.121,57,False
BLBD,roll_21d,1,0.3659,0.0032,63,True
BLBD,roll_21d,2,0.4225,0.0006,63,True
BLBD,roll_21d,3,-0.0997,0.4369,63,False
BLBD,roll_21d,5,0.1003,0.434,63,False
BLBD,roll_21d,7,0.161,0.2074,63,False
BLBD,roll_21d,10,-0.1359,0.2883,63,False
BLBD,roll_21d,21,0.1777,0.1635,63,False
BLBD,volume_surge,1,-0.0116,0.4526,4201,False
BLBD,volume_surge,2,0.0139,0.3689,4202,False
BLBD,volume_surge,3,0.0109,0.4796,4198,False
BLBD,volume_surge,5,0.0181,0.241,4193,False
BLBD,volume_surge,7,0.0009,0.9537,4192,False
BLBD,volume_surge,10,0.0137,0.3749,4187,False
BLBD,volume_surge,21,0.0096,0.5351,4171,False
BLFS,adaptive_sentiment,1,-0.0366,0.6595,147,False
BLFS,adaptive_sentiment,2,-0.0806,0.3316,147,False
BLFS,adaptive_sentiment,3,-0.0522,0.5304,147,False
BLFS,adaptive_sentiment,5,0.0334,0.6876,147,False
BLFS,adaptive_sentiment,7,-0.1473,0.075,147,False
BLFS,adaptive_sentiment,10,-0.1145,0.1672,147,False
BLFS,adaptive_sentiment,21,0.2645,0.0012,147,True
BLFS,roll_7d,1,-0.1117,0.4126,56,False
BLFS,roll_7d,2,0.0097,0.9434,56,False
BLFS,roll_7d,3,0.1749,0.1974,56,False
BLFS,roll_7d,5,0.2292,0.0893,56,False
BLFS,roll_7d,7,-0.3172,0.0172,56,True
BLFS,roll_7d,10,0.2123,0.1162,56,False
BLFS,roll_7d,21,0.4945,0.0001,56,True
BLFS,roll_21d,1,-0.0072,0.9273,161,False
BLFS,roll_21d,2,-0.0903,0.2547,161,False
BLFS,roll_21d,3,-0.0509,0.5212,161,False
BLFS,roll_21d,5,0.0146,0.8538,161,False
BLFS,roll_21d,7,-0.1522,0.0539,161,False
BLFS,roll_21d,10,-0.0657,0.4077,161,False
BLFS,roll_21d,21,0.2719,0.0005,161,True
BLFS,volume_surge,1,-0.0089,0.5642,4201,False
BLFS,volume_surge,2,-0.002,0.896,4202,False
BLFS,volume_surge,3,-0.0057,0.7097,4198,False
BLFS,volume_surge,5,-0.0037,0.8132,4193,False
BLFS,volume_surge,7,0.0142,0.3591,4192,False
BLFS,volume_surge,10,-0.0287,0.0631,4187,False
BLFS,volume_surge,21,-0.0098,0.5272,4171,False
BLIN,volume_surge,1,0.0271,0.0791,4201,False
BLIN,volume_surge,2,-0.0237,0.1238,4202,False
BLIN,volume_surge,3,-0.0029,0.853,4198,False
BLIN,volume_surge,5,-0.0004,0.98,4193,False
BLIN,volume_surge,7,-0.0051,0.7409,4192,False
BLIN,volume_surge,10,-0.0021,0.8917,4187,False
BLIN,volume_surge,21,0.0008,0.9589,4171,False
BLKB,adaptive_sentiment,1,-0.1402,0.2272,76,False
BLKB,adaptive_sentiment,2,-0.0598,0.6077,76,False
BLKB,adaptive_sentiment,3,-0.0654,0.5744,76,False
BLKB,adaptive_sentiment,5,0.0482,0.6795,76,False
BLKB,adaptive_sentiment,7,0.2834,0.0131,76,True
BLKB,adaptive_sentiment,10,-0.2387,0.0378,76,True
BLKB,adaptive_sentiment,21,-0.2061,0.074,76,False
BLKB,roll_21d,1,-0.1604,0.145,84,False
BLKB,roll_21d,2,0.0166,0.8809,84,False
BLKB,roll_21d,3,-0.0313,0.7777,84,False
BLKB,roll_21d,5,0.0805,0.4669,84,False
BLKB,roll_21d,7,0.103,0.351,84,False
BLKB,roll_21d,10,-0.2349,0.0315,84,True
BLKB,roll_21d,21,-0.2143,0.0503,84,False
BLKB,volume_surge,1,0.0087,0.5721,4201,False
BLKB,volume_surge,2,0.0109,0.4781,4202,False
BLKB,volume_surge,3,-0.01,0.5185,4198,False
BLKB,volume_surge,5,0.0007,0.9636,4193,False
BLKB,volume_surge,7,0.0004,0.9813,4192,False
BLKB,volume_surge,10,-0.0044,0.7753,4187,False
BLKB,volume_surge,21,-0.0151,0.3293,4171,False
BLLN,volume_surge,1,-0.0938,0.1481,239,False
BLLN,volume_surge,2,0.0064,0.6767,4202,False
BLLN,volume_surge,3,0.0275,0.0749,4198,False
BLLN,volume_surge,5,-0.1398,0.0,4193,True
BLLN,volume_surge,7,0.0363,0.0187,4192,True
BLLN,volume_surge,10,-0.021,0.1742,4187,False
BLLN,volume_surge,21,-0.0392,0.0113,4171,True
BLMN,volume_surge,1,0.0044,0.7766,4201,False
BLMN,volume_surge,2,0.0078,0.6141,4202,False
BLMN,volume_surge,3,-0.0017,0.9099,4198,False
BLMN,volume_surge,5,0.0186,0.2281,4193,False
BLMN,volume_surge,7,0.0008,0.9598,4192,False
BLMN,volume_surge,10,-0.0063,0.6825,4187,False
BLMN,volume_surge,21,0.007,0.6492,4171,False
BLNE,volume_surge,1,0.0649,0.0001,3468,True
BLNE,volume_surge,2,-0.0287,0.0627,4202,False
BLNE,volume_surge,3,0.003,0.8462,4198,False
BLNE,volume_surge,5,0.006,0.6967,4193,False
BLNE,volume_surge,7,0.0089,0.564,4192,False
BLNE,volume_surge,10,-0.0122,0.4288,4187,False
BLNE,volume_surge,21,-0.0063,0.684,4171,False
BLNK,adaptive_sentiment,1,0.0373,0.4457,420,False
BLNK,adaptive_sentiment,2,-0.0306,0.5322,420,False
BLNK,adaptive_sentiment,3,-0.0125,0.7985,420,False
BLNK,adaptive_sentiment,5,-0.0588,0.2292,420,False
BLNK,adaptive_sentiment,7,-0.0245,0.6169,420,False
BLNK,adaptive_sentiment,10,0.1317,0.0069,420,True
BLNK,adaptive_sentiment,21,0.0192,0.6941,420,False
BLNK,roll_3d,1,0.2101,0.0704,75,False
BLNK,roll_3d,2,0.1266,0.2791,75,False
BLNK,roll_3d,3,0.0103,0.9299,75,False
BLNK,roll_3d,5,-0.149,0.202,75,False
BLNK,roll_3d,7,-0.1217,0.2983,75,False
BLNK,roll_3d,10,0.0429,0.715,75,False
BLNK,roll_3d,21,-0.174,0.1355,75,False
BLNK,roll_5d,1,0.2745,0.0025,119,True
BLNK,roll_5d,2,0.0425,0.6466,119,False
BLNK,roll_5d,3,0.0789,0.3936,119,False
BLNK,roll_5d,5,-0.1711,0.0629,119,False
BLNK,roll_5d,7,-0.1284,0.164,119,False
BLNK,roll_5d,10,0.0892,0.3345,119,False
BLNK,roll_5d,21,-0.0857,0.3543,119,False
BLNK,roll_7d,1,0.2261,0.0037,163,True
BLNK,roll_7d,2,0.0475,0.5467,163,False
BLNK,roll_7d,3,0.0072,0.9274,163,False
BLNK,roll_7d,5,-0.1332,0.09,163,False
BLNK,roll_7d,7,-0.1195,0.1288,163,False
BLNK,roll_7d,10,0.0234,0.7671,163,False
BLNK,roll_7d,21,0.0104,0.8954,163,False
BLNK,roll_21d,1,0.06,0.1979,462,False
BLNK,roll_21d,2,-0.0279,0.5502,462,False
BLNK,roll_21d,3,-0.0016,0.9725,462,False
BLNK,roll_21d,5,-0.0374,0.4222,462,False
BLNK,roll_21d,7,0.0161,0.7307,462,False
BLNK,roll_21d,10,0.1244,0.0074,462,True
BLNK,roll_21d,21,0.0019,0.9667,462,False
BLNK,volume_surge,1,0.0153,0.3217,4201,False
BLNK,volume_surge,2,0.0237,0.1239,4202,False
BLNK,volume_surge,3,0.0023,0.8832,4198,False
BLNK,volume_surge,5,-0.0053,0.7327,4193,False
BLNK,volume_surge,7,-0.0089,0.5644,4192,False
BLNK,volume_surge,10,-0.0015,0.925,4187,False
BLNK,volume_surge,21,-0.0281,0.0695,4171,False
BLRX,adaptive_sentiment,1,0.0632,0.4566,141,False
BLRX,adaptive_sentiment,2,-0.0553,0.5149,141,False
BLRX,adaptive_sentiment,3,-0.1093,0.197,141,False
BLRX,adaptive_sentiment,5,0.1501,0.0756,141,False
BLRX,adaptive_sentiment,7,0.0695,0.4127,141,False
BLRX,adaptive_sentiment,10,0.103,0.2244,141,False
BLRX,adaptive_sentiment,21,-0.1213,0.1517,141,False
BLRX,roll_7d,1,-0.0633,0.6429,56,False
BLRX,roll_7d,2,-0.2859,0.0327,56,True
BLRX,roll_7d,3,-0.3362,0.0113,56,True
BLRX,roll_7d,5,-0.0043,0.9749,56,False
BLRX,roll_7d,7,0.0374,0.7843,56,False
BLRX,roll_7d,10,0.1434,0.2917,56,False
BLRX,roll_7d,21,-0.1746,0.1981,56,False
BLRX,roll_21d,1,0.0324,0.6888,155,False
BLRX,roll_21d,2,-0.0628,0.4374,155,False
BLRX,roll_21d,3,-0.0762,0.3459,155,False
BLRX,roll_21d,5,0.1523,0.0585,155,False
BLRX,roll_21d,7,0.0417,0.6068,155,False
BLRX,roll_21d,10,0.0675,0.4042,155,False
BLRX,roll_21d,21,-0.1205,0.1352,155,False
BLRX,volume_surge,1,0.0339,0.0279,4201,True
BLRX,volume_surge,2,0.0108,0.4851,4202,False
BLRX,volume_surge,3,0.0081,0.6003,4198,False
BLRX,volume_surge,5,0.0346,0.0252,4193,True
BLRX,volume_surge,7,-0.0295,0.056,4192,False
BLRX,volume_surge,10,-0.0119,0.4401,4187,False
BLRX,volume_surge,21,-0.018,0.2443,4171,False
BLZE,norm_sentiment,2,0.1118,0.2783,96,False
BLZE,norm_sentiment,3,0.1605,0.1182,96,False
BLZE,norm_sentiment,5,0.0444,0.6672,96,False
BLZE,norm_sentiment,7,-0.1352,0.189,96,False
BLZE,norm_sentiment,10,0.0725,0.4826,96,False
BLZE,norm_sentiment,21,-0.1302,0.2062,96,False
BLZE,adaptive_sentiment,1,-0.0385,0.3335,634,False
BLZE,adaptive_sentiment,2,0.1221,0.0,1484,True
BLZE,adaptive_sentiment,3,0.1322,0.0,1484,True
BLZE,adaptive_sentiment,5,-0.0612,0.0183,1484,True
BLZE,adaptive_sentiment,7,-0.1505,0.0,1484,True
BLZE,adaptive_sentiment,10,0.076,0.0034,1484,True
BLZE,adaptive_sentiment,21,-0.1425,0.0,1484,True
BLZE,roll_3d,1,-0.0451,0.6289,117,False
BLZE,roll_3d,2,0.1605,0.0081,271,True
BLZE,roll_3d,3,0.1455,0.0165,271,True
BLZE,roll_3d,5,-0.0371,0.5433,271,False
BLZE,roll_3d,7,-0.1744,0.004,271,True
BLZE,roll_3d,10,0.0657,0.281,271,False
BLZE,roll_3d,21,-0.1416,0.0197,271,True
BLZE,roll_5d,1,-0.0375,0.6061,191,False
BLZE,roll_5d,2,0.1622,0.0006,442,True
BLZE,roll_5d,3,0.1527,0.0013,442,True
BLZE,roll_5d,5,-0.068,0.1532,442,False
BLZE,roll_5d,7,-0.1746,0.0002,442,True
BLZE,roll_5d,10,0.0889,0.062,442,False
BLZE,roll_5d,21,-0.1518,0.0014,442,True
BLZE,roll_7d,1,-0.015,0.8081,263,False
BLZE,roll_7d,2,0.1653,0.0,607,True
BLZE,roll_7d,3,0.1499,0.0002,607,True
BLZE,roll_7d,5,-0.0815,0.0448,607,True
BLZE,roll_7d,7,-0.1698,0.0,607,True
BLZE,roll_7d,10,0.0849,0.0366,607,True
BLZE,roll_7d,21,-0.1613,0.0001,607,True
BLZE,roll_21d,1,-0.0216,0.5713,688,False
BLZE,roll_21d,2,0.1094,0.0,1617,True
BLZE,roll_21d,3,0.1302,0.0,1617,True
BLZE,roll_21d,5,-0.0647,0.0093,1617,True
BLZE,roll_21d,7,-0.1513,0.0,1617,True
